Sample#,Sync,SampleTime,units
51389,0,152.41,ms
51390,1,347.61,ms
51391,3,152.31,ms
51392,2,347.64,ms
51393,0,152.36,ms
51394,1,347.63,ms
51395,3,152.31,ms
51396,2,347.68,ms
51397,0,152.32,ms
51398,1,347.66,ms
51399,3,152.28,ms
51400,2,347.76,ms
51401,0,152.21,ms
51402,1,347.73,ms
51403,3,152.24,ms
51404,2,347.78,ms
51405,0,152.19,ms
51406,1,347.77,ms
51407,3,152.26,ms
51408,2,347.76,ms
51409,0,152.16,ms
51410,1,347.80,ms
51411,3,152.20,ms
51412,2,347.78,ms
51413,0,152.15,ms
51414,1,347.84,ms
51415,3,152.17,ms
51416,2,347.81,ms
51417,0,152.12,ms
51418,1,347.92,ms
51419,3,152.05,ms
51420,2,347.89,ms
51421,0,152.10,ms
51422,1,347.92,ms
51423,3,152.03,ms
51424,2,347.92,ms
51425,0,152.11,ms
51426,1,347.91,ms
51427,3,152.00,ms
51428,2,347.96,ms
51429,0,152.05,ms
51430,1,347.93,ms
51431,3,152.00,ms
51432,2,347.99,ms
51433,0,152.01,ms
51434,1,347.97,ms
51435,3,151.97,ms
51436,2,348.07,ms
51437,0,151.90,ms
51438,1,348.04,ms
51439,3,151.93,ms
51440,2,348.09,ms
51441,0,151.87,ms
51442,1,348.08,ms
51443,3,151.95,ms
51444,2,348.06,ms
51445,0,151.86,ms
51446,1,348.09,ms
51447,3,151.89,ms
51448,2,348.13,ms
51449,0,151.80,ms
51450,1,348.15,ms
51451,3,151.86,ms
51452,2,348.12,ms
51453,0,151.81,ms
51454,1,348.19,ms
51455,3,151.78,ms
51456,2,348.20,ms
51457,0,151.78,ms
51458,1,348.24,ms
51459,3,151.71,ms
51460,2,348.24,ms
51461,0,158.15,ms
51462,1,341.88,ms
51463,3,151.68,ms
51464,2,348.27,ms
51465,0,151.73,ms
51466,1,348.29,ms
51467,3,151.65,ms
51468,2,348.30,ms
51469,0,151.70,ms
51470,1,348.27,ms
51471,3,151.66,ms
51472,2,348.40,ms
51473,0,151.57,ms
51474,1,348.36,ms
51475,3,151.63,ms
51476,2,348.39,ms
51477,0,151.56,ms
51478,1,348.40,ms
51479,3,151.79,ms
51480,2,348.23,ms
51481,0,151.53,ms
51482,1,348.43,ms
51483,3,151.58,ms
51484,2,348.45,ms
51485,0,151.49,ms
51486,1,348.46,ms
51487,3,151.55,ms
51488,2,348.43,ms
51489,0,151.49,ms
51490,1,348.51,ms
51491,3,151.51,ms
51492,2,348.46,ms
51493,0,151.46,ms
51494,1,348.58,ms
51495,3,151.38,ms
51496,2,348.55,ms
51497,0,151.43,ms
51498,1,348.60,ms
51499,3,151.37,ms
51500,2,348.57,ms
51501,0,151.43,ms
51502,1,348.58,ms
51503,3,151.36,ms
51504,2,348.57,ms
51505,0,151.43,ms
51506,1,348.58,ms
51507,3,151.36,ms
51508,2,348.58,ms
51509,0,151.43,ms
51510,1,348.54,ms
51511,3,151.39,ms
51512,2,348.63,ms
51513,0,151.33,ms
51514,1,348.60,ms
51515,3,151.45,ms
51516,2,348.56,ms
51517,0,151.34,ms
51518,1,348.61,ms
51519,3,151.45,ms
51520,2,348.57,ms
51521,0,151.31,ms
51522,1,348.63,ms
51523,3,151.47,ms
51524,2,348.55,ms
51525,0,151.30,ms
51526,1,348.65,ms
51527,3,151.37,ms
51528,2,348.60,ms
51529,0,151.31,ms
51530,1,348.68,ms
51531,3,151.28,ms
51532,2,348.69,ms
51533,0,151.30,ms
51534,1,348.72,ms
51535,3,151.24,ms
51536,2,348.70,ms
51537,0,151.30,ms
51538,1,348.72,ms
51539,3,151.22,ms
51540,2,348.72,ms
51541,0,151.28,ms
51542,1,348.75,ms
51543,3,151.20,ms
51544,2,348.74,ms
51545,0,151.27,ms
51546,1,348.71,ms
51547,3,151.22,ms
51548,2,348.76,ms
51549,0,151.20,ms
51550,1,348.77,ms
51551,3,151.20,ms
51552,2,348.83,ms
51553,0,151.13,ms
51554,1,348.80,ms
51555,3,151.22,ms
51556,2,348.79,ms
51557,0,151.13,ms
51558,1,348.81,ms
51559,3,151.19,ms
51560,2,348.82,ms
51561,0,151.12,ms
51562,1,348.83,ms
51563,3,151.18,ms
51564,2,348.79,ms
51565,0,151.14,ms
51566,1,348.85,ms
51567,3,151.14,ms
51568,2,348.83,ms
51569,0,151.11,ms
51570,1,348.92,ms
51571,3,151.05,ms
51572,2,348.89,ms
51573,0,151.14,ms
51574,1,348.88,ms
51575,3,151.04,ms
51576,2,348.90,ms
51577,0,151.10,ms
51578,1,348.91,ms
51579,3,151.03,ms
51580,2,348.93,ms
51581,0,151.08,ms
51582,1,348.89,ms
51583,3,151.04,ms
51584,2,348.95,ms
51585,0,151.06,ms
51586,1,348.92,ms
51587,3,151.02,ms
51588,2,349.01,ms
51589,0,150.95,ms
51590,1,348.98,ms
51591,3,151.00,ms
51592,2,349.02,ms
51593,0,150.94,ms
51594,1,348.99,ms
51595,3,151.03,ms
51596,2,348.99,ms
51597,0,150.93,ms
51598,1,349.01,ms
51599,3,151.00,ms
51600,2,348.98,ms
51601,0,150.95,ms
51602,1,349.03,ms
51603,3,150.97,ms
51604,2,349.01,ms
51605,0,150.93,ms
51606,1,349.10,ms
51607,3,150.86,ms
51608,2,349.07,ms
51609,0,150.96,ms
51610,1,349.06,ms
51611,3,150.86,ms
51612,2,349.08,ms
51613,0,151.01,ms
51614,1,349.00,ms
51615,3,150.85,ms
51616,2,349.11,ms
51617,0,150.90,ms
51618,1,349.07,ms
51619,3,150.86,ms
51620,2,349.13,ms
51621,0,150.87,ms
51622,1,349.10,ms
51623,3,150.84,ms
51624,2,349.19,ms
51625,0,150.77,ms
51626,1,349.16,ms
51627,3,150.87,ms
51628,2,349.14,ms
51629,0,150.77,ms
51630,1,349.18,ms
51631,3,151.00,ms
51632,2,349.02,ms
51633,0,150.75,ms
51634,1,349.20,ms
51635,3,150.81,ms
51636,2,349.20,ms
51637,0,150.73,ms
51638,1,349.22,ms
51639,3,150.78,ms
51640,2,349.20,ms
51641,0,150.74,ms
51642,1,349.28,ms
51643,3,150.68,ms
51644,2,349.25,ms
51645,0,150.73,ms
51646,1,349.29,ms
51647,3,150.68,ms
51648,2,349.27,ms
51649,0,150.77,ms
51650,1,349.25,ms
51651,3,150.66,ms
51652,2,349.29,ms
51653,0,150.73,ms
51654,1,349.28,ms
51655,3,150.64,ms
51656,2,349.31,ms
51657,0,150.69,ms
51658,1,349.28,ms
51659,3,150.65,ms
51660,2,349.33,ms
51661,0,150.64,ms
51662,1,349.34,ms
51663,3,150.64,ms
51664,2,349.40,ms
51665,0,150.56,ms
51666,1,349.36,ms
51667,3,167.85,ms
51668,2,332.16,ms
51669,0,150.57,ms
51670,1,349.38,ms
51671,3,150.63,ms
51672,2,349.38,ms
51673,0,150.55,ms
51674,1,349.40,ms
51675,3,150.60,ms
51676,2,349.38,ms
51677,0,150.56,ms
51678,1,349.42,ms
51679,3,150.54,ms
51680,2,349.43,ms
51681,0,150.55,ms
51682,1,349.48,ms
51683,3,150.48,ms
51684,2,349.45,ms
51685,0,150.68,ms
51686,1,349.33,ms
51687,3,150.47,ms
51688,2,349.47,ms
51689,0,150.54,ms
51690,1,349.48,ms
51691,3,150.45,ms
51692,2,349.49,ms
51693,0,150.52,ms
51694,1,349.46,ms
51695,3,150.47,ms
51696,2,349.51,ms
51697,0,150.45,ms
51698,1,349.52,ms
51699,3,150.51,ms
51700,2,349.53,ms
51701,0,150.38,ms
51702,1,349.54,ms
51703,3,150.63,ms
51704,2,349.38,ms
51705,0,150.39,ms
51706,1,349.56,ms
51707,3,150.44,ms
51708,2,349.57,ms
51709,0,150.36,ms
51710,1,349.58,ms
51711,3,150.42,ms
51712,2,349.56,ms
51713,0,150.38,ms
51714,1,349.61,ms
51715,3,150.35,ms
51716,2,349.62,ms
51717,0,150.38,ms
51718,1,349.66,ms
51719,3,150.29,ms
51720,2,349.64,ms
51721,0,150.47,ms
51722,1,349.54,ms
51723,3,150.29,ms
51724,2,349.66,ms
51725,0,150.35,ms
51726,1,349.66,ms
51727,3,150.28,ms
51728,2,349.67,ms
51729,0,150.33,ms
51730,1,349.69,ms
51731,3,150.25,ms
51732,2,349.70,ms
51733,0,150.26,ms
51734,1,349.71,ms
51735,3,150.30,ms
51736,2,349.69,ms
51737,0,150.24,ms
51738,1,349.73,ms
51739,3,150.56,ms
51740,2,349.45,ms
51741,0,150.20,ms
51742,1,349.75,ms
51743,3,150.26,ms
51744,2,349.76,ms
51745,0,150.18,ms
51746,1,349.77,ms
51747,3,150.23,ms
51748,2,349.79,ms
51749,0,150.15,ms
51750,1,349.79,ms
51751,3,150.19,ms
51752,2,349.79,ms
51753,0,150.18,ms
51754,1,349.86,ms
51755,3,150.11,ms
51756,2,349.82,ms
51757,0,150.16,ms
51758,1,349.86,ms
51759,3,150.11,ms
51760,2,349.84,ms
51761,0,150.17,ms
51762,1,349.84,ms
51763,3,150.09,ms
51764,2,349.86,ms
51765,0,150.14,ms
51766,1,349.87,ms
51767,3,150.06,ms
51768,2,349.88,ms
51769,0,150.12,ms
51770,1,349.86,ms
51771,3,150.07,ms
51772,2,349.91,ms
51773,0,150.06,ms
51774,1,349.91,ms
51775,3,150.07,ms
51776,2,349.93,ms
51777,0,150.03,ms
51778,1,349.94,ms
51779,3,150.08,ms
51780,2,349.93,ms
51781,0,150.00,ms
51782,1,349.96,ms
51783,3,150.05,ms
51784,2,349.97,ms
51785,0,149.97,ms
51786,1,349.98,ms
51787,3,150.03,ms
51788,2,349.99,ms
51789,0,149.95,ms
51790,1,350.00,ms
51791,3,150.01,ms
51792,2,349.96,ms
51793,0,149.97,ms
51794,1,350.02,ms
51795,3,149.94,ms
51796,2,350.03,ms
51797,0,150.00,ms
51798,1,350.02,ms
51799,3,149.90,ms
51800,2,350.05,ms
51801,0,150.09,ms
51802,1,349.93,ms
51803,3,149.87,ms
51804,2,350.07,ms
51805,0,149.94,ms
51806,1,350.07,ms
51807,3,149.86,ms
51808,2,350.09,ms
51809,0,149.92,ms
51810,1,350.05,ms
51811,3,149.88,ms
51812,2,350.11,ms
51813,0,149.85,ms
51814,1,350.12,ms
51815,3,149.91,ms
51816,2,350.12,ms
51817,0,149.80,ms
51818,1,350.14,ms
51819,3,149.95,ms
51820,2,350.07,ms
51821,0,149.79,ms
51822,1,350.16,ms
51823,3,149.85,ms
51824,2,350.17,ms
51825,0,149.77,ms
51826,1,350.18,ms
51827,3,149.83,ms
51828,2,350.18,ms
51829,0,149.75,ms
51830,1,350.20,ms
51831,3,149.76,ms
51832,2,350.21,ms
51833,0,149.81,ms
51834,1,350.22,ms
51835,3,149.71,ms
51836,2,350.23,ms
51837,0,149.85,ms
51838,1,350.17,ms
51839,3,149.69,ms
51840,2,350.25,ms
51841,0,149.75,ms
51842,1,350.27,ms
51843,3,149.67,ms
51844,2,350.27,ms
51845,0,149.73,ms
51846,1,350.28,ms
51847,3,149.65,ms
51848,2,350.29,ms
51849,0,149.67,ms
51850,1,350.31,ms
51851,3,149.72,ms
51852,2,350.27,ms
51853,0,149.65,ms
51854,1,350.32,ms
51855,3,149.81,ms
51856,2,350.22,ms
51857,0,149.59,ms
51858,1,350.35,ms
51859,3,149.66,ms
51860,2,350.35,ms
51861,0,149.58,ms
51862,1,350.37,ms
51863,3,149.64,ms
51864,2,350.37,ms
51865,0,149.56,ms
51866,1,350.39,ms
51867,3,149.58,ms
51868,2,350.44,ms
51869,0,149.54,ms
51870,1,350.41,ms
51871,3,149.55,ms
51872,2,350.42,ms
51873,0,149.61,ms
51874,1,350.38,ms
51875,3,149.53,ms
51876,2,350.43,ms
51877,0,149.57,ms
51878,1,350.54,ms
51879,3,149.40,ms
51880,2,350.46,ms
51881,0,149.55,ms
51882,1,350.47,ms
51883,3,149.46,ms
51884,2,350.48,ms
51885,0,149.52,ms
51886,1,350.49,ms
51887,3,149.44,ms
51888,2,350.50,ms
51889,0,149.46,ms
51890,1,350.52,ms
51891,3,149.48,ms
51892,2,350.56,ms
51893,0,149.40,ms
51894,1,350.53,ms
51895,3,149.61,ms
51896,2,350.43,ms
51897,0,149.37,ms
51898,1,350.56,ms
51899,3,149.45,ms
51900,2,350.56,ms
51901,0,149.37,ms
51902,1,350.58,ms
51903,3,149.43,ms
51904,2,350.59,ms
51905,0,149.35,ms
51906,1,350.60,ms
51907,3,149.37,ms
51908,2,350.65,ms
51909,0,149.34,ms
51910,1,350.60,ms
51911,3,149.35,ms
51912,2,350.62,ms
51913,0,149.50,ms
51914,1,350.53,ms
51915,3,149.29,ms
51916,2,350.65,ms
51917,0,149.36,ms
51918,1,350.65,ms
51919,3,149.31,ms
51920,2,350.64,ms
51921,0,149.34,ms
51922,1,350.67,ms
51923,3,149.26,ms
51924,2,350.69,ms
51925,0,149.29,ms
51926,1,350.72,ms
51927,3,149.25,ms
51928,2,350.70,ms
51929,0,149.26,ms
51930,1,350.71,ms
51931,3,149.40,ms
51932,2,350.60,ms
51933,0,149.23,ms
51934,1,350.74,ms
51935,3,149.27,ms
51936,2,350.83,ms
51937,0,149.10,ms
51938,1,350.76,ms
51939,3,149.24,ms
51940,2,350.78,ms
51941,0,149.16,ms
51942,1,350.78,ms
51943,3,149.18,ms
51944,2,350.83,ms
51945,0,149.20,ms
51946,1,350.76,ms
51947,3,149.16,ms
51948,2,350.81,ms
51949,0,159.06,ms
51950,1,340.98,ms
51951,3,149.10,ms
51952,2,350.83,ms
51953,0,149.18,ms
51954,1,350.95,ms
51955,3,148.97,ms
51956,2,350.86,ms
51957,0,149.15,ms
51958,1,350.87,ms
51959,3,149.07,ms
51960,2,350.87,ms
51961,0,149.09,ms
51962,1,350.93,ms
51963,3,149.06,ms
51964,2,350.88,ms
51965,0,149.07,ms
51966,1,350.90,ms
51967,3,149.12,ms
51968,2,350.88,ms
51969,0,149.04,ms
51970,1,350.93,ms
51971,3,149.09,ms
51972,2,350.97,ms
51973,0,148.95,ms
51974,1,350.95,ms
51975,3,149.06,ms
51976,2,350.96,ms
51977,0,148.98,ms
51978,1,350.97,ms
51979,3,148.99,ms
51980,2,351.02,ms
51981,0,148.96,ms
51982,1,350.99,ms
51983,3,148.98,ms
51984,2,351.03,ms
51985,0,148.99,ms
51986,1,350.97,ms
51987,3,148.95,ms
51988,2,351.02,ms
51989,0,149.00,ms
51990,1,351.04,ms
51991,3,148.91,ms
51992,2,351.02,ms
51993,0,149.02,ms
51994,1,351.00,ms
51995,3,148.87,ms
51996,2,351.07,ms
51997,0,148.93,ms
51998,1,351.08,ms
51999,3,148.86,ms
52000,2,351.09,ms
52001,0,148.88,ms
52002,1,351.10,ms
52003,3,148.88,ms
52004,2,351.11,ms
52005,0,148.85,ms
52006,1,351.12,ms
52007,3,148.89,ms
52008,2,351.14,ms
52009,0,148.79,ms
52010,1,351.14,ms
52011,3,148.86,ms
52012,2,351.15,ms
52013,0,148.78,ms
52014,1,351.16,ms
52015,3,148.84,ms
52016,2,351.18,ms
52017,0,148.76,ms
52018,1,351.18,ms
52019,3,148.83,ms
52020,2,351.19,ms
52021,0,148.75,ms
52022,1,351.21,ms
52023,3,148.75,ms
52024,2,351.22,ms
52025,0,148.75,ms
52026,1,351.28,ms
52027,3,148.69,ms
52028,2,351.24,ms
52029,0,148.79,ms
52030,1,351.23,ms
52031,3,148.68,ms
52032,2,351.26,ms
52033,0,148.75,ms
52034,1,351.27,ms
52035,3,148.66,ms
52036,2,351.28,ms
52037,0,148.73,ms
52038,1,351.29,ms
52039,3,148.65,ms
52040,2,351.30,ms
52041,0,148.70,ms
52042,1,351.28,ms
52043,3,148.66,ms
52044,2,351.37,ms
52045,0,148.60,ms
52046,1,351.34,ms
52047,3,148.64,ms
52048,2,351.38,ms
52049,0,148.59,ms
52050,1,351.35,ms
52051,3,148.67,ms
52052,2,351.34,ms
52053,0,148.57,ms
52054,1,351.38,ms
52055,3,148.63,ms
52056,2,351.37,ms
52057,0,148.56,ms
52058,1,351.40,ms
52059,3,148.61,ms
52060,2,351.37,ms
52061,0,148.56,ms
52062,1,351.46,ms
52063,3,148.50,ms
52064,2,351.43,ms
52065,0,148.59,ms
52066,1,351.43,ms
52067,3,148.49,ms
52068,2,351.45,ms
52069,0,149.68,ms
52070,1,350.33,ms
52071,3,148.48,ms
52072,2,351.47,ms
52073,0,148.54,ms
52074,1,351.48,ms
52075,3,148.45,ms
52076,2,351.50,ms
52077,0,148.51,ms
52078,1,351.47,ms
52079,3,148.47,ms
52080,2,351.57,ms
52081,0,148.44,ms
52082,1,351.49,ms
52083,3,148.45,ms
52084,2,351.59,ms
52085,0,148.37,ms
52086,1,351.55,ms
52087,3,148.44,ms
52088,2,351.58,ms
52089,0,148.38,ms
52090,1,351.57,ms
52091,3,148.50,ms
52092,2,351.51,ms
52093,0,148.36,ms
52094,1,351.59,ms
52095,3,148.41,ms
52096,2,351.57,ms
52097,0,148.37,ms
52098,1,351.61,ms
52099,3,148.39,ms
52100,2,351.58,ms
52101,0,148.36,ms
52102,1,351.67,ms
52103,3,148.30,ms
52104,2,351.64,ms
52105,0,148.34,ms
52106,1,351.67,ms
52107,3,148.28,ms
52108,2,351.67,ms
52109,0,148.73,ms
52110,1,351.28,ms
52111,3,148.27,ms
52112,2,351.69,ms
52113,0,148.32,ms
52114,1,351.66,ms
52115,3,148.27,ms
52116,2,351.71,ms
52117,0,148.29,ms
52118,1,351.68,ms
52119,3,148.26,ms
52120,2,351.77,ms
52121,0,148.24,ms
52122,1,351.69,ms
52123,3,148.23,ms
52124,2,351.78,ms
52125,0,148.18,ms
52126,1,351.77,ms
52127,3,148.22,ms
52128,2,351.80,ms
52129,0,148.17,ms
52130,1,351.78,ms
52131,3,148.22,ms
52132,2,351.76,ms
52133,0,148.18,ms
52134,1,351.80,ms
52135,3,148.20,ms
52136,2,351.77,ms
52137,0,148.17,ms
52138,1,351.86,ms
52139,3,148.14,ms
52140,2,351.79,ms
52141,0,148.14,ms
52142,1,351.88,ms
52143,3,148.09,ms
52144,2,351.86,ms
52145,0,148.12,ms
52146,1,351.90,ms
52147,3,148.07,ms
52148,2,351.88,ms
52149,0,148.16,ms
52150,1,351.86,ms
52151,3,148.05,ms
52152,2,351.90,ms
52153,0,148.10,ms
52154,1,351.87,ms
52155,3,148.07,ms
52156,2,351.96,ms
52157,0,148.06,ms
52158,1,351.89,ms
52159,3,148.04,ms
52160,2,351.97,ms
52161,0,148.04,ms
52162,1,351.91,ms
52163,3,148.02,ms
52164,2,351.99,ms
52165,0,148.02,ms
52166,1,351.93,ms
52167,3,148.05,ms
52168,2,351.96,ms
52169,0,147.95,ms
52170,1,352.00,ms
52171,3,148.01,ms
52172,2,351.97,ms
52173,0,147.97,ms
52174,1,352.05,ms
52175,3,147.96,ms
52176,2,351.98,ms
52177,0,147.95,ms
52178,1,352.06,ms
52179,3,147.94,ms
52180,2,352.02,ms
52181,0,147.92,ms
52182,1,352.09,ms
52183,3,147.87,ms
52184,2,352.07,ms
52185,0,147.91,ms
52186,1,352.11,ms
52187,3,147.85,ms
52188,2,352.09,ms
52189,0,147.91,ms
52190,1,352.06,ms
52191,3,147.88,ms
52192,2,352.12,ms
52193,0,147.89,ms
52194,1,352.08,ms
52195,3,147.85,ms
52196,2,352.16,ms
52197,0,147.84,ms
52198,1,352.11,ms
52199,3,147.83,ms
52200,2,352.18,ms
52201,0,147.78,ms
52202,1,352.17,ms
52203,3,147.82,ms
52204,2,352.20,ms
52205,0,147.76,ms
52206,1,352.19,ms
52207,3,147.83,ms
52208,2,352.15,ms
52209,0,147.77,ms
52210,1,352.21,ms
52211,3,147.80,ms
52212,2,352.17,ms
52213,0,147.76,ms
52214,1,352.26,ms
52215,3,147.74,ms
52216,2,352.21,ms
52217,0,147.73,ms
52218,1,352.28,ms
52219,3,147.68,ms
52220,2,352.27,ms
52221,0,147.71,ms
52222,1,352.31,ms
52223,3,147.66,ms
52224,2,352.28,ms
52225,0,147.73,ms
52226,1,352.28,ms
52227,3,147.65,ms
52228,2,352.31,ms
52229,0,147.70,ms
52230,1,352.27,ms
52231,3,147.66,ms
52232,2,352.37,ms
52233,0,147.64,ms
52234,1,352.30,ms
52235,3,147.64,ms
52236,2,352.38,ms
52237,0,147.62,ms
52238,1,352.32,ms
52239,3,147.61,ms
52240,2,352.41,ms
52241,0,147.56,ms
52242,1,352.38,ms
52243,3,147.59,ms
52244,2,352.38,ms
52245,0,147.59,ms
52246,1,352.41,ms
52247,3,147.62,ms
52248,2,352.36,ms
52249,0,147.56,ms
52250,1,352.47,ms
52251,3,147.53,ms
52252,2,352.40,ms
52253,0,147.54,ms
52254,1,352.48,ms
52255,3,147.52,ms
52256,2,352.42,ms
52257,0,147.52,ms
52258,1,352.50,ms
52259,3,147.47,ms
52260,2,352.47,ms
52261,0,147.50,ms
52262,1,352.48,ms
52263,3,147.48,ms
52264,2,352.50,ms
52265,0,147.52,ms
52266,1,352.46,ms
52267,3,147.46,ms
52268,2,352.56,ms
52269,0,147.44,ms
52270,1,352.50,ms
52271,3,147.44,ms
52272,2,352.57,ms
52273,0,147.43,ms
52274,1,352.52,ms
52275,3,147.42,ms
52276,2,352.60,ms
52277,0,147.41,ms
52278,1,352.53,ms
52279,3,147.40,ms
52280,2,352.61,ms
52281,0,147.35,ms
52282,1,352.60,ms
52283,3,147.38,ms
52284,2,352.60,ms
52285,0,147.37,ms
52286,1,352.62,ms
52287,3,147.41,ms
52288,2,352.56,ms
52289,0,147.35,ms
52290,1,352.68,ms
52291,3,147.32,ms
52292,2,352.62,ms
52293,0,147.32,ms
52294,1,352.70,ms
52295,3,147.31,ms
52296,2,352.63,ms
52297,0,147.30,ms
52298,1,352.71,ms
52299,3,147.25,ms
52300,2,352.70,ms
52301,0,147.32,ms
52302,1,352.66,ms
52303,3,147.27,ms
52304,2,352.72,ms
52305,0,147.41,ms
52306,1,352.57,ms
52307,3,147.25,ms
52308,2,352.78,ms
52309,0,147.22,ms
52310,1,352.71,ms
52311,3,147.22,ms
52312,2,352.80,ms
52313,0,147.21,ms
52314,1,352.73,ms
52315,3,147.20,ms
52316,2,352.81,ms
52317,0,147.15,ms
52318,1,352.80,ms
52319,3,147.18,ms
52320,2,352.79,ms
52321,0,147.17,ms
52322,1,352.82,ms
52323,3,147.21,ms
52324,2,352.76,ms
52325,0,147.15,ms
52326,1,352.88,ms
52327,3,147.12,ms
52328,2,352.81,ms
52329,0,147.13,ms
52330,1,352.89,ms
52331,3,147.12,ms
52332,2,352.82,ms
52333,0,147.11,ms
52334,1,352.91,ms
52335,3,147.06,ms
52336,2,352.89,ms
52337,0,147.09,ms
52338,1,352.92,ms
52339,3,147.03,ms
52340,2,352.91,ms
52341,0,147.12,ms
52342,1,352.86,ms
52343,3,147.05,ms
52344,2,352.94,ms
52345,0,147.06,ms
52346,1,352.91,ms
52347,3,147.03,ms
52348,2,353.01,ms
52349,0,147.00,ms
52350,1,352.92,ms
52351,3,147.01,ms
52352,2,353.01,ms
52353,0,147.00,ms
52354,1,352.96,ms
52355,3,146.99,ms
52356,2,353.02,ms
52357,0,146.94,ms
52358,1,353.01,ms
52359,3,146.97,ms
52360,2,353.01,ms
52361,0,146.95,ms
52362,1,353.03,ms
52363,3,146.97,ms
52364,2,353.00,ms
52365,0,146.94,ms
52366,1,353.11,ms
52367,3,146.91,ms
52368,2,353.02,ms
52369,0,146.91,ms
52370,1,353.10,ms
52371,3,146.90,ms
52372,2,353.05,ms
52373,0,146.89,ms
52374,1,353.12,ms
52375,3,146.84,ms
52376,2,353.11,ms
52377,0,146.88,ms
52378,1,353.10,ms
52379,3,146.86,ms
52380,2,353.13,ms
52381,0,147.02,ms
52382,1,352.96,ms
52383,3,146.84,ms
52384,2,353.21,ms
52385,0,146.80,ms
52386,1,353.12,ms
52387,3,146.81,ms
52388,2,353.20,ms
52389,0,146.80,ms
52390,1,353.15,ms
52391,3,146.79,ms
52392,2,353.22,ms
52393,0,146.78,ms
52394,1,353.17,ms
52395,3,146.77,ms
52396,2,353.25,ms
52397,0,146.72,ms
52398,1,353.22,ms
52399,3,150.49,ms
52400,2,349.48,ms
52401,0,146.75,ms
52402,1,353.29,ms
52403,3,146.72,ms
52404,2,353.21,ms
52405,0,147.87,ms
52406,1,352.14,ms
52407,3,146.71,ms
52408,2,353.24,ms
52409,0,146.69,ms
52410,1,353.32,ms
52411,3,146.68,ms
52412,2,353.27,ms
52413,0,146.67,ms
52414,1,353.35,ms
52415,3,146.62,ms
52416,2,353.32,ms
52417,0,146.68,ms
52418,1,353.30,ms
52419,3,146.64,ms
52420,2,353.39,ms
52421,0,146.81,ms
52422,1,353.12,ms
52423,3,146.61,ms
52424,2,353.40,ms
52425,0,146.61,ms
52426,1,353.34,ms
52427,3,146.59,ms
52428,2,353.42,ms
52429,0,146.59,ms
52430,1,353.36,ms
52431,3,146.57,ms
52432,2,353.41,ms
52433,0,146.56,ms
52434,1,353.42,ms
52435,3,146.55,ms
52436,2,353.42,ms
52437,0,146.54,ms
52438,1,353.45,ms
52439,3,146.57,ms
52440,2,353.40,ms
52441,0,146.52,ms
52442,1,353.50,ms
52443,3,146.50,ms
52444,2,353.44,ms
52445,0,146.50,ms
52446,1,353.52,ms
52447,3,146.50,ms
52448,2,353.45,ms
52449,0,146.47,ms
52450,1,353.51,ms
52451,3,146.50,ms
52452,2,353.48,ms
52453,0,146.45,ms
52454,1,353.52,ms
52455,3,146.44,ms
52456,2,353.59,ms
52457,0,146.39,ms
52458,1,353.55,ms
52459,3,146.41,ms
52460,2,353.60,ms
52461,0,146.43,ms
52462,1,353.52,ms
52463,3,146.40,ms
52464,2,353.61,ms
52465,0,146.39,ms
52466,1,353.56,ms
52467,3,146.38,ms
52468,2,353.64,ms
52469,0,146.37,ms
52470,1,353.58,ms
52471,3,146.35,ms
52472,2,353.62,ms
52473,0,146.34,ms
52474,1,353.65,ms
52475,3,146.33,ms
52476,2,353.65,ms
52477,0,146.32,ms
52478,1,353.69,ms
52479,3,146.33,ms
52480,2,353.62,ms
52481,0,146.30,ms
52482,1,353.72,ms
52483,3,146.29,ms
52484,2,353.65,ms
52485,0,146.28,ms
52486,1,353.74,ms
52487,3,146.27,ms
52488,2,353.68,ms
52489,0,146.25,ms
52490,1,353.72,ms
52491,3,146.28,ms
52492,2,353.71,ms
52493,0,146.23,ms
52494,1,353.74,ms
52495,3,146.22,ms
52496,2,353.81,ms
52497,0,146.17,ms
52498,1,353.76,ms
52499,3,146.20,ms
52500,2,353.81,ms
52501,0,146.22,ms
52502,1,353.74,ms
52503,3,146.18,ms
52504,2,353.84,ms
52505,0,146.16,ms
52506,1,353.77,ms
52507,3,146.16,ms
52508,2,353.86,ms
52509,0,146.14,ms
52510,1,353.81,ms
52511,3,146.13,ms
52512,2,353.84,ms
52513,0,146.16,ms
52514,1,353.87,ms
52515,3,146.07,ms
52516,2,353.86,ms
52517,0,146.10,ms
52518,1,353.91,ms
52519,3,146.07,ms
52520,2,353.88,ms
52521,0,146.07,ms
52522,1,353.95,ms
52523,3,146.08,ms
52524,2,353.86,ms
52525,0,146.06,ms
52526,1,353.95,ms
52527,3,146.05,ms
52528,2,353.91,ms
52529,0,146.03,ms
52530,1,353.94,ms
52531,3,146.06,ms
52532,2,353.93,ms
52533,0,146.01,ms
52534,1,353.96,ms
52535,3,146.00,ms
52536,2,354.03,ms
52537,0,145.96,ms
52538,1,353.98,ms
52539,3,145.98,ms
52540,2,354.05,ms
52541,0,145.99,ms
52542,1,353.95,ms
52543,3,145.96,ms
52544,2,354.05,ms
52545,0,145.95,ms
52546,1,354.00,ms
52547,3,145.94,ms
52548,2,354.04,ms
52549,0,145.96,ms
52550,1,354.02,ms
52551,3,145.91,ms
52552,2,354.07,ms
52553,0,145.94,ms
