Sample#,gps_arduino,gps_rpi,gps_pure,mote,SampleTime,units
870,10,00,00,00,40,ns
871,00,00,00,00,499.99,ms
872,01,00,00,00,64,ns
873,11,00,00,00,499.99,ms
874,10,00,00,00,80,ns
875,00,00,00,00,499.99,ms
876,01,00,00,00,88,ns
877,11,00,00,00,499.99,ms
878,10,00,00,00,80,ns
879,00,00,00,00,499.99,ms
880,01,00,00,00,112,ns
881,11,00,00,00,499.99,ms
882,10,00,00,00,120,ns
883,00,00,00,00,499.99,ms
884,01,00,00,00,144,ns
885,11,00,00,00,499.99,ms
886,10,00,00,00,176,ns
887,00,00,00,00,499.99,ms
888,01,00,00,00,152,ns
889,11,00,00,00,499.99,ms
890,10,00,00,00,192,ns
891,00,00,00,00,499.99,ms
892,01,00,00,00,216,ns
893,11,00,00,00,499.99,ms
894,10,00,00,00,200,ns
895,00,00,00,00,499.99,ms
896,01,00,00,00,264,ns
897,11,00,00,00,499.99,ms
898,10,00,00,00,208,ns
899,00,00,00,00,499.99,ms
900,01,00,00,00,264,ns
901,11,00,00,00,499.99,ms
902,10,00,00,00,264,ns
903,00,00,00,00,499.99,ms
904,01,00,00,00,248,ns
905,11,00,00,00,500.03,ms
906,01,00,00,00,8,ns
907,00,00,00,00,499.94,ms
908,01,00,00,00,296,ns
909,11,00,00,00,499.98,ms
910,10,00,00,00,48,ns
911,00,00,00,00,499.99,ms
912,01,00,00,00,32,ns
913,11,00,00,00,499.99,ms
914,10,00,00,00,72,ns
915,00,00,00,00,499.99,ms
916,01,00,00,00,32,ns
917,11,00,00,00,499.99,ms
918,10,00,00,00,8,ns
919,00,00,00,00,499.99,ms
920,01,00,00,00,40,ns
921,11,00,00,00,499.99,ms
922,10,00,00,00,24,ns
923,00,00,00,00,499.99,ms
924,01,00,00,00,24,ns
925,11,00,00,00,499.99,ms
926,01,00,00,00,16,ns
927,00,00,00,00,499.99,ms
928,10,00,00,00,32,ns
929,11,00,00,00,499.99,ms
930,01,00,00,00,48,ns
931,00,00,00,00,499.99,ms
932,10,00,00,00,56,ns
933,11,00,00,00,499.99,ms
934,01,00,00,00,80,ns
935,00,00,00,00,499.99,ms
936,10,00,00,00,96,ns
937,11,00,00,00,499.99,ms
938,01,00,00,00,88,ns
939,00,00,00,00,499.99,ms
940,10,00,00,00,112,ns
941,11,00,00,00,499.99,ms
942,01,00,00,00,160,ns
943,00,00,00,00,499.99,ms
944,10,00,00,00,184,ns
945,11,00,00,00,500.03,ms
946,10,00,00,00,56,ns
947,00,00,00,00,499.94,ms
948,10,00,00,00,160,ns
949,11,00,00,00,499.98,ms
950,10,00,00,00,32,ns
951,00,00,00,00,499.99,ms
952,01,00,00,00,48,ns
953,11,00,00,00,499.99,ms
954,10,00,00,00,56,ns
955,00,00,00,00,499.99,ms
956,01,00,00,00,32,ns
957,11,00,00,00,499.99,ms
958,10,00,00,00,48,ns
959,00,00,00,00,499.99,ms
960,01,00,00,00,80,ns
961,11,00,00,00,499.99,ms
962,10,00,00,00,48,ns
963,00,00,00,00,499.99,ms
964,01,00,00,00,104,ns
965,11,00,00,00,499.99,ms
966,10,00,00,00,104,ns
967,00,00,00,00,499.99,ms
968,01,00,00,00,112,ns
969,11,00,00,00,499.99,ms
970,10,00,00,00,144,ns
971,00,00,00,00,499.99,ms
972,01,00,00,00,160,ns
973,11,00,00,00,499.99,ms
974,10,00,00,00,168,ns
975,00,00,00,00,499.99,ms
976,01,00,00,00,160,ns
977,11,00,00,00,499.99,ms
978,10,00,00,00,200,ns
979,00,00,00,00,499.99,ms
980,01,00,00,00,216,ns
981,11,00,00,00,499.99,ms
982,10,00,00,00,224,ns
983,00,00,00,00,499.99,ms
984,01,00,00,00,248,ns
985,11,00,00,00,500.03,ms
986,10,00,00,00,64,ns
987,00,00,00,00,499.94,ms
988,01,00,00,00,272,ns
989,11,00,00,00,499.98,ms
990,10,00,00,00,64,ns
991,00,00,00,00,499.99,ms
992,01,00,00,00,64,ns
993,11,00,00,00,499.99,ms
994,10,00,00,00,32,ns
995,00,00,00,00,499.99,ms
996,01,00,00,00,16,ns
997,11,00,00,00,499.99,ms
998,01,00,00,00,24,ns
999,00,00,00,00,499.99,ms
1000,01,00,00,00,16,ns
1001,11,00,00,00,499.99,ms
1002,00,00,00,00,499.99,ms
1003,10,00,00,00,16,ns
1004,11,00,00,00,499.99,ms
1005,01,00,00,00,24,ns
1006,00,00,00,00,499.99,ms
1007,10,00,00,00,24,ns
1008,11,00,00,00,499.99,ms
1009,01,00,00,00,40,ns
1010,00,00,00,00,499.99,ms
1011,10,00,00,00,56,ns
1012,11,00,00,00,499.99,ms
1013,01,00,00,00,48,ns
1014,00,00,00,00,499.99,ms
1015,10,00,00,00,72,ns
1016,11,00,00,00,499.99,ms
1017,01,00,00,00,40,ns
1018,00,00,00,00,499.99,ms
1019,10,00,00,00,104,ns
1020,11,00,00,00,499.99,ms
1021,01,00,00,00,104,ns
1022,00,00,00,00,499.99,ms
1023,10,00,00,00,112,ns
1024,11,00,00,00,500.03,ms
1025,10,00,00,00,64,ns
1026,00,00,00,00,499.94,ms
1027,10,00,00,00,88,ns
1028,11,00,00,00,499.98,ms
1029,10,00,00,00,48,ns
1030,00,00,00,00,499.99,ms
1031,01,00,00,00,16,ns
1032,11,00,00,00,499.99,ms
1033,10,00,00,00,24,ns
1034,00,00,00,00,499.99,ms
1035,01,00,00,00,40,ns
1036,11,00,00,00,499.99,ms
1037,00,00,00,00,499.99,ms
1038,11,00,00,00,499.99,ms
1039,01,00,00,00,48,ns
1040,00,00,00,00,499.99,ms
1041,10,00,00,00,24,ns
1042,11,00,00,00,499.99,ms
1043,01,00,00,00,24,ns
1044,00,00,00,00,499.99,ms
1045,10,00,00,00,48,ns
1046,11,00,00,00,499.99,ms
1047,01,00,00,00,88,ns
1048,00,00,00,00,499.99,ms
1049,10,00,00,00,64,ns
1050,11,00,00,00,499.99,ms
1051,01,00,00,00,72,ns
1052,00,00,00,00,499.99,ms
1053,10,00,00,00,72,ns
1054,11,00,00,00,499.99,ms
1055,01,00,00,00,136,ns
1056,00,00,00,00,499.99,ms
1057,10,00,00,00,144,ns
1058,11,00,00,00,499.99,ms
1059,01,00,00,00,112,ns
1060,00,00,00,00,499.99,ms
1061,10,00,00,00,88,ns
1062,11,00,00,00,500.03,ms
1063,10,00,00,00,40,ns
1064,00,00,00,00,499.94,ms
1065,10,00,00,00,152,ns
1066,11,00,00,00,499.98,ms
1067,10,00,00,00,72,ns
1068,00,00,00,00,499.99,ms
1069,01,00,00,00,104,ns
1070,11,00,00,00,499.99,ms
1071,10,00,00,00,56,ns
1072,00,00,00,00,499.99,ms
1073,01,00,00,00,40,ns
1074,11,00,00,00,499.99,ms
1075,10,00,00,00,72,ns
1076,00,00,00,00,499.99,ms
1077,01,00,00,00,40,ns
1078,11,00,00,00,499.99,ms
1079,10,00,00,00,24,ns
1080,00,00,00,00,499.99,ms
1081,10,00,00,00,16,ns
1082,11,00,00,00,499.99,ms
1083,10,00,00,00,24,ns
1084,00,00,00,00,499.99,ms
1085,01,00,00,00,40,ns
1086,11,00,00,00,499.99,ms
1087,01,00,00,00,24,ns
1088,00,00,00,00,499.99,ms
1089,11,00,00,00,499.99,ms
1090,01,00,00,00,16,ns
1091,00,00,00,00,499.99,ms
1092,10,00,00,00,32,ns
1093,11,00,00,00,499.99,ms
1094,01,00,00,00,48,ns
1095,00,00,00,00,499.99,ms
1096,10,00,00,00,40,ns
1097,11,00,00,00,499.99,ms
1098,01,00,00,00,48,ns
1099,00,00,00,00,499.99,ms
1100,10,00,00,00,80,ns
1101,11,00,00,00,500.03,ms
1102,10,00,00,00,64,ns
1103,00,00,00,00,499.94,ms
1104,10,00,00,00,88,ns
1105,11,00,00,00,499.98,ms
1106,10,00,00,00,40,ns
1107,00,00,00,00,499.99,ms
1108,01,00,00,00,40,ns
1109,11,00,00,00,499.99,ms
1110,10,00,00,00,24,ns
1111,00,00,00,00,499.99,ms
1112,10,00,00,00,24,ns
1113,11,00,00,00,499.99,ms
1114,00,00,00,00,499.99,ms
1115,10,00,00,00,40,ns
1116,11,00,00,00,499.99,ms
1117,01,00,00,00,48,ns
1118,00,00,00,00,499.99,ms
1119,01,00,00,00,8,ns
1120,11,00,00,00,499.99,ms
1121,01,00,00,00,48,ns
1122,00,00,00,00,499.99,ms
1123,10,00,00,00,48,ns
1124,11,00,00,00,499.99,ms
1125,01,00,00,00,40,ns
1126,00,00,00,00,499.99,ms
1127,10,00,00,00,64,ns
1128,11,00,00,00,499.99,ms
1129,01,00,00,00,56,ns
1130,00,00,00,00,499.99,ms
1131,10,00,00,00,72,ns
1132,11,00,00,00,499.99,ms
1133,01,00,00,00,120,ns
1134,00,00,00,00,499.99,ms
1135,10,00,00,00,88,ns
1136,11,00,00,00,499.99,ms
1137,01,00,00,00,136,ns
1138,00,00,00,00,499.99,ms
1139,10,00,00,00,112,ns
1140,11,00,00,00,500.03,ms
1141,10,00,00,00,88,ns
1142,00,00,00,00,499.94,ms
1143,10,00,00,00,128,ns
1144,11,00,00,00,499.98,ms
1145,10,00,00,00,32,ns
1146,00,00,00,00,499.99,ms
1147,11,00,00,00,499.99,ms
1148,00,00,00,00,499.99,ms
1149,10,00,00,00,8,ns
1150,11,00,00,00,499.99,ms
1151,00,00,00,00,499.99,ms
1152,10,00,00,00,24,ns
1153,11,00,00,00,499.99,ms
1154,01,00,00,00,72,ns
1155,00,00,00,00,499.99,ms
1156,10,00,00,00,40,ns
1157,11,00,00,00,499.99,ms
1158,01,00,00,00,48,ns
1159,00,00,00,00,499.99,ms
1160,10,00,00,00,48,ns
1161,11,00,00,00,499.99,ms
1162,01,00,00,00,88,ns
1163,00,00,00,00,499.99,ms
1164,10,00,00,00,64,ns
1165,11,00,00,00,499.99,ms
1166,01,00,00,00,80,ns
1167,00,00,00,00,499.99,ms
1168,10,00,00,00,96,ns
1169,11,00,00,00,499.99,ms
1170,01,00,00,00,72,ns
1171,00,00,00,00,499.99,ms
1172,10,00,00,00,104,ns
1173,11,00,00,00,499.99,ms
1174,01,00,00,00,104,ns
1175,00,00,00,00,499.99,ms
1176,10,00,00,00,104,ns
1177,11,00,00,00,500.03,ms
1178,10,00,00,00,80,ns
1179,00,00,00,00,499.94,ms
1180,10,00,00,00,144,ns
1181,11,00,00,00,499.98,ms
1182,10,00,00,00,40,ns
1183,00,00,00,00,499.99,ms
1184,01,00,00,00,72,ns
1185,11,00,00,00,499.99,ms
1186,10,00,00,00,40,ns
1187,00,00,00,00,499.99,ms
1188,01,00,00,00,32,ns
1189,11,00,00,00,499.99,ms
1190,10,00,00,00,32,ns
1191,00,00,00,00,499.99,ms
1192,01,00,00,00,40,ns
1193,11,00,00,00,499.99,ms
1194,10,00,00,00,24,ns
1195,00,00,00,00,499.99,ms
1196,01,00,00,00,32,ns
1197,11,00,00,00,499.99,ms
1198,00,00,00,00,499.99,ms
1199,10,00,00,00,16,ns
1200,11,00,00,00,499.99,ms
1201,01,00,00,00,16,ns
1202,00,00,00,00,499.99,ms
1203,10,00,00,00,56,ns
1204,11,00,00,00,499.99,ms
1205,01,00,00,00,40,ns
1206,00,00,00,00,499.99,ms
1207,10,00,00,00,72,ns
1208,11,00,00,00,499.99,ms
1209,01,00,00,00,56,ns
1210,00,00,00,00,499.99,ms
1211,10,00,00,00,104,ns
1212,11,00,00,00,499.99,ms
1213,01,00,00,00,64,ns
1214,00,00,00,00,499.99,ms
1215,10,00,00,00,96,ns
1216,11,00,00,00,500.03,ms
1217,10,00,00,00,72,ns
1218,00,00,00,00,499.94,ms
1219,10,00,00,00,72,ns
1220,11,00,00,00,499.98,ms
1221,10,00,00,00,56,ns
1222,00,00,00,00,499.99,ms
1223,01,00,00,00,24,ns
1224,11,00,00,00,499.99,ms
1225,01,00,00,00,16,ns
1226,00,00,00,00,499.99,ms
1227,01,00,00,00,24,ns
1228,11,00,00,00,499.99,ms
1229,00,00,00,00,499.99,ms
1230,01,00,00,00,24,ns
1231,11,00,00,00,499.99,ms
1232,01,00,00,00,16,ns
1233,00,00,00,00,499.99,ms
1234,10,00,00,00,24,ns
1235,11,00,00,00,499.99,ms
1236,10,00,00,00,16,ns
1237,00,00,00,00,499.99,ms
1238,10,00,00,00,56,ns
1239,11,00,00,00,499.99,ms
1240,01,00,00,00,48,ns
1241,00,00,00,00,499.99,ms
1242,10,00,00,00,32,ns
1243,11,00,00,00,499.99,ms
1244,01,00,00,00,64,ns
1245,00,00,00,00,499.99,ms
1246,10,00,00,00,32,ns
1247,11,00,00,00,499.99,ms
1248,01,00,00,00,96,ns
1249,00,00,00,00,499.99,ms
1250,10,00,00,00,96,ns
1251,11,00,00,00,499.99,ms
1252,01,00,00,00,96,ns
1253,00,00,00,00,499.99,ms
1254,10,00,00,00,152,ns
1255,11,00,00,00,500.03,ms
1256,10,00,00,00,64,ns
1257,00,00,00,00,499.94,ms
1258,10,00,00,00,136,ns
1259,11,00,00,00,499.98,ms
1260,10,00,00,00,32,ns
1261,00,00,00,00,499.99,ms
1262,01,00,00,00,16,ns
1263,11,00,00,00,499.99,ms
1264,00,00,00,00,499.99,ms
1265,10,00,00,00,24,ns
1266,11,00,00,00,499.99,ms
1267,01,00,00,00,32,ns
1268,00,00,00,00,499.99,ms
1269,10,00,00,00,24,ns
1270,11,00,00,00,499.99,ms
1271,01,00,00,00,24,ns
1272,00,00,00,00,499.99,ms
1273,10,00,00,00,80,ns
1274,11,00,00,00,499.99,ms
1275,01,00,00,00,40,ns
1276,00,00,00,00,499.99,ms
1277,10,00,00,00,64,ns
1278,11,00,00,00,499.99,ms
1279,01,00,00,00,32,ns
1280,00,00,00,00,499.99,ms
1281,10,00,00,00,80,ns
1282,11,00,00,00,499.99,ms
1283,01,00,00,00,96,ns
1284,00,00,00,00,499.99,ms
1285,10,00,00,00,128,ns
1286,11,00,00,00,499.99,ms
1287,01,00,00,00,112,ns
1288,00,00,00,00,499.99,ms
1289,10,00,00,00,88,ns
1290,11,00,00,00,499.99,ms
1291,01,00,00,00,128,ns
1292,00,00,00,00,499.99,ms
1293,10,00,00,00,128,ns
1294,11,00,00,00,500.03,ms
1295,10,00,00,00,16,ns
1296,00,00,00,00,499.94,ms
1297,10,00,00,00,144,ns
1298,11,00,00,00,499.98,ms
1299,10,00,00,00,48,ns
1300,00,00,00,00,499.99,ms
1301,01,00,00,00,48,ns
1302,11,00,00,00,499.99,ms
1303,10,00,00,00,56,ns
1304,00,00,00,00,499.99,ms
1305,01,00,00,00,8,ns
1306,11,00,00,00,499.99,ms
1307,10,00,00,00,32,ns
1308,00,00,00,00,499.99,ms
1309,10,00,00,00,16,ns
1310,11,00,00,00,499.99,ms
1311,00,00,00,00,499.99,ms
1312,10,00,00,00,8,ns
1313,11,00,00,00,499.99,ms
1314,10,00,00,00,8,ns
1315,00,00,00,00,499.99,ms
1316,01,00,00,00,8,ns
1317,11,00,00,00,499.99,ms
1318,01,00,00,00,64,ns
1319,00,00,00,00,499.99,ms
1320,10,00,00,00,40,ns
1321,11,00,00,00,499.99,ms
1322,01,00,00,00,64,ns
1323,00,00,00,00,499.99,ms
1324,10,00,00,00,48,ns
1325,11,00,00,00,499.99,ms
1326,01,00,00,00,72,ns
1327,00,00,00,00,499.99,ms
1328,10,00,00,00,48,ns
1329,11,00,00,00,499.99,ms
1330,01,00,00,00,64,ns
1331,00,00,00,00,499.99,ms
1332,10,00,00,00,104,ns
1333,11,00,00,00,500.03,ms
1334,10,00,00,00,72,ns
1335,00,00,00,00,499.94,ms
1336,10,00,00,00,120,ns
1337,11,00,00,00,499.98,ms
1338,10,00,00,00,32,ns
1339,00,00,00,00,499.99,ms
1340,11,00,00,00,499.99,ms
1341,10,00,00,00,32,ns
1342,00,00,00,00,499.99,ms
1343,01,00,00,00,24,ns
1344,11,00,00,00,499.99,ms
1345,10,00,00,00,32,ns
1346,00,00,00,00,499.99,ms
1347,11,00,00,00,499.99,ms
1348,01,00,00,00,16,ns
1349,00,00,00,00,499.99,ms
1350,10,00,00,00,32,ns
1351,11,00,00,00,499.99,ms
1352,01,00,00,00,32,ns
1353,00,00,00,00,499.99,ms
1354,10,00,00,00,72,ns
1355,11,00,00,00,499.99,ms
1356,01,00,00,00,88,ns
1357,00,00,00,00,499.99,ms
1358,10,00,00,00,112,ns
1359,11,00,00,00,499.99,ms
1360,01,00,00,00,64,ns
1361,00,00,00,00,499.99,ms
1362,10,00,00,00,64,ns
1363,11,00,00,00,499.99,ms
1364,01,00,00,00,48,ns
1365,00,00,00,00,499.99,ms
1366,10,00,00,00,88,ns
1367,11,00,00,00,499.99,ms
1368,01,00,00,00,104,ns
1369,00,00,00,00,499.99,ms
1370,10,00,00,00,80,ns
1371,11,00,00,00,500.03,ms
1372,01,00,00,00,8,ns
1373,00,00,00,00,499.94,ms
1374,10,00,00,00,136,ns
1375,11,00,00,00,499.98,ms
1376,10,00,00,00,64,ns
1377,00,00,00,00,499.99,ms
1378,01,00,00,00,24,ns
1379,11,00,00,00,499.99,ms
1380,10,00,00,00,56,ns
1381,00,00,00,00,499.99,ms
1382,01,00,00,00,48,ns
1383,11,00,00,00,499.99,ms
1384,10,00,00,00,24,ns
1385,00,00,00,00,499.99,ms
1386,10,00,00,00,8,ns
1387,11,00,00,00,499.99,ms
1388,10,00,00,00,8,ns
1389,00,00,00,00,499.99,ms
1390,11,00,00,00,499.99,ms
1391,10,00,00,00,16,ns
1392,00,00,00,00,499.99,ms
1393,10,00,00,00,56,ns
1394,11,00,00,00,499.99,ms
1395,01,00,00,00,24,ns
1396,00,00,00,00,499.99,ms
1397,10,00,00,00,72,ns
1398,11,00,00,00,499.99,ms
1399,01,00,00,00,88,ns
1400,00,00,00,00,499.99,ms
1401,10,00,00,00,72,ns
1402,11,00,00,00,499.99,ms
1403,01,00,00,00,88,ns
1404,00,00,00,00,499.99,ms
1405,10,00,00,00,80,ns
1406,11,00,00,00,499.99,ms
1407,01,00,00,00,96,ns
1408,00,00,00,00,499.99,ms
1409,10,00,00,00,88,ns
1410,11,00,00,00,500.03,ms
1411,10,00,00,00,16,ns
1412,00,00,00,00,499.94,ms
1413,10,00,00,00,128,ns
1414,11,00,00,00,499.98,ms
1415,10,00,00,00,24,ns
1416,00,00,00,00,499.99,ms
1417,01,00,00,00,56,ns
1418,11,00,00,00,499.99,ms
1419,10,00,00,00,24,ns
1420,00,00,00,00,499.99,ms
1421,10,00,00,00,8,ns
1422,11,00,00,00,499.99,ms
1423,01,00,00,00,8,ns
1424,00,00,00,00,499.99,ms
1425,10,00,00,00,16,ns
1426,11,00,00,00,499.99,ms
1427,01,00,00,00,64,ns
1428,00,00,00,00,499.99,ms
1429,10,00,00,00,16,ns
1430,11,00,00,00,499.99,ms
1431,01,00,00,00,24,ns
1432,00,00,00,00,499.99,ms
1433,10,00,00,00,56,ns
1434,11,00,00,00,499.99,ms
1435,01,00,00,00,64,ns
1436,00,00,00,00,499.99,ms
1437,10,00,00,00,80,ns
1438,11,00,00,00,499.99,ms
1439,01,00,00,00,88,ns
1440,00,00,00,00,499.99,ms
1441,10,00,00,00,88,ns
1442,11,00,00,00,499.99,ms
1443,01,00,00,00,136,ns
1444,00,00,00,00,499.99,ms
1445,10,00,00,00,88,ns
1446,11,00,00,00,499.99,ms
1447,01,00,00,00,120,ns
1448,00,00,00,00,499.99,ms
1449,10,00,00,00,168,ns
1450,11,00,00,00,500.03,ms
1451,10,00,00,00,8,ns
1452,00,00,00,00,499.94,ms
1453,10,00,00,00,176,ns
1454,11,00,00,00,499.98,ms
1455,10,00,00,00,16,ns
1456,00,00,00,00,499.99,ms
1457,10,00,00,00,8,ns
1458,11,00,00,00,499.99,ms
1459,10,00,00,00,8,ns
1460,00,00,00,00,499.99,ms
1461,10,00,00,00,24,ns
1462,11,00,00,00,499.99,ms
1463,01,00,00,00,24,ns
1464,00,00,00,00,499.99,ms
1465,10,00,00,00,56,ns
1466,11,00,00,00,499.99,ms
1467,01,00,00,00,56,ns
1468,00,00,00,00,499.99,ms
1469,10,00,00,00,72,ns
1470,11,00,00,00,499.99,ms
1471,01,00,00,00,56,ns
1472,00,00,00,00,499.99,ms
1473,10,00,00,00,64,ns
1474,11,00,00,00,499.99,ms
1475,01,00,00,00,64,ns
1476,00,00,00,00,499.99,ms
1477,10,00,00,00,88,ns
1478,11,00,00,00,499.99,ms
1479,01,00,00,00,96,ns
1480,00,00,00,00,499.99,ms
1481,10,00,00,00,96,ns
1482,11,00,00,00,499.99,ms
1483,01,00,00,00,144,ns
1484,00,00,00,00,499.99,ms
1485,10,00,00,00,120,ns
1486,11,00,00,00,499.99,ms
1487,01,00,00,00,120,ns
1488,00,00,00,00,499.99,ms
1489,10,00,00,00,160,ns
1490,11,00,00,00,500.03,ms
1491,10,00,00,00,16,ns
1492,00,00,00,00,499.94,ms
1493,10,00,00,00,176,ns
1494,11,00,00,00,499.98,ms
1495,01,00,00,00,32,ns
1496,00,00,00,00,499.99,ms
1497,10,00,00,00,80,ns
1498,11,00,00,00,499.99,ms
1499,01,00,00,00,56,ns
1500,00,00,00,00,499.99,ms
1501,10,00,00,00,88,ns
1502,11,00,00,00,499.99,ms
1503,01,00,00,00,80,ns
1504,00,00,00,00,499.99,ms
1505,10,00,00,00,72,ns
1506,11,00,00,00,324.76,ms
1507,01,00,00,00,175.23,ms
1508,00,00,00,00,499.99,ms
1509,01,00,00,00,499.99,ms
1510,00,00,00,00,499.99,ms
1511,01,00,00,00,499.99,ms
1512,00,00,00,00,499.99,ms
1513,01,00,00,00,499.99,ms
1514,00,00,00,00,499.99,ms
1515,01,00,00,00,499.99,ms
1516,00,00,00,00,499.99,ms
1517,01,00,00,00,499.99,ms
1518,00,00,00,00,499.99,ms
1519,01,00,00,00,500.03,ms
1520,00,00,00,00,499.94,ms
1521,01,00,00,00,24.16 ,s
