network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025730830.836743,1508319804.684747,1025730825.826733,1508319799.674751,0.9999971922818207,1.000000136046148,0.999998958540417
1025730835.846721,1508319809.694747,1025730830.836743,1508319804.684747,1.000004378164741,1.0000018328935851,1.0000028510020473
1025730840.856729,1508319814.70476,1025730835.846721,1508319809.694747,1.0000010231519538,1.0000015089969325,1.000001314658941
1025730845.866708,1508319819.71475,1025730840.856729,1508319814.70476,1.0000021890819537,1.000001781030941,1.0000019442513461
1025730850.876716,1508319824.724749,1025730845.866708,1508319819.71475,0.9999982154326388,1.00000035479162,0.9999994990480277
1025730855.886726,1508319829.73475,1025730850.876716,1508319824.724749,0.9999981916391387,0.9999994895306276,0.999998970374032
1025730860.896705,1508319834.744751,1025730855.886726,1508319829.73475,1.0000043781639074,1.0000014449839394,1.0000026182559265
1025730865.906684,1508319839.754747,1025730860.896705,1508319834.744751,1.0000033788004068,1.0000022185105264,1.0000026826264785
1025730870.916693,1508319844.764751,1025730865.906684,1508319839.754747,0.9999990244366949,1.0000009408809938,1.0000001743032743
1025730875.926671,1508319849.774745,1025730870.916693,1508319844.764751,1.0000031884460614,1.000001839907021,1.0000023793226371
1025730880.93668,1508319854.784746,1025730875.926671,1508319849.774745,0.9999984057867941,1.0000004662589301,0.9999996420700757
1025730885.946658,1508319859.794747,1025730880.93668,1508319854.784746,1.0000046161084768,1.0000021261987488,1.00000312216264
1025730890.956667,1508319864.804752,1025730885.946658,1508319859.794747,0.9999992147905105,1.0000009616354535,1.0000002628974762
1025730895.966676,1508319869.814746,1025730890.956667,1508319864.804752,0.9999969543390224,0.9999993587168811,0.9999983969657376
1025730900.976625,1508319874.824747,1025730895.966676,1508319869.814746,1.0000104219961417,1.0000037840285851,1.0000064392156078
1025730905.986634,1508319879.83475,1025730900.976625,1508319874.824747,0.9999987627002278,1.0000017754972421,1.0000005703784365
1025730910.996612,1508319884.844746,1025730905.986634,1508319879.83475,1.0000036405392463,1.0000025215140438,1.0000029691241248
1025730916.006651,1508319889.854747,1025730910.996612,1508319884.844746,0.9999923858932112,0.9999984672657107,0.999996034716711
1025730921.016629,1508319894.864747,1025730916.006651,1508319889.854747,1.0000044019592194,1.0000008411431143,1.0000022654695564
1025730926.026608,1508319899.874752,1025730921.016629,1508319894.864747,1.0000051871724556,1.0000025795548508,1.0000036226018927
1025730931.036616,1508319904.884752,1025730926.026608,1508319899.874752,0.9999984057864906,1.0000009100475067,0.9999999083431002
1025730936.046596,1508319909.894751,1025730931.036616,1508319904.884752,1.0000037833038709,1.0000020593500523,1.0000027489315797
1025730941.056575,1508319914.904746,1025730936.046596,1508319909.894751,1.0000032122398999,1.0000025205059915,1.0000027971995549
1025730946.066584,1508319919.914745,1025730941.056575,1508319914.904746,0.9999980012849834,1.0000007128175883,0.9999996282045464
1025730951.076593,1508319924.924746,1025730946.066584,1508319919.914745,0.9999983819926056,0.9999997804875952,0.9999992210895994
1025730956.086602,1508319929.934752,1025730951.076593,1508319924.924746,0.9999994051443262,0.9999996303502876,0.999999540267903
1025730961.096611,1508319934.944753,1025730956.086602,1508319929.934752,0.9999983819926056,0.9999991310072148,0.9999988314013711
1025730966.106559,1508319939.954751,1025730961.096611,1508319934.944753,1.0000099936968327,1.000003476083062,1.0000060831285704
1025730971.116568,1508319944.964748,1025730966.106559,1508319939.954751,0.9999975967830776,1.0000011243630684,0.9999997133310721
1025730976.126547,1508319949.974745,1025730971.116568,1508319944.964748,1.0000036167440975,1.0000021213154802,1.0000027194869272
1025730981.136526,1508319954.984746,1025730976.126547,1508319949.974745,1.0000043781639074,1.000003024054851,1.0000035656984736
1025730986.146535,1508319959.994747,1025730981.136526,1508319954.984746,0.9999983819926056,1.0000011672299527,1.0000000531350137
1025730991.15688,1508319965.004752,1025730986.146535,1508319959.994747,0.9999321434162697,0.9999735577044795,0.9999569919891955
1025730996.166522,1508319970.014752,1025730991.15688,1508319965.004752,1.0000714592971247,1.0000127183415375,1.0000362147237725
1025731001.17653,1508319975.024751,1025730996.166522,1508319970.014752,0.9999982154326388,1.000006917177978,1.0000034364798422
1025731006.186509,1508319980.034749,1025731001.17653,1508319975.024751,1.00000380709905,1.0000056731464069,1.0000049267274642
1025731011.196517,1508319985.044751,1025731006.186509,1508319980.034749,0.9999987864941944,1.000002918485522,1.000001265688991
1025731016.206496,1508319990.054748,1025731011.196517,1508319985.044751,1.0000036167440975,1.0000031977889523,1.0000033653710103
1025731021.216505,1508319995.064752,1025731016.206496,1508319990.054748,0.9999990006424917,1.0000015189303681,1.0000005116152175
1025731026.226483,1508320000.074751,1025731021.216505,1508319995.064752,1.0000041640154778,1.000002576964412,1.0000032117848383
1025731031.236493,1508320005.084748,1025731026.226483,1508320000.074751,0.9999974302240393,1.000000518268263,0.9999992830505735
1025731036.246472,1508320010.094759,1025731031.236493,1508320005.084748,1.0000063768909089,1.0000028617173213,1.0000042677867564
1025731041.25645,1508320015.104747,1025731036.246472,1508320010.094759,1.0000019987273818,1.0000025165213455,1.00000230940376
1025731046.26646,1508320020.114746,1025731041.25645,1508320015.104747,0.9999978347257593,1.000000643803111,0.9999995201721703
1025731051.276469,1508320025.124746,1025731046.26646,1508320020.114746,0.9999981916387946,0.9999996629373844,0.9999990744179484
1025731056.286478,1508320030.134753,1025731051.276469,1508320025.124746,0.9999995717039251,0.9999996264440006,0.9999996045479704
