Sample#,mote,SampleTime,units,gps_pure,gps_rpi,pps_mirror
905,11,139.42,us,00,00,
906,11,7.17,us,00,00,1
907,11,43.27,us,00,00,3
908,11,13.94,us,00,00,2
909,11,107.93,us,00,00,
910,11,11.59,us,00,01,
911,11,462.14,ms,00,11,
912,10,39.10,us,00,11,
913,00,37.80,ms,00,11,
914,00,20.56,us,00,10,
915,00,399.65,ms,00,00,
916,00,48,ns,01,00,
917,00,62.46,ms,11,00,
918,01,38.54,us,11,00,
919,11,37.50,ms,11,00,
920,11,48,ns,10,00,
921,11,135.83,us,00,00,
922,11,17.02,us,00,00,2
923,11,35.01,us,00,00,3
924,11,127.41,us,00,00,1
925,11,672,ns,00,10,1
926,11,113.90,us,00,11,1
927,11,462.05,ms,00,11,
928,10,33.42,us,00,11,
929,00,37.80,ms,00,11,
930,00,7.12,us,00,10,
931,00,399.66,ms,00,00,
932,00,64,ns,01,00,
933,00,62.47,ms,11,00,
934,01,42.34,us,11,00,
935,11,37.48,ms,11,00,
936,11,64,ns,10,00,
937,11,137.78,us,00,00,
938,11,2.06,us,00,00,2
939,11,49.26,us,00,00,3
940,11,2.70,us,00,00,2
941,11,124.04,us,00,00,
942,11,1.93,us,00,01,
943,11,462.18,ms,00,11,
944,10,25.78,us,00,11,
945,00,37.78,ms,00,11,
946,00,16.65,us,00,10,
947,00,399.66,ms,00,00,
948,00,56,ns,01,00,
949,00,62.48,ms,11,00,
950,01,45.98,us,11,00,
951,11,37.47,ms,11,00,
952,11,56,ns,10,00,
953,11,135.77,us,00,00,
954,11,19.53,us,00,00,2
955,11,32.29,us,00,00,3
956,11,26.12,us,00,00,1
957,11,103.73,us,00,00,
958,11,7.78,us,00,10,
959,11,462.16,ms,00,11,
960,10,35.22,us,00,11,
961,00,37.79,ms,00,11,
962,00,1.18,us,00,01,
963,00,399.67,ms,00,00,
964,00,64,ns,01,00,
965,00,62.50,ms,11,00,
966,01,38.67,us,11,00,
967,11,37.46,ms,11,00,
968,11,56,ns,10,00,
969,11,131.79,us,00,00,
970,11,14.81,us,00,00,2
971,11,35.40,us,00,00,3
972,11,19.49,us,00,00,1
973,11,115.04,us,00,00,
974,11,344,ns,00,01,
975,11,462.19,ms,00,11,
976,10,35.30,us,00,11,
977,00,37.77,ms,00,11,
978,00,2.78,us,00,10,
979,00,399.67,ms,00,00,
980,00,56,ns,01,00,
981,00,62.51,ms,11,00,
982,01,67.63,us,11,00,
983,11,37.42,ms,11,00,
984,11,56,ns,10,00,
985,11,130.99,us,00,00,
986,11,6.15,us,00,00,2
987,11,43.99,us,00,00,3
988,11,5.71,us,00,00,1
989,11,125.58,us,00,00,
990,11,3.78,us,00,01,
991,11,462.23,ms,00,11,
992,10,22.94,us,00,11,
993,00,37.74,ms,00,11,
994,00,2.04,us,00,10,
995,00,399.67,ms,00,00,
996,00,64,ns,01,00,
997,00,62.52,ms,11,00,
998,01,66.50,us,11,00,
999,11,37.41,ms,11,00,
1000,11,56,ns,10,00,
1001,11,140.91,us,00,00,
1002,11,1.81,us,00,00,2
1003,11,49.33,us,00,00,3
1004,11,3.10,us,00,00,1
1005,11,120.57,us,00,00,
1006,11,2.06,us,00,01,
1007,11,462.19,ms,00,11,
1008,10,69.52,us,00,11,
1009,00,37.72,ms,00,11,
1010,00,13.92,us,00,10,
1011,00,399.66,ms,00,00,
1012,00,56,ns,01,00,
1013,00,62.53,ms,11,00,
1014,01,69.73,us,11,00,
1015,11,37.40,ms,11,00,
1016,11,48,ns,10,00,
1017,11,142.05,us,00,00,
1018,11,13.98,us,00,00,1
1019,11,39.13,us,00,00,3
1020,11,19.47,us,00,00,2
1021,11,101.82,us,00,00,
1022,11,216,ns,00,01,
1023,11,462.21,ms,00,11,
1024,10,67.62,us,00,11,
1025,00,37.71,ms,00,11,
1026,00,9.36,us,00,10,
1027,00,399.67,ms,00,00,
1028,00,56,ns,01,00,
1029,00,62.54,ms,11,00,
1030,01,67.84,us,11,00,
1031,11,37.39,ms,11,00,
1032,11,48,ns,10,00,
1033,11,131.82,us,00,00,
1034,11,6.28,us,00,00,1
1035,11,44.51,us,00,00,3
1036,11,6.50,us,00,00,2
1037,11,120.21,us,00,00,
1038,11,6.44,us,00,01,
1039,11,462.22,ms,00,11,
1040,10,66.98,us,00,11,
1041,00,37.70,ms,00,11,
1042,00,4.70,us,00,10,
1043,00,399.67,ms,00,00,
1044,00,48,ns,01,00,
1045,00,62.55,ms,11,00,
1046,01,70.47,us,11,00,
1047,11,37.38,ms,11,00,
1048,11,56,ns,10,00,
1049,11,138.00,us,00,00,
1050,11,11.47,us,00,00,1
1051,11,37.43,us,00,00,3
1052,11,125.08,us,00,00,2
1053,11,6.66,us,00,01,2
1054,11,124.78,us,00,11,2
1055,11,462.11,ms,00,11,
1056,10,56.64,us,00,11,
1057,00,37.68,ms,00,11,
1058,00,13.44,us,00,10,
1059,00,399.66,ms,00,00,
1060,00,56,ns,01,00,
1061,00,62.56,ms,11,00,
1062,01,69.67,us,11,00,
1063,11,37.37,ms,11,00,
1064,11,56,ns,10,00,
1065,11,128.96,us,00,00,
1066,11,11.67,us,00,00,2
1067,11,38.63,us,00,00,3
1068,11,11.53,us,00,00,1
1069,11,124.34,us,00,00,
1070,11,6.99,us,00,01,
1071,11,462.24,ms,00,11,
1072,10,67.86,us,00,11,
1073,00,37.67,ms,00,11,
1074,00,14.51,us,00,10,
1075,00,399.66,ms,00,00,
1076,00,56,ns,01,00,
1077,00,62.59,ms,11,00,
1078,01,51.11,us,11,00,
1079,11,37.35,ms,11,00,
1080,11,56,ns,10,00,
1081,11,152.18,us,00,00,
1082,11,2.74,us,00,00,1
1083,11,58.90,us,00,00,3
1084,11,95.74,us,00,00,1
1085,11,11.37,us,00,01,1
1086,11,107.72,us,00,11,1
1087,11,462.18,ms,00,11,
1088,10,32.26,us,00,11,
1089,00,37.67,ms,00,11,
1090,00,4.22,us,00,10,
1091,00,399.67,ms,00,00,
1092,00,56,ns,01,00,
1093,00,62.63,ms,11,00,
1094,01,25.95,us,11,00,
1095,11,37.34,ms,11,00,
1096,11,64,ns,10,00,
1097,11,137.17,us,00,00,
1098,11,11.02,us,00,00,2
1099,11,41.55,us,00,00,3
1100,11,16.70,us,00,00,1
1101,11,112.78,us,00,00,
1102,11,1.44,us,00,01,
1103,11,462.30,ms,00,11,
1104,10,32.41,us,00,11,
1105,00,37.65,ms,00,11,
1106,00,8.66,us,00,10,
1107,00,399.67,ms,00,00,
1108,00,56,ns,01,00,
1109,00,62.62,ms,11,00,
1110,01,51.78,us,11,00,
1111,11,37.33,ms,11,00,
1112,11,56,ns,10,00,
1113,11,142.10,us,00,00,
1114,11,3.30,us,00,00,2
1115,11,51.46,us,00,00,3
1116,11,4.03,us,00,00,1
1117,11,120.64,us,00,00,
1118,11,248,ns,00,01,
1119,11,462.31,ms,00,11,
1120,10,35.92,us,00,11,
1121,00,37.64,ms,00,11,
1122,00,13.53,us,00,01,
1123,00,399.66,ms,00,00,
1124,00,56,ns,01,00,
1125,00,62.63,ms,11,00,
1126,01,59.76,us,11,00,
1127,11,37.31,ms,11,00,
1128,11,56,ns,10,00,
1129,11,136.27,us,00,00,
1130,11,18.90,us,00,00,1
1131,11,31.31,us,00,00,3
1132,11,27.16,us,00,00,2
1133,11,106.17,us,00,00,
1134,11,1.96,us,00,01,
1135,11,462.34,ms,00,11,
1136,10,18.67,us,00,11,
1137,00,37.63,ms,00,11,
1138,00,10.04,us,00,01,
1139,00,399.66,ms,00,00,
1140,00,48,ns,01,00,
1141,00,62.64,ms,11,00,
1142,01,88.95,us,11,00,
1143,11,37.27,ms,11,00,
1144,11,48,ns,10,00,
1145,11,129.32,us,00,00,
1146,11,6.49,us,00,00,2
1147,11,43.27,us,00,00,3
1148,11,5.56,us,00,00,1
1149,11,133.58,us,00,00,
1150,11,6.39,us,00,01,
1151,11,462.34,ms,00,11,
1152,10,58.67,us,00,11,
1153,00,37.58,ms,00,11,
1154,00,11.86,us,00,10,
1155,00,399.66,ms,00,00,
1156,00,48,ns,01,00,
1157,00,62.65,ms,11,00,
1158,01,90.00,us,11,00,
1159,11,37.26,ms,11,00,
1160,11,56,ns,10,00,
1161,11,134.99,us,00,00,
1162,11,7.85,us,00,00,2
1163,11,43.34,us,00,00,3
1164,11,9.82,us,00,00,1
1165,11,119.53,us,00,00,
1166,11,7.29,us,00,01,
1167,11,462.33,ms,00,11,
1168,10,78.54,us,00,11,
1169,00,37.57,ms,00,11,
1170,00,6.36,us,00,10,
1171,00,399.67,ms,00,00,
1172,00,56,ns,01,00,
1173,00,62.66,ms,11,00,
1174,01,93.27,us,11,00,
1175,11,37.24,ms,11,00,
1176,11,56,ns,10,00,
1177,11,141.37,us,00,00,
1178,11,9.46,us,00,00,1
1179,11,40.54,us,00,00,3
1180,11,18.82,us,00,00,2
1181,11,102.89,us,00,00,
1182,11,11.39,us,00,01,
1183,11,462.37,ms,00,11,
1184,10,55.00,us,00,11,
1185,00,37.55,ms,00,11,
1186,00,7.88,us,00,10,
1187,00,399.67,ms,00,00,
1188,00,48,ns,01,00,
1189,00,62.68,ms,11,00,
1190,01,91.44,us,11,00,
1191,11,37.23,ms,11,00,
1192,11,48,ns,10,00,
1193,11,141.29,us,00,00,
1194,11,3.40,us,00,00,2
1195,11,51.04,us,00,00,3
1196,11,2.84,us,00,00,1
1197,11,113.21,us,00,00,
1198,11,10.14,us,00,01,
1199,11,462.36,ms,00,11,
1200,10,84.71,us,00,11,
1201,00,37.53,ms,00,11,
1202,00,11.34,us,00,10,
1203,00,399.67,ms,00,00,
1204,00,48,ns,01,00,
1205,00,62.69,ms,11,00,
1206,01,92.99,us,11,00,
1207,11,37.22,ms,11,00,
1208,11,48,ns,10,00,
1209,11,139.03,us,00,00,
1210,11,2.42,us,00,00,2
1211,11,50.94,us,00,00,3
1212,11,120.21,us,00,00,2
1213,11,13.06,us,00,01,2
1214,11,93.26,us,00,11,2
1215,11,462.27,ms,00,11,
1216,10,94.17,us,00,11,
1217,00,37.52,ms,00,11,
1218,00,1.61,us,00,10,
1219,00,399.68,ms,00,00,
1220,00,56,ns,01,00,
1221,00,62.70,ms,11,00,
1222,01,98.69,us,11,00,
1223,11,37.20,ms,11,00,
1224,11,48,ns,10,00,
1225,11,130.80,us,00,00,
1226,11,2.23,us,00,00,1
1227,11,45.06,us,00,00,3
1228,11,6.64,us,00,00,2
1229,11,126.30,us,00,00,
1230,11,1.21,us,00,10,
1231,11,462.39,ms,00,11,
1232,10,86.59,us,00,11,
1233,00,37.51,ms,00,11,
1234,00,792,ns,00,10,
1235,00,399.68,ms,00,00,
1236,00,48,ns,01,00,
1237,00,62.75,ms,11,00,
1238,01,55.90,us,11,00,
1239,11,37.19,ms,11,00,
1240,11,48,ns,10,00,
1241,11,137.90,us,00,00,
1242,11,16.14,us,00,00,2
1243,11,37.74,us,00,00,3
1244,11,115.12,us,00,00,1
1245,11,6.32,us,00,10,1
1246,11,114.78,us,00,11,1
1247,11,462.32,ms,00,11,
1248,10,59.17,us,00,11,
1249,00,37.49,ms,00,11,
1250,00,4.99,us,00,01,
1251,00,399.67,ms,00,00,
1252,00,48,ns,01,00,
1253,00,62.77,ms,11,00,
1254,01,54.74,us,11,00,
1255,11,37.17,ms,11,00,
1256,11,48,ns,10,00,
1257,11,138.35,us,00,00,
1258,11,4.86,us,00,00,2
1259,11,48.30,us,00,00,3
1260,11,3.90,us,00,00,1
1261,11,111.53,us,00,00,
1262,11,11.30,us,00,10,
1263,11,462.45,ms,00,11,
1264,10,53.75,us,00,11,
1265,00,37.47,ms,00,11,
1266,00,10.11,us,00,01,
1267,00,399.67,ms,00,00,
1268,00,56,ns,01,00,
1269,00,62.78,ms,11,00,
1270,01,64.38,us,11,00,
1271,11,37.16,ms,11,00,
1272,11,56,ns,10,00,
1273,11,138.67,us,00,00,
1274,11,14.78,us,00,00,1
1275,11,34.12,us,00,00,3
1276,11,24.50,us,00,00,2
1277,11,103.82,us,00,00,
1278,11,1.41,us,00,01,
1279,11,462.49,ms,00,11,
1280,10,28.63,us,00,11,
1281,00,37.47,ms,00,11,
1282,00,2.18,us,00,01,
1283,00,399.67,ms,00,00,
1284,00,56,ns,01,00,
1285,00,62.79,ms,11,00,
1286,01,60.94,us,11,00,
1287,11,37.14,ms,11,00,
1288,11,56,ns,10,00,
1289,11,136.18,us,00,00,
1290,11,3.38,us,00,00,2
1291,11,49.14,us,00,00,3
1292,11,1.50,us,00,00,2
1293,11,121.29,us,00,00,
1294,11,3.68,us,00,10,
1295,11,462.47,ms,00,11,
1296,10,67.22,us,00,11,
1297,00,37.45,ms,00,11,
1298,00,488,ns,00,10,
1299,00,399.67,ms,00,00,
1300,00,48,ns,01,00,
1301,00,62.81,ms,11,00,
1302,01,58.22,us,11,00,
1303,11,37.13,ms,11,00,
1304,11,48,ns,10,00,
1305,11,132.70,us,00,00,
1306,11,2.15,us,00,00,2
1307,11,49.26,us,00,00,3
1308,11,40,ns,00,00,2
1309,11,123.69,us,00,00,
1310,11,11.06,us,00,10,
1311,11,462.49,ms,00,11,
1312,10,54.22,us,00,11,
1313,00,37.44,ms,00,11,
1314,00,3.38,us,00,01,
1315,00,399.68,ms,00,00,
1316,00,40,ns,01,00,
1317,00,62.82,ms,11,00,
1318,01,61.54,us,11,00,
1319,11,37.12,ms,11,00,
1320,11,40,ns,10,00,
1321,11,135.65,us,00,00,
1322,11,6.29,us,00,00,1
1323,11,43.66,us,00,00,3
1324,11,8.96,us,00,00,2
1325,11,111.53,us,00,00,
1326,11,9.78,us,00,10,
1327,11,462.51,ms,00,11,
1328,10,46.90,us,00,11,
1329,00,37.42,ms,00,11,
1330,00,12.34,us,00,01,
1331,00,399.67,ms,00,00,
1332,00,56,ns,01,00,
1333,00,62.86,ms,11,00,
1334,01,29.52,us,11,00,
1335,11,37.11,ms,11,00,
1336,11,56,ns,10,00,
1337,11,130.59,us,00,00,
1338,11,10.15,us,00,00,2
1339,11,40.33,us,00,00,3
1340,11,10.17,us,00,00,1
1341,11,113.80,us,00,00,
1342,11,7.57,us,00,10,
1343,11,462.53,ms,00,11,
1344,10,52.75,us,00,11,
1345,00,37.41,ms,00,11,
1346,00,3.01,us,00,01,
1347,00,399.68,ms,00,00,
1348,00,48,ns,01,00,
1349,00,62.85,ms,11,00,
1350,01,57.20,us,11,00,
1351,11,37.09,ms,11,00,
1352,11,48,ns,10,00,
1353,11,140.58,us,00,00,
1354,11,1.42,us,00,00,2
1355,11,50.30,us,00,00,3
1356,11,152,ns,00,00,1
1357,11,114.45,us,00,00,
1358,11,10.90,us,00,10,
1359,11,462.53,ms,00,11,
1360,10,52.95,us,00,11,
1361,00,37.39,ms,00,11,
1362,00,12.14,us,00,01,
1363,00,399.67,ms,00,00,
1364,00,48,ns,01,00,
1365,00,62.86,ms,11,00,
1366,01,65.06,us,11,00,
1367,11,37.07,ms,11,00,
1368,11,48,ns,10,00,
1369,11,132.87,us,00,00,
1370,11,8.38,us,00,00,1
1371,11,38.96,us,00,00,3
1372,11,127.26,us,00,00,2
1373,11,7.46,us,00,10,2
1374,11,110.42,us,00,11,2
1375,11,462.45,ms,00,11,
1376,10,42.66,us,00,11,
1377,00,37.38,ms,00,11,
1378,00,2.33,us,00,01,
1379,00,399.67,ms,00,00,
1380,00,48,ns,01,00,
1381,00,62.87,ms,11,00,
1382,01,58.68,us,11,00,
1383,11,37.07,ms,11,00,
1384,11,48,ns,10,00,
1385,11,132.71,us,00,00,
1386,11,3.03,us,00,00,1
1387,11,45.84,us,00,00,3
1388,11,4.61,us,00,00,2
1389,11,125.50,us,00,00,
1390,11,1.06,us,00,10,
1391,11,462.57,ms,00,11,
1392,10,50.40,us,00,11,
1393,00,37.37,ms,00,11,
1394,00,1.34,us,00,10,
1395,00,399.67,ms,00,00,
1396,00,56,ns,01,00,
1397,00,62.88,ms,11,00,
1398,01,65.64,us,11,00,
1399,11,37.05,ms,11,00,
1400,11,56,ns,10,00,
1401,11,137.70,us,00,00,
1402,11,18.16,us,00,00,2
1403,11,34.58,us,00,00,3
1404,11,120.38,us,00,00,1
1405,11,7.63,us,00,10,1
1406,11,113.93,us,00,11,1
1407,11,462.46,ms,00,11,
1408,10,56.62,us,00,11,
1409,00,37.35,ms,00,11,
1410,00,7.57,us,00,01,
1411,00,399.67,ms,00,00,
1412,00,48,ns,01,00,
1413,00,62.90,ms,11,00,
1414,01,67.30,us,11,00,
1415,11,37.03,ms,11,00,
1416,11,48,ns,10,00,
1417,11,135.39,us,00,00,
1418,11,7.15,us,00,00,1
1419,11,41.71,us,00,00,3
1420,11,14.94,us,00,00,2
1421,11,111.76,us,00,00,
1422,11,8.83,us,00,10,
1423,11,462.59,ms,00,11,
1424,10,52.04,us,00,11,
1425,00,37.35,ms,00,11,
1426,00,5.39,us,00,01,
1427,00,399.67,ms,00,00,
1428,00,64,ns,01,00,
1429,00,62.91,ms,11,00,
1430,01,69.70,us,11,00,
1431,11,37.02,ms,11,00,
1432,11,56,ns,10,00,
1433,11,139.54,us,00,00,
1434,11,1.27,us,00,00,1
1435,11,51.02,us,00,00,3
1436,11,3.44,us,00,00,2
1437,11,116.26,us,00,00,
1438,11,6.36,us,00,10,
1439,11,462.60,ms,00,11,
1440,10,60.62,us,00,11,
1441,00,37.33,ms,00,11,
1442,00,3.14,us,00,01,
1443,00,399.67,ms,00,00,
1444,00,56,ns,01,00,
1445,00,62.92,ms,11,00,
1446,01,69.60,us,11,00,
1447,11,37.01,ms,11,00,
1448,11,56,ns,10,00,
1449,11,140.93,us,00,00,
1450,11,18.26,us,00,00,1
1451,11,33.10,us,00,00,3
1452,11,26.54,us,00,00,2
1453,11,93.71,us,00,00,
1454,11,5.82,us,00,10,
1455,11,462.60,ms,00,11,
1456,10,68.76,us,00,11,
1457,00,37.32,ms,00,11,
1458,00,9.22,us,00,01,
1459,00,399.67,ms,00,00,
1460,00,48,ns,01,00,
1461,00,62.93,ms,11,00,
1462,01,54.22,us,11,00,
1463,11,37.01,ms,11,00,
1464,11,40,ns,10,00,
1465,11,129.70,us,00,00,
1466,11,800,ns,00,00,1
1467,11,46.74,us,00,00,3
1468,11,3.88,us,00,00,2
1469,11,132.73,us,00,00,
1470,11,3.64,us,00,10,
1471,11,462.61,ms,00,11,
1472,10,59.79,us,00,11,
1473,00,37.32,ms,00,11,
1474,00,3.54,us,00,10,
1475,00,399.66,ms,00,00,
1476,00,56,ns,01,00,
1477,00,62.95,ms,11,00,
1478,01,54.70,us,11,00,
1479,11,37.00,ms,11,00,
1480,11,64,ns,10,00,
1481,11,142.23,us,00,00,
1482,11,3.94,us,00,00,1
1483,11,47.80,us,00,00,3
1484,11,8.34,us,00,00,2
1485,11,108.95,us,00,00,
1486,11,6.55,us,00,10,
1487,11,462.64,ms,00,11,
1488,10,40.91,us,00,11,
1489,00,37.30,ms,00,11,
1490,00,3.66,us,00,01,
1491,00,399.67,ms,00,00,
1492,00,56,ns,01,00,
1493,00,62.96,ms,11,00,
1494,01,48.22,us,11,00,
1495,11,36.99,ms,11,00,
1496,11,56,ns,10,00,
1497,11,139.55,us,00,00,
1498,11,3.45,us,00,00,2
1499,11,50.38,us,00,00,3
1500,11,1.82,us,00,00,1
1501,11,114.14,us,00,00,
1502,11,12.68,us,00,10,
1503,11,462.66,ms,00,11,
1504,10,28.21,us,00,11,
1505,00,37.29,ms,00,11,
1506,00,3.83,us,00,01,
1507,00,399.67,ms,00,00,
1508,00,56,ns,01,00,
1509,00,62.97,ms,11,00,
1510,01,53.62,us,11,00,
1511,11,36.97,ms,11,00,
1512,11,56,ns,10,00,
1513,11,135.62,us,00,00,
1514,11,21.37,us,00,00,1
1515,11,29.44,us,00,00,3
1516,11,29.09,us,00,00,2
1517,11,94.53,us,00,00,
1518,11,7.85,us,00,10,
1519,11,462.67,ms,00,11,
1520,10,36.08,us,00,11,
1521,00,37.28,ms,00,11,
1522,00,8.76,us,00,01,
1523,00,399.67,ms,00,00,
1524,00,64,ns,01,00,
1525,00,62.98,ms,11,00,
1526,01,49.58,us,11,00,
1527,11,36.96,ms,11,00,
1528,11,56,ns,10,00,
1529,11,140.93,us,00,00,
1530,11,624,ns,00,00,1
1531,11,49.70,us,00,00,3
1532,11,120.55,us,00,00,2
1533,11,8.27,us,00,10,2
1534,11,106.29,us,00,11,2
1535,11,462.55,ms,00,11,
1536,10,56.38,us,00,11,
1537,00,37.27,ms,00,11,
1538,00,1.26,us,00,01,
1539,00,399.67,ms,00,00,
1540,00,56,ns,01,00,
1541,00,63.00,ms,11,00,
1542,01,49.14,us,11,00,
1543,11,36.95,ms,11,00,
1544,11,56,ns,10,00,
1545,11,136.46,us,00,00,
1546,11,8.48,us,00,00,1
1547,11,41.68,us,00,00,3
1548,11,15.02,us,00,00,2
1549,11,111.51,us,00,00,
1550,11,7.21,us,00,10,
1551,11,462.69,ms,00,11,
1552,10,39.28,us,00,11,
1553,00,37.25,ms,00,11,
1554,00,5.59,us,00,01,
1555,00,399.67,ms,00,00,
1556,00,56,ns,01,00,
1557,00,62.99,ms,11,00,
1558,01,80.32,us,11,00,
1559,11,36.93,ms,11,00,
1560,11,64,ns,10,00,
1561,11,152.82,us,00,00,
1562,11,488,ns,00,00,1
1563,11,58.72,us,00,00,3
1564,11,101.11,us,00,00,1
1565,11,7.62,us,00,10,1
1566,11,105.14,us,00,11,1
1567,11,462.57,ms,00,11,
1568,10,65.41,us,00,11,
1569,00,37.24,ms,00,11,
1570,00,4.37,us,00,01,
1571,00,399.67,ms,00,00,
1572,00,48,ns,01,00,
1573,00,63.00,ms,11,00,
1574,01,77.69,us,11,00,
1575,11,36.92,ms,11,00,
1576,11,56,ns,10,00,
1577,11,140.17,us,00,00,
1578,11,4.04,us,00,00,2
1579,11,49.85,us,00,00,3
1580,11,1.94,us,00,00,1
1581,11,115.85,us,00,00,
1582,11,4.38,us,00,10,
1583,11,462.67,ms,00,11,
1584,10,83.19,us,00,11,
1585,00,37.23,ms,00,11,
1586,00,1.16,us,00,10,
1587,00,399.67,ms,00,00,
1588,00,56,ns,01,00,
1589,00,63.01,ms,11,00,
1590,01,81.68,us,11,00,
1591,11,36.91,ms,11,00,
1592,11,56,ns,10,00,
1593,11,145.58,us,00,00,
1594,11,344,ns,00,00,1
1595,11,53.82,us,00,00,3
1596,11,3.82,us,00,00,2
1597,11,109.51,us,00,00,
1598,11,2.17,us,00,10,
1599,11,462.70,ms,00,11,
1600,10,74.21,us,00,11,
1601,00,37.22,ms,00,11,
1602,00,984,ns,00,01,
1603,00,399.68,ms,00,00,
1604,00,64,ns,01,00,
1605,00,63.02,ms,11,00,
1606,01,80.88,us,11,00,
1607,11,36.90,ms,11,00,
1608,11,56,ns,10,00,
1609,11,141.10,us,00,00,
1610,11,13.86,us,00,00,1
1611,11,35.82,us,00,00,3
1612,11,24.42,us,00,00,2
1613,11,95.73,us,00,00,
1614,11,3.22,us,00,10,
1615,11,462.70,ms,00,11,
1616,10,81.62,us,00,11,
1617,00,37.20,ms,00,11,
1618,00,1.70,us,00,01,
1619,00,399.67,ms,00,00,
1620,00,56,ns,01,00,
1621,00,63.04,ms,11,00,
1622,01,82.28,us,11,00,
1623,11,36.87,ms,11,00,
1624,11,56,ns,10,00,
1625,11,129.69,us,00,00,
1626,11,9.90,us,00,00,1
1627,11,37.63,us,00,00,3
1628,11,14.11,us,00,00,2
1629,11,120.27,us,00,00,
1630,11,672,ns,00,10,
1631,11,462.71,ms,00,11,
1632,10,105.24,us,00,11,
1633,00,37.17,ms,00,11,
1634,00,9.61,us,00,10,
1635,00,399.67,ms,00,00,
1636,00,64,ns,01,00,
1637,00,63.04,ms,11,00,
1638,01,88.18,us,11,00,
1639,11,36.87,ms,11,00,
1640,11,64,ns,10,00,
1641,11,141.19,us,00,00,
1642,11,1.81,us,00,00,2
1643,11,51.34,us,00,00,3
1644,11,784,ns,00,00,1
1645,11,117.61,us,00,00,
1646,11,1.88,us,00,10,
1647,11,462.73,ms,00,11,
1648,10,85.36,us,00,11,
1649,00,37.17,ms,00,11,
1650,00,2.61,us,00,10,
1651,00,399.67,ms,00,00,
1652,00,56,ns,01,00,
1653,00,63.05,ms,11,00,
1654,01,92.14,us,11,00,
1655,11,36.85,ms,11,00,
1656,11,56,ns,10,00,
1657,11,137.22,us,00,00,
1658,11,17.94,us,00,00,1
1659,11,33.35,us,00,00,3
1660,11,25.48,us,00,00,2
1661,11,98.18,us,00,00,
1662,11,4.88,us,00,01,
1663,11,462.75,ms,00,11,
1664,10,72.46,us,00,11,
1665,00,37.16,ms,00,11,
1666,00,3.78,us,00,01,
1667,00,399.67,ms,00,00,
1668,00,56,ns,01,00,
1669,00,63.07,ms,11,00,
1670,01,88.20,us,11,00,
1671,11,36.84,ms,11,00,
1672,11,56,ns,10,00,
1673,11,139.86,us,00,00,
1674,11,3.41,us,00,00,2
1675,11,49.66,us,00,00,3
1676,11,3.37,us,00,00,1
1677,11,117.21,us,00,00,
1678,11,512,ns,00,10,
1679,11,462.76,ms,00,11,
1680,10,85.91,us,00,11,
1681,00,37.14,ms,00,11,
1682,00,2.10,us,00,10,
1683,00,399.68,ms,00,00,
1684,00,64,ns,01,00,
1685,00,63.08,ms,11,00,
1686,01,88.78,us,11,00,
1687,11,36.83,ms,11,00,
1688,11,64,ns,10,00,
1689,11,141.41,us,00,00,
1690,11,3.71,us,00,00,2
1691,11,53.38,us,00,00,3
1692,11,115.22,us,00,00,2
1693,11,56,ns,00,01,2
1694,11,114.20,us,00,11,2
1695,11,462.66,ms,00,11,
1696,10,78.70,us,00,11,
1697,00,37.13,ms,00,11,
1698,00,2.46,us,00,10,
1699,00,399.67,ms,00,00,
1700,00,72,ns,01,00,
1701,00,63.09,ms,11,00,
1702,01,94.12,us,11,00,
1703,11,36.81,ms,11,00,
1704,11,64,ns,10,00,
1705,11,134.93,us,00,00,
1706,11,808,ns,00,00,2
1707,11,49.62,us,00,00,3
1708,11,96,ns,00,00,1
1709,11,126.87,us,00,00,
1710,11,472,ns,00,01,
1711,11,462.78,ms,00,11,
1712,10,88.41,us,00,11,
1713,00,37.12,ms,00,11,
1714,00,4.18,us,00,01,
1715,00,399.67,ms,00,00,
1716,00,72,ns,01,00,
1717,00,63.20,ms,11,00,
1718,01,1.12,us,11,00,
1719,11,36.80,ms,11,00,
1720,11,64,ns,10,00,
1721,11,143.97,us,00,00,
1722,11,10.03,us,00,00,2
1723,11,44.69,us,00,00,3
1724,11,114.65,us,00,00,1
1725,11,1.97,us,00,10,1
1726,11,110.37,us,00,11,1
1727,11,462.77,ms,00,11,
1728,01,13.39,us,00,11,
1729,00,37.10,ms,00,11,
1730,00,3.26,us,00,10,
1731,00,399.67,ms,00,00,
1732,00,64,ns,01,00,
1733,00,63.21,ms,11,00,
1734,10,4.26,us,11,00,
1735,11,36.79,ms,11,00,
1736,11,64,ns,10,00,
1737,11,144.29,us,00,00,
1738,11,168,ns,00,00,2
1739,11,51.79,us,00,00,3
1740,11,968,ns,00,00,2
1741,11,117.18,us,00,00,
1742,11,3.31,us,00,10,
1743,11,462.89,ms,00,11,
1744,01,656,ns,00,11,
1745,00,37.10,ms,00,11,
1746,00,5.43,us,00,01,
1747,00,399.67,ms,00,00,
1748,00,72,ns,01,00,
1749,00,63.22,ms,11,00,
1750,10,2.94,us,11,00,
1751,11,36.77,ms,11,00,
1752,11,72,ns,10,00,
1753,11,140.62,us,00,00,
1754,11,14.12,us,00,00,1
1755,11,39.56,us,00,00,3
1756,11,19.95,us,00,00,2
1757,11,100.30,us,00,00,
1758,11,1.26,us,00,10,
1759,11,462.90,ms,00,11,
1760,01,19.95,us,00,11,
1761,00,37.07,ms,00,11,
1762,00,112,ns,00,01,
