delay_us,accumulated_us
-9.0,157996828.55999988
4.88,158496793.43999988
-205.16,158996988.59999987
-216.84,159496955.43999988
-212.12,159996927.55999988
-200.2,160496897.75999987
140.92,160996998.67999986
159.76,161496988.43999985
191.48,161996989.91999984
207.24,162496967.15999985
234.36,162996951.51999986
264.44,163496945.95999986
279.16,163996925.11999986
-65.72,164496980.83999985
-46.56,164996967.39999986
-42.28,165496939.67999986
69.24,165996988.91999987
80.8,166496979.71999988
91.24,166996960.9599999
101.52,167496942.4799999
123.44,167996945.9199999
130.88,168496926.7999999
140.2,168996916.99999988
-28.64,169496945.63999987
-34.76,169996930.39999986
-21.32,170496901.71999985
39.36,170996931.07999986
54.96,171496916.03999987
75.8,171996921.83999988
73.52,172496895.3599999
76.92,172996872.27999988
132.28,173496904.55999988
94.92,173996849.47999987
41.48,174496830.95999986
48.8,174996819.75999987
70.4,175496820.15999988
137.56,175996857.71999988
148.04,176496845.75999987
166.56,176996842.31999987
178.32,177496820.63999987
192.96,177996813.59999987
214.12,178496817.71999988
218.96,178996796.6799999
36.32,179496782.99999988
44.52,179996787.5199999
48.84,180496766.3599999
133.72,180996840.0799999
149.28,181496839.3599999
149.84,181996819.1999999
158.2,182496807.3999999
178.6,182996815.99999988
180.56,183496796.55999988
-10.76,183996797.31999987
-346.8,184497144.1199999
-767.08,184997541.1999999
-1160.0,185497931.1999999
-1560.0,185998321.1999999
-1950.0,186498701.1999999
-2340.0,186999071.1999999
-2720.0,187499451.1999999
-3100.0,187999811.1999999
-3470.0,188500171.1999999
-3830.0,189000531.1999999
-3.84,189496685.0399999
-103.92,189996778.9599999
-180.0,190496858.9599999
-236.2,190996935.15999988
-323.08,191497008.2399999
-394.64,191997082.87999988
-472.84,192497145.71999988
-539.36,192997205.0799999
-589.92,193497264.99999988
-662.92,193997317.91999987
0.64,194496638.55999985
-26.92,194996675.47999984
-65.08,195496690.55999985
-99.08,195996719.63999987
-121.16,196496740.79999986
-155.84,196996756.63999987
-172.48,197496759.11999986
-177.2,197996776.31999984
-193.84,198496770.15999985
-204.4,198996774.55999985
-22.6,199496597.15999985
-25.48,199996582.63999984
-27.8,200496570.43999985
26.8,200996587.23999986
37.72,201496574.95999986
48.84,201996563.79999986
73.12,202496566.91999987
85.0,202996551.91999987
113.68,203496545.59999987
149.64,203996555.23999986
12.44,204496537.67999986
36.88,204996534.55999985
65.92,205496540.47999984
35.96,205996476.43999985
62.68,206496459.11999986
95.8,206996464.91999987
123.32,207496438.23999986
156.56,207996424.79999986
201.2,208496425.99999985
234.72,208996400.71999985
-10.12,209496400.83999985
34.16,209996394.99999985
52.84,210496367.83999985
184.72,210996452.55999985
220.68,211496453.23999986
263.24,211996436.47999987
306.4,212496422.87999988
367.48,212996430.35999987
410.44,213496410.79999986
467.12,213996407.91999987
46.84,214496414.75999987
82.72,214996397.47999987
103.52,215496380.99999988
153.96,215996394.9599999
201.88,216496396.83999988
239.12,216996385.9599999
282.76,217496388.71999988
320.92,217996369.63999987
372.96,218496362.59999987
430.0,218996372.59999987
74.04,219496356.63999987
112.16,219996348.79999986
151.76,220496360.55999985
146.4,220996306.95999986
178.48,221496295.43999985
224.08,221996299.51999986
258.0,222496277.51999986
299.48,222996266.99999985
347.36,223496274.35999987
389.6,223996253.95999986
858.76,224496242.71999985
955.04,224996247.75999984
1030.0,225496227.75999984
1120.0,225996227.75999984
1250.0,226496267.75999984
1330.0,226996247.75999984
1430.0,227496247.75999984
1520.0,227996257.75999984
1620.0,228496247.75999984
1710.0,228996237.75999984
21.2,229496248.95999983
-1.6,229996230.55999982
-18.72,230496239.27999982
-16.92,230996246.1999998
-80.64,231496246.8399998
-34.52,231996251.3599998
-109.04,232496260.3999998
-122.48,232996252.8799998
-132.76,233496255.63999978
-134.36,233996259.9999998
