Sample#,gps_arduino,gps_rpi,gps_pure,mote,SampleTime,units
11547,11,00,00,00,499.97,ms
11548,01,00,00,00,88,ns
11549,00,00,00,00,500.00,ms
11550,10,00,00,00,88,ns
11551,11,00,00,00,499.99,ms
11552,01,00,00,00,120,ns
11553,00,00,00,00,499.99,ms
11554,10,00,00,00,184,ns
11555,11,00,00,00,499.99,ms
11556,01,00,00,00,152,ns
11557,00,00,00,00,499.99,ms
11558,10,00,00,00,144,ns
11559,11,00,00,00,499.99,ms
11560,01,00,00,00,216,ns
11561,00,00,00,00,499.99,ms
11562,10,00,00,00,232,ns
11563,11,00,00,00,499.99,ms
11564,01,00,00,00,264,ns
11565,00,00,00,00,499.99,ms
11566,10,00,00,00,240,ns
11567,11,00,00,00,499.99,ms
11568,01,00,00,00,328,ns
11569,00,00,00,00,499.99,ms
11570,10,00,00,00,320,ns
11571,11,00,00,00,499.99,ms
11572,01,00,00,00,304,ns
11573,00,00,00,00,499.99,ms
11574,10,00,00,00,336,ns
11575,11,00,00,00,499.99,ms
11576,01,00,00,00,368,ns
11577,00,00,00,00,499.99,ms
11578,10,00,00,00,384,ns
11579,11,00,00,00,499.99,ms
11580,01,00,00,00,424,ns
11581,00,00,00,00,499.99,ms
11582,10,00,00,00,424,ns
11583,11,00,00,00,500.02,ms
11584,01,00,00,00,48,ns
11585,00,00,00,00,499.95,ms
11586,10,00,00,00,440,ns
11587,11,00,00,00,499.97,ms
11588,01,00,00,00,64,ns
11589,00,00,00,00,500.00,ms
11590,10,00,00,00,120,ns
11591,11,00,00,00,499.99,ms
11592,01,00,00,00,144,ns
11593,00,00,00,00,499.99,ms
11594,10,00,00,00,144,ns
11595,11,00,00,00,499.99,ms
11596,01,00,00,00,128,ns
11597,00,00,00,00,499.99,ms
11598,10,00,00,00,168,ns
11599,11,00,00,00,499.99,ms
11600,01,00,00,00,160,ns
11601,00,00,00,00,499.99,ms
11602,10,00,00,00,184,ns
11603,11,00,00,00,499.99,ms
11604,01,00,00,00,200,ns
11605,00,00,00,00,499.99,ms
11606,10,00,00,00,248,ns
11607,11,00,00,00,499.99,ms
11608,01,00,00,00,272,ns
11609,00,00,00,00,499.99,ms
11610,10,00,00,00,256,ns
11611,11,00,00,00,499.99,ms
11612,01,00,00,00,296,ns
11613,00,00,00,00,499.99,ms
11614,10,00,00,00,328,ns
11615,11,00,00,00,499.99,ms
11616,01,00,00,00,376,ns
11617,00,00,00,00,499.99,ms
11618,10,00,00,00,328,ns
11619,11,00,00,00,499.99,ms
11620,01,00,00,00,416,ns
11621,00,00,00,00,499.99,ms
11622,10,00,00,00,440,ns
11623,11,00,00,00,500.02,ms
11624,01,00,00,00,32,ns
11625,00,00,00,00,499.95,ms
11626,10,00,00,00,408,ns
11627,11,00,00,00,499.97,ms
11628,01,00,00,00,24,ns
11629,00,00,00,00,500.00,ms
11630,01,00,00,00,8,ns
11631,11,00,00,00,499.99,ms
11632,01,00,00,00,48,ns
11633,00,00,00,00,499.99,ms
11634,10,00,00,00,72,ns
11635,11,00,00,00,499.99,ms
11636,01,00,00,00,88,ns
11637,00,00,00,00,499.99,ms
11638,10,00,00,00,136,ns
11639,11,00,00,00,499.99,ms
11640,01,00,00,00,152,ns
11641,00,00,00,00,499.99,ms
11642,10,00,00,00,128,ns
11643,11,00,00,00,499.99,ms
11644,01,00,00,00,152,ns
11645,00,00,00,00,499.99,ms
11646,10,00,00,00,184,ns
11647,11,00,00,00,499.99,ms
11648,01,00,00,00,200,ns
11649,00,00,00,00,499.99,ms
11650,10,00,00,00,232,ns
11651,11,00,00,00,499.99,ms
11652,01,00,00,00,224,ns
11653,00,00,00,00,499.99,ms
11654,10,00,00,00,256,ns
11655,11,00,00,00,499.99,ms
11656,01,00,00,00,256,ns
11657,00,00,00,00,499.99,ms
11658,10,00,00,00,288,ns
11659,11,00,00,00,499.99,ms
11660,01,00,00,00,320,ns
11661,00,00,00,00,499.99,ms
11662,10,00,00,00,368,ns
11663,11,00,00,00,500.02,ms
11664,01,00,00,00,80,ns
11665,00,00,00,00,499.95,ms
11666,10,00,00,00,368,ns
11667,11,00,00,00,499.97,ms
11668,01,00,00,00,48,ns
11669,00,00,00,00,500.00,ms
11670,10,00,00,00,64,ns
11671,11,00,00,00,499.99,ms
11672,01,00,00,00,88,ns
11673,00,00,00,00,499.99,ms
11674,10,00,00,00,104,ns
11675,11,00,00,00,499.99,ms
11676,01,00,00,00,112,ns
11677,00,00,00,00,499.99,ms
11678,10,00,00,00,128,ns
11679,11,00,00,00,499.99,ms
11680,01,00,00,00,136,ns
11681,00,00,00,00,499.99,ms
11682,10,00,00,00,176,ns
11683,11,00,00,00,499.99,ms
11684,01,00,00,00,208,ns
11685,00,00,00,00,499.99,ms
11686,10,00,00,00,208,ns
11687,11,00,00,00,499.99,ms
11688,01,00,00,00,272,ns
11689,00,00,00,00,499.99,ms
11690,10,00,00,00,232,ns
11691,11,00,00,00,499.99,ms
11692,01,00,00,00,224,ns
11693,00,00,00,00,499.99,ms
11694,10,00,00,00,256,ns
11695,11,00,00,00,499.99,ms
11696,01,00,00,00,264,ns
11697,00,00,00,00,499.99,ms
11698,10,00,00,00,320,ns
11699,11,00,00,00,499.99,ms
11700,01,00,00,00,328,ns
11701,00,00,00,00,499.99,ms
11702,10,00,00,00,352,ns
11703,11,00,00,00,500.02,ms
11704,01,00,00,00,56,ns
11705,00,00,00,00,499.95,ms
11706,10,00,00,00,392,ns
11707,11,00,00,00,499.97,ms
11708,01,00,00,00,32,ns
11709,00,00,00,00,500.00,ms
11710,10,00,00,00,32,ns
11711,11,00,00,00,499.99,ms
11712,01,00,00,00,64,ns
11713,00,00,00,00,499.99,ms
11714,10,00,00,00,88,ns
11715,11,00,00,00,499.99,ms
11716,01,00,00,00,96,ns
11717,00,00,00,00,499.99,ms
11718,10,00,00,00,96,ns
11719,11,00,00,00,499.99,ms
11720,01,00,00,00,120,ns
11721,00,00,00,00,499.99,ms
11722,10,00,00,00,152,ns
11723,11,00,00,00,499.99,ms
11724,01,00,00,00,200,ns
11725,00,00,00,00,499.99,ms
11726,10,00,00,00,184,ns
11727,11,00,00,00,499.99,ms
11728,01,00,00,00,184,ns
11729,00,00,00,00,499.99,ms
11730,10,00,00,00,208,ns
11731,11,00,00,00,499.99,ms
11732,01,00,00,00,216,ns
11733,00,00,00,00,499.99,ms
11734,10,00,00,00,280,ns
11735,11,00,00,00,499.99,ms
11736,01,00,00,00,248,ns
11737,00,00,00,00,499.99,ms
11738,10,00,00,00,272,ns
11739,11,00,00,00,499.99,ms
11740,01,00,00,00,304,ns
11741,00,00,00,00,499.99,ms
11742,10,00,00,00,296,ns
11743,11,00,00,00,500.02,ms
11744,01,00,00,00,48,ns
11745,00,00,00,00,499.95,ms
11746,10,00,00,00,336,ns
11747,11,00,00,00,499.97,ms
11748,01,00,00,00,80,ns
11749,00,00,00,00,500.00,ms
11750,10,00,00,00,88,ns
11751,11,00,00,00,499.99,ms
11752,01,00,00,00,144,ns
11753,00,00,00,00,499.99,ms
11754,10,00,00,00,136,ns
11755,11,00,00,00,499.99,ms
11756,01,00,00,00,128,ns
11757,00,00,00,00,499.99,ms
11758,10,00,00,00,144,ns
11759,11,00,00,00,499.99,ms
11760,01,00,00,00,168,ns
11761,00,00,00,00,499.99,ms
11762,10,00,00,00,192,ns
11763,11,00,00,00,499.99,ms
11764,01,00,00,00,200,ns
11765,00,00,00,00,499.99,ms
11766,10,00,00,00,216,ns
11767,11,00,00,00,499.99,ms
11768,01,00,00,00,256,ns
11769,00,00,00,00,499.99,ms
11770,10,00,00,00,256,ns
11771,11,00,00,00,499.99,ms
11772,01,00,00,00,312,ns
11773,00,00,00,00,499.99,ms
11774,10,00,00,00,312,ns
11775,11,00,00,00,499.99,ms
11776,01,00,00,00,344,ns
11777,00,00,00,00,499.99,ms
11778,10,00,00,00,336,ns
11779,11,00,00,00,499.99,ms
11780,01,00,00,00,336,ns
11781,00,00,00,00,499.99,ms
11782,10,00,00,00,368,ns
11783,11,00,00,00,500.02,ms
11784,01,00,00,00,32,ns
11785,00,00,00,00,499.95,ms
11786,10,00,00,00,432,ns
11787,11,00,00,00,499.97,ms
11788,01,00,00,00,88,ns
11789,00,00,00,00,500.00,ms
11790,10,00,00,00,104,ns
11791,11,00,00,00,499.99,ms
11792,01,00,00,00,128,ns
11793,00,00,00,00,499.99,ms
11794,10,00,00,00,144,ns
11795,11,00,00,00,499.99,ms
11796,01,00,00,00,128,ns
11797,00,00,00,00,499.99,ms
11798,10,00,00,00,176,ns
11799,11,00,00,00,499.99,ms
11800,01,00,00,00,232,ns
11801,00,00,00,00,499.99,ms
11802,10,00,00,00,192,ns
11803,11,00,00,00,499.99,ms
11804,01,00,00,00,256,ns
11805,00,00,00,00,499.99,ms
11806,10,00,00,00,264,ns
11807,11,00,00,00,499.99,ms
11808,01,00,00,00,264,ns
11809,00,00,00,00,499.99,ms
11810,10,00,00,00,256,ns
11811,11,00,00,00,499.99,ms
11812,01,00,00,00,280,ns
11813,00,00,00,00,499.99,ms
11814,10,00,00,00,312,ns
11815,11,00,00,00,499.99,ms
11816,01,00,00,00,360,ns
11817,00,00,00,00,499.99,ms
11818,10,00,00,00,352,ns
11819,11,00,00,00,499.99,ms
11820,01,00,00,00,328,ns
11821,00,00,00,00,499.99,ms
11822,10,00,00,00,400,ns
11823,11,00,00,00,500.02,ms
11824,01,00,00,00,56,ns
11825,00,00,00,00,499.95,ms
11826,10,00,00,00,408,ns
11827,11,00,00,00,499.97,ms
11828,01,00,00,00,56,ns
11829,00,00,00,00,500.00,ms
11830,10,00,00,00,72,ns
11831,11,00,00,00,499.99,ms
11832,01,00,00,00,104,ns
11833,00,00,00,00,499.99,ms
11834,10,00,00,00,104,ns
11835,11,00,00,00,499.99,ms
11836,01,00,00,00,160,ns
11837,00,00,00,00,499.99,ms
11838,10,00,00,00,144,ns
11839,11,00,00,00,499.99,ms
11840,01,00,00,00,176,ns
11841,00,00,00,00,499.99,ms
11842,10,00,00,00,168,ns
11843,11,00,00,00,499.99,ms
11844,01,00,00,00,208,ns
11845,00,00,00,00,499.99,ms
11846,10,00,00,00,264,ns
11847,11,00,00,00,499.99,ms
11848,01,00,00,00,240,ns
11849,00,00,00,00,499.99,ms
11850,10,00,00,00,296,ns
11851,11,00,00,00,499.99,ms
11852,01,00,00,00,232,ns
11853,00,00,00,00,499.99,ms
11854,10,00,00,00,320,ns
11855,11,00,00,00,499.99,ms
11856,01,00,00,00,352,ns
11857,00,00,00,00,499.99,ms
11858,10,00,00,00,320,ns
11859,11,00,00,00,499.99,ms
11860,01,00,00,00,384,ns
11861,00,00,00,00,499.99,ms
11862,10,00,00,00,384,ns
11863,11,00,00,00,500.02,ms
11864,01,00,00,00,64,ns
11865,00,00,00,00,499.95,ms
11866,10,00,00,00,400,ns
11867,11,00,00,00,499.97,ms
11868,01,00,00,00,88,ns
11869,00,00,00,00,500.00,ms
11870,10,00,00,00,104,ns
11871,11,00,00,00,499.99,ms
11872,01,00,00,00,128,ns
11873,00,00,00,00,499.99,ms
11874,10,00,00,00,168,ns
11875,11,00,00,00,499.99,ms
11876,01,00,00,00,176,ns
11877,00,00,00,00,499.99,ms
11878,10,00,00,00,184,ns
11879,11,00,00,00,499.99,ms
11880,01,00,00,00,184,ns
11881,00,00,00,00,499.99,ms
11882,10,00,00,00,200,ns
11883,11,00,00,00,499.99,ms
11884,01,00,00,00,232,ns
11885,00,00,00,00,499.99,ms
11886,10,00,00,00,288,ns
11887,11,00,00,00,499.99,ms
11888,01,00,00,00,272,ns
11889,00,00,00,00,499.99,ms
11890,10,00,00,00,264,ns
11891,11,00,00,00,499.99,ms
11892,01,00,00,00,304,ns
11893,00,00,00,00,499.99,ms
11894,10,00,00,00,304,ns
11895,11,00,00,00,499.99,ms
11896,01,00,00,00,336,ns
11897,00,00,00,00,499.99,ms
11898,10,00,00,00,376,ns
11899,11,00,00,00,499.99,ms
11900,01,00,00,00,384,ns
11901,00,00,00,00,499.99,ms
11902,10,00,00,00,400,ns
11903,11,00,00,00,500.02,ms
11904,01,00,00,00,128,ns
11905,00,00,00,00,499.95,ms
11906,10,00,00,00,432,ns
11907,11,00,00,00,499.97,ms
11908,01,00,00,00,112,ns
11909,00,00,00,00,500.00,ms
11910,10,00,00,00,136,ns
11911,11,00,00,00,499.99,ms
11912,01,00,00,00,136,ns
11913,00,00,00,00,499.99,ms
11914,10,00,00,00,192,ns
11915,11,00,00,00,499.99,ms
11916,01,00,00,00,176,ns
11917,00,00,00,00,499.99,ms
11918,10,00,00,00,232,ns
11919,11,00,00,00,499.99,ms
11920,01,00,00,00,224,ns
11921,00,00,00,00,499.99,ms
11922,10,00,00,00,232,ns
11923,11,00,00,00,499.99,ms
11924,01,00,00,00,272,ns
11925,00,00,00,00,499.99,ms
11926,10,00,00,00,232,ns
11927,11,00,00,00,499.99,ms
11928,01,00,00,00,264,ns
11929,00,00,00,00,499.99,ms
11930,10,00,00,00,304,ns
11931,11,00,00,00,499.99,ms
11932,01,00,00,00,328,ns
11933,00,00,00,00,499.99,ms
11934,10,00,00,00,336,ns
11935,11,00,00,00,499.99,ms
11936,01,00,00,00,368,ns
11937,00,00,00,00,499.99,ms
11938,10,00,00,00,368,ns
11939,11,00,00,00,499.99,ms
11940,01,00,00,00,376,ns
11941,00,00,00,00,499.99,ms
11942,10,00,00,00,424,ns
11943,11,00,00,00,500.02,ms
11944,01,00,00,00,120,ns
11945,00,00,00,00,499.95,ms
11946,10,00,00,00,440,ns
11947,11,00,00,00,499.97,ms
11948,01,00,00,00,128,ns
11949,00,00,00,00,500.00,ms
11950,10,00,00,00,144,ns
11951,11,00,00,00,499.99,ms
11952,01,00,00,00,152,ns
11953,00,00,00,00,499.99,ms
11954,10,00,00,00,192,ns
11955,11,00,00,00,499.99,ms
11956,01,00,00,00,168,ns
11957,00,00,00,00,499.99,ms
11958,10,00,00,00,224,ns
11959,11,00,00,00,499.99,ms
11960,01,00,00,00,232,ns
11961,00,00,00,00,499.99,ms
11962,10,00,00,00,264,ns
11963,11,00,00,00,499.99,ms
11964,01,00,00,00,288,ns
11965,00,00,00,00,499.99,ms
11966,10,00,00,00,328,ns
11967,11,00,00,00,499.99,ms
11968,01,00,00,00,328,ns
11969,00,00,00,00,499.99,ms
11970,10,00,00,00,344,ns
11971,11,00,00,00,499.99,ms
11972,01,00,00,00,344,ns
11973,00,00,00,00,499.99,ms
11974,10,00,00,00,384,ns
11975,11,00,00,00,499.99,ms
11976,01,00,00,00,384,ns
11977,00,00,00,00,499.99,ms
11978,10,00,00,00,456,ns
11979,11,00,00,00,499.99,ms
11980,01,00,00,00,448,ns
11981,00,00,00,00,499.99,ms
11982,10,00,00,00,456,ns
11983,11,00,00,00,500.02,ms
11984,01,00,00,00,104,ns
11985,00,00,00,00,499.95,ms
11986,10,00,00,00,512,ns
11987,11,00,00,00,499.97,ms
11988,01,00,00,00,104,ns
11989,00,00,00,00,500.00,ms
11990,10,00,00,00,104,ns
11991,11,00,00,00,499.99,ms
11992,01,00,00,00,104,ns
11993,00,00,00,00,499.99,ms
11994,10,00,00,00,104,ns
11995,11,00,00,00,499.99,ms
11996,01,00,00,00,72,ns
11997,00,00,00,00,499.99,ms
11998,10,00,00,00,120,ns
11999,11,00,00,00,499.99,ms
12000,01,00,00,00,48,ns
12001,00,00,00,00,499.99,ms
12002,10,00,00,00,80,ns
12003,11,00,00,00,499.99,ms
12004,01,00,00,00,64,ns
12005,00,00,00,00,499.99,ms
12006,10,00,00,00,56,ns
12007,11,00,00,00,499.99,ms
12008,01,00,00,00,56,ns
12009,00,00,00,00,499.99,ms
12010,10,00,00,00,24,ns
12011,11,00,00,00,499.99,ms
12012,01,00,00,00,48,ns
12013,00,00,00,00,499.99,ms
12014,10,00,00,00,32,ns
12015,11,00,00,00,499.99,ms
12016,01,00,00,00,8,ns
12017,00,00,00,00,499.99,ms
12018,10,00,00,00,48,ns
12019,11,00,00,00,499.99,ms
12020,01,00,00,00,8,ns
12021,00,00,00,00,499.99,ms
12022,10,00,00,00,24,ns
12023,11,00,00,00,500.02,ms
12024,01,00,00,00,144,ns
12025,00,00,00,00,499.95,ms
12026,10,00,00,00,24,ns
12027,11,00,00,00,499.97,ms
12028,01,00,00,00,120,ns
12029,00,00,00,00,500.00,ms
12030,10,00,00,00,128,ns
12031,11,00,00,00,499.99,ms
12032,01,00,00,00,176,ns
12033,00,00,00,00,499.99,ms
12034,10,00,00,00,216,ns
12035,11,00,00,00,499.99,ms
12036,01,00,00,00,224,ns
12037,00,00,00,00,499.99,ms
12038,10,00,00,00,240,ns
12039,11,00,00,00,499.99,ms
12040,01,00,00,00,264,ns
12041,00,00,00,00,499.99,ms
12042,10,00,00,00,320,ns
12043,11,00,00,00,499.99,ms
12044,01,00,00,00,288,ns
12045,00,00,00,00,499.99,ms
12046,10,00,00,00,320,ns
12047,11,00,00,00,499.99,ms
12048,01,00,00,00,320,ns
12049,00,00,00,00,499.99,ms
12050,10,00,00,00,360,ns
12051,11,00,00,00,499.99,ms
12052,01,00,00,00,376,ns
12053,00,00,00,00,499.99,ms
12054,10,00,00,00,352,ns
12055,11,00,00,00,499.99,ms
12056,01,00,00,00,416,ns
12057,00,00,00,00,499.99,ms
12058,10,00,00,00,456,ns
12059,11,00,00,00,499.99,ms
12060,01,00,00,00,448,ns
12061,00,00,00,00,499.99,ms
12062,10,00,00,00,504,ns
12063,11,00,00,00,500.02,ms
12064,01,00,00,00,80,ns
12065,00,00,00,00,499.95,ms
12066,10,00,00,00,536,ns
12067,11,00,00,00,499.97,ms
12068,01,00,00,00,120,ns
12069,00,00,00,00,500.00,ms
12070,10,00,00,00,112,ns
12071,11,00,00,00,499.99,ms
12072,01,00,00,00,120,ns
12073,00,00,00,00,499.99,ms
12074,10,00,00,00,152,ns
12075,11,00,00,00,499.99,ms
12076,01,00,00,00,96,ns
12077,00,00,00,00,499.99,ms
12078,10,00,00,00,88,ns
12079,11,00,00,00,499.99,ms
12080,01,00,00,00,72,ns
12081,00,00,00,00,499.99,ms
12082,10,00,00,00,96,ns
12083,11,00,00,00,499.99,ms
12084,01,00,00,00,104,ns
12085,00,00,00,00,499.99,ms
12086,10,00,00,00,88,ns
12087,11,00,00,00,499.99,ms
12088,01,00,00,00,80,ns
12089,00,00,00,00,499.99,ms
12090,10,00,00,00,80,ns
12091,11,00,00,00,499.99,ms
12092,01,00,00,00,80,ns
12093,00,00,00,00,499.99,ms
12094,10,00,00,00,40,ns
12095,11,00,00,00,499.99,ms
12096,01,00,00,00,80,ns
12097,00,00,00,00,499.99,ms
12098,10,00,00,00,56,ns
12099,11,00,00,00,499.99,ms
12100,01,00,00,00,48,ns
12101,00,00,00,00,499.99,ms
12102,10,00,00,00,72,ns
12103,11,00,00,00,500.02,ms
12104,01,00,00,00,64,ns
12105,00,00,00,00,499.95,ms
12106,10,00,00,00,72,ns
12107,11,00,00,00,499.97,ms
12108,01,00,00,00,80,ns
12109,00,00,00,00,500.00,ms
12110,10,00,00,00,72,ns
12111,11,00,00,00,499.99,ms
12112,01,00,00,00,104,ns
12113,00,00,00,00,499.99,ms
12114,10,00,00,00,120,ns
12115,11,00,00,00,499.99,ms
12116,01,00,00,00,152,ns
12117,00,00,00,00,499.99,ms
12118,10,00,00,00,128,ns
12119,11,00,00,00,499.99,ms
12120,01,00,00,00,184,ns
12121,00,00,00,00,499.99,ms
12122,10,00,00,00,200,ns
12123,11,00,00,00,499.99,ms
12124,01,00,00,00,224,ns
12125,00,00,00,00,499.99,ms
12126,10,00,00,00,248,ns
12127,11,00,00,00,499.99,ms
12128,01,00,00,00,272,ns
12129,00,00,00,00,499.99,ms
12130,10,00,00,00,280,ns
12131,11,00,00,00,499.99,ms
12132,01,00,00,00,312,ns
12133,00,00,00,00,499.99,ms
12134,10,00,00,00,288,ns
12135,11,00,00,00,499.99,ms
12136,01,00,00,00,312,ns
12137,00,00,00,00,499.99,ms
12138,10,00,00,00,352,ns
12139,11,00,00,00,499.99,ms
12140,01,00,00,00,376,ns
12141,00,00,00,00,499.99,ms
12142,10,00,00,00,392,ns
12143,11,00,00,00,500.02,ms
12144,01,00,00,00,40,ns
12145,00,00,00,00,499.95,ms
12146,10,00,00,00,440,ns
12147,11,00,00,00,499.97,ms
12148,01,00,00,00,96,ns
12149,00,00,00,00,500.00,ms
12150,10,00,00,00,128,ns
12151,11,00,00,00,499.99,ms
12152,01,00,00,00,112,ns
12153,00,00,00,00,499.99,ms
12154,10,00,00,00,152,ns
12155,11,00,00,00,499.99,ms
12156,01,00,00,00,176,ns
12157,00,00,00,00,499.99,ms
12158,10,00,00,00,200,ns
12159,11,00,00,00,499.99,ms
12160,01,00,00,00,224,ns
12161,00,00,00,00,499.99,ms
12162,10,00,00,00,264,ns
12163,11,00,00,00,499.99,ms
12164,01,00,00,00,232,ns
12165,00,00,00,00,499.99,ms
12166,10,00,00,00,264,ns
12167,11,00,00,00,499.99,ms
12168,01,00,00,00,264,ns
12169,00,00,00,00,499.99,ms
12170,10,00,00,00,304,ns
12171,11,00,00,00,499.99,ms
12172,01,00,00,00,288,ns
12173,00,00,00,00,499.99,ms
12174,10,00,00,00,328,ns
12175,11,00,00,00,499.99,ms
12176,01,00,00,00,320,ns
12177,00,00,00,00,499.99,ms
12178,10,00,00,00,368,ns
12179,11,00,00,00,499.99,ms
12180,01,00,00,00,384,ns
12181,00,00,00,00,499.99,ms
12182,10,00,00,00,408,ns
12183,11,00,00,00,500.02,ms
12184,01,00,00,00,40,ns
12185,00,00,00,00,499.95,ms
12186,10,00,00,00,440,ns
12187,11,00,00,00,499.97,ms
12188,01,00,00,00,64,ns
12189,00,00,00,00,500.00,ms
12190,10,00,00,00,72,ns
12191,11,00,00,00,499.99,ms
12192,01,00,00,00,80,ns
12193,00,00,00,00,499.99,ms
12194,10,00,00,00,120,ns
12195,11,00,00,00,499.99,ms
12196,01,00,00,00,128,ns
12197,00,00,00,00,499.99,ms
12198,10,00,00,00,144,ns
12199,11,00,00,00,499.99,ms
12200,01,00,00,00,200,ns
12201,00,00,00,00,499.99,ms
12202,10,00,00,00,160,ns
12203,11,00,00,00,499.99,ms
12204,01,00,00,00,184,ns
12205,00,00,00,00,499.99,ms
12206,10,00,00,00,200,ns
12207,11,00,00,00,499.99,ms
12208,01,00,00,00,240,ns
12209,00,00,00,00,499.99,ms
12210,10,00,00,00,256,ns
12211,11,00,00,00,499.99,ms
12212,01,00,00,00,272,ns
12213,00,00,00,00,499.99,ms
12214,10,00,00,00,288,ns
12215,11,00,00,00,499.99,ms
12216,01,00,00,00,344,ns
12217,00,00,00,00,499.99,ms
12218,10,00,00,00,328,ns
12219,11,00,00,00,499.99,ms
12220,01,00,00,00,344,ns
12221,00,00,00,00,499.99,ms
12222,10,00,00,00,360,ns
12223,11,00,00,00,500.02,ms
12224,01,00,00,00,48,ns
12225,00,00,00,00,499.95,ms
12226,10,00,00,00,400,ns
12227,11,00,00,00,499.97,ms
12228,01,00,00,00,40,ns
12229,00,00,00,00,500.00,ms
12230,10,00,00,00,64,ns
12231,11,00,00,00,499.99,ms
12232,01,00,00,00,72,ns
12233,00,00,00,00,499.99,ms
12234,10,00,00,00,88,ns
12235,11,00,00,00,499.99,ms
12236,01,00,00,00,104,ns
12237,00,00,00,00,499.99,ms
12238,10,00,00,00,120,ns
12239,11,00,00,00,499.99,ms
12240,01,00,00,00,144,ns
12241,00,00,00,00,499.99,ms
12242,10,00,00,00,136,ns
12243,11,00,00,00,499.99,ms
12244,01,00,00,00,200,ns
12245,00,00,00,00,499.99,ms
12246,10,00,00,00,192,ns
12247,11,00,00,00,499.99,ms
12248,01,00,00,00,200,ns
12249,00,00,00,00,499.99,ms
12250,10,00,00,00,192,ns
12251,11,00,00,00,499.99,ms
12252,01,00,00,00,280,ns
12253,00,00,00,00,499.99,ms
12254,10,00,00,00,256,ns
12255,11,00,00,00,499.99,ms
12256,01,00,00,00,280,ns
12257,00,00,00,00,499.99,ms
12258,10,00,00,00,304,ns
12259,11,00,00,00,499.99,ms
12260,01,00,00,00,320,ns
12261,00,00,00,00,499.99,ms
12262,10,00,00,00,344,ns
12263,11,00,00,00,500.02,ms
12264,01,00,00,00,72,ns
12265,00,00,00,00,499.95,ms
12266,10,00,00,00,416,ns
12267,11,00,00,00,499.97,ms
12268,01,00,00,00,24,ns
12269,00,00,00,00,500.00,ms
12270,10,00,00,00,32,ns
12271,11,00,00,00,499.99,ms
12272,01,00,00,00,80,ns
12273,00,00,00,00,499.99,ms
12274,10,00,00,00,96,ns
12275,11,00,00,00,499.99,ms
12276,01,00,00,00,120,ns
12277,00,00,00,00,499.99,ms
12278,10,00,00,00,136,ns
12279,11,00,00,00,499.99,ms
12280,01,00,00,00,176,ns
12281,00,00,00,00,499.99,ms
12282,10,00,00,00,168,ns
12283,11,00,00,00,499.99,ms
12284,01,00,00,00,192,ns
12285,00,00,00,00,499.99,ms
12286,10,00,00,00,208,ns
12287,11,00,00,00,499.99,ms
12288,01,00,00,00,232,ns
12289,00,00,00,00,499.99,ms
12290,10,00,00,00,248,ns
12291,11,00,00,00,499.99,ms
12292,01,00,00,00,280,ns
12293,00,00,00,00,499.99,ms
12294,10,00,00,00,280,ns
12295,11,00,00,00,499.99,ms
12296,01,00,00,00,280,ns
12297,00,00,00,00,499.99,ms
12298,10,00,00,00,320,ns
12299,11,00,00,00,499.99,ms
12300,01,00,00,00,320,ns
12301,00,00,00,00,499.99,ms
12302,10,00,00,00,360,ns
12303,11,00,00,00,500.02,ms
12304,01,00,00,00,32,ns
12305,00,00,00,00,499.95,ms
12306,10,00,00,00,424,ns
12307,11,00,00,00,499.97,ms
12308,01,00,00,00,32,ns
12309,00,00,00,00,500.00,ms
12310,10,00,00,00,40,ns
12311,11,00,00,00,499.99,ms
12312,01,00,00,00,40,ns
12313,00,00,00,00,499.99,ms
12314,10,00,00,00,80,ns
12315,11,00,00,00,499.99,ms
12316,01,00,00,00,104,ns
12317,00,00,00,00,499.99,ms
12318,10,00,00,00,128,ns
12319,11,00,00,00,499.99,ms
12320,01,00,00,00,120,ns
12321,00,00,00,00,499.99,ms
12322,10,00,00,00,176,ns
12323,11,00,00,00,499.99,ms
12324,01,00,00,00,176,ns
12325,00,00,00,00,499.99,ms
12326,10,00,00,00,168,ns
12327,11,00,00,00,499.99,ms
12328,01,00,00,00,240,ns
12329,00,00,00,00,499.99,ms
12330,10,00,00,00,248,ns
12331,11,00,00,00,499.99,ms
12332,01,00,00,00,280,ns
12333,00,00,00,00,499.99,ms
12334,10,00,00,00,272,ns
12335,11,00,00,00,499.99,ms
12336,01,00,00,00,320,ns
12337,00,00,00,00,499.99,ms
12338,10,00,00,00,288,ns
12339,11,00,00,00,499.99,ms
12340,01,00,00,00,336,ns
12341,00,00,00,00,499.99,ms
12342,10,00,00,00,368,ns
12343,11,00,00,00,500.02,ms
12344,01,00,00,00,64,ns
12345,00,00,00,00,499.95,ms
12346,10,00,00,00,376,ns
12347,11,00,00,00,499.97,ms
12348,01,00,00,00,48,ns
12349,00,00,00,00,500.00,ms
12350,10,00,00,00,56,ns
12351,11,00,00,00,499.99,ms
12352,01,00,00,00,56,ns
12353,00,00,00,00,499.99,ms
12354,10,00,00,00,104,ns
12355,11,00,00,00,499.99,ms
12356,01,00,00,00,120,ns
12357,00,00,00,00,499.99,ms
12358,10,00,00,00,168,ns
12359,11,00,00,00,499.99,ms
12360,01,00,00,00,152,ns
12361,00,00,00,00,499.99,ms
12362,10,00,00,00,152,ns
12363,11,00,00,00,499.99,ms
12364,01,00,00,00,160,ns
12365,00,00,00,00,499.99,ms
12366,10,00,00,00,216,ns
12367,11,00,00,00,499.99,ms
