delay_us,accumulated_us
-130.7,205497955.796
-108.54,205997944.336
-113.98,206497928.31599998
-128.29,206997936.60599998
-59.9,207497966.50599998
-62.18,207997958.686
-74.5,208497963.186
-53.84,208997947.026
-60.27,209497937.296
-72.03,209997949.326
-49.94,210497929.266
-52.73,210997921.996
-70.0,211497931.996
-50.22,211997912.216
-46.65,212497898.866
-31.3,212997900.166
-20.27,213497890.43600002
-23.26,213997883.696
-35.26,214497888.956
-21.66,214997880.616
-23.39,215497874.00599998
-29.75,215997883.75599998
-14.55,216497868.306
-18.34,216997856.646
16.45,217497833.096
25.05,217997828.146
16.22,218497814.366
13.63,218997807.996
28.8,219497806.796
70.75,219997837.546
23.22,220497790.766
45.32,220997796.086
44.89,221497790.97599998
28.23,221997779.20599997
11.42,222497780.62599996
-68.1,222997768.72599995
-83.06,223497761.78599995
-65.02,223997746.80599996
-81.01,224497747.81599995
-94.26,224997742.07599995
-75.61,225497727.68599996
-85.93,225997723.61599997
-90.63,226497724.24599996
-86.63,226997710.87599996
-76.85,227497677.72599995
9.86,227997677.58599997
15.88,228497673.46599996
20.64,228997674.10599995
8.11,229497662.21599996
26.86,229997669.07599998
20.68,230497659.75599998
15.66,230997655.41599998
33.74,231497659.156
33.32,231997652.47599998
-38.11,232497680.586
-45.88,232997666.466
-61.82,233497658.28599998
-66.37,233997664.656
-62.99,234497657.646
-65.14,234997642.78599998
-80.04,235497652.82599998
-67.51,235997640.33599997
-72.04,236497632.37599996
-86.46,236997638.83599997
-30.78,237497589.61599997
-14.77,237997574.38599998
-26.94,238497581.32599998
-9.3,238997570.626
-18.91,239497569.53599998
-17.84,239997567.376
-5.88,240497553.25599998
-8.45,240997541.70599997
-20.27,241497551.97599998
-2.41,241997534.38599998
-11.29,242497525.67599997
-2.18,242997527.85599998
10.42,243497518.27599996
-16.78,243997525.05599996
2.15,244497507.20599997
-31.18,244997538.38599998
-31.55,245497519.936
-42.07,245997532.00599998
24.6,246497496.60599998
17.14,246997483.74599996
4.58,247497478.32599998
6.07,247997474.39599997
-5.34,248497469.73599997
-0.048,248997459.78399998
4.55,249497464.334
1.39,249997445.72399998
-3.86,250497449.584
12.39,250997451.97399998
10.83,251497442.804
2.55,251997435.354
-12.23,252497447.584
-23.18,252997430.764
-38.3,253497439.064
-23.54,253997422.604
-45.26,254497427.864
-40.28,254997418.144
-33.9,255497422.044
-37.24,255997409.284
-46.14,256497405.424
-30.5,256997395.924
-37.7,257497393.62399998
0.92,257997384.54399997
9.35,258497383.89399996
4.46,258997368.35399997
-4.42,259497362.77399996
12.16,259997364.93399996
12.27,260497357.20399997
17.22,260997364.42399997
19.32,261497363.74399996
22.63,261997356.37399995
12.56,262497348.93399996
-19.09,262997358.02399996
-22.26,263497340.28399995
-39.5,263997349.78399995
-12.55,264497342.33399996
-21.56,264997323.89399996
-43.41,265497347.30399996
-1.36,265997318.66399997
-17.97,266497316.63399997
-45.5,266997332.13399997
-2.22,267497294.35399997
4.14,267997288.49399996
-17.15,268497295.64399993
12.01,268997287.6539999
-3.87,269497271.5239999
-20.82,269997282.3439999
6.15,270497268.4939999
-0.176,270997248.6699999
-10.17,271497258.8399999
14.91,271997253.74999994
-4.69,272497248.43999994
-35.75,272997274.18999994
-22.1,273497266.28999996
-31.15,273997257.43999994
-42.74,274497260.17999995
-30.5,274997250.67999995
-36.66,275497247.34
-47.07,275997254.40999997
-26.01,276497240.41999996
-40.34,276997230.75999993
-96.9,277497277.6599999
29.55,277997207.2099999
27.06,278497194.2699999
17.33,278997181.5999999
34.06,279497185.6599999
35.84,279997171.4999999
-5.22,280497176.7199999
47.89,280997174.6099999
-1.21,281497165.8199999
-12.5,281997168.3199999
6.23,282497164.5499999
-58.54,282997183.0899999
-88.08,283497201.1699999
-55.55,283997166.7199999
-72.7,284497169.4199999
-120.0,284997209.4199999
-58.76,285497158.1799999
-68.21,285997146.38999987
-169.84,286497246.22999984
-126.67,286997192.89999986
-127.16,287497180.0599999
-24.39,287997074.44999987
0.552,288497045.00199986
-6.35,288997031.3519999
-23.18,289497044.5319999
0.6,289997025.1319999
-0.632,290497015.76399994
-17.26,290997033.0239999
7.98,291497021.00399995
2.79,291997003.79399997
-14.43,292497008.224
4.63,292997012.854
8.86,293497001.714
-16.57,293997008.284
8.36,294496996.644
6.66,294996983.304
-27.66,295497010.96400005
10.71,295996981.674
19.09,296496980.764
-36.66,296997007.424
18.92,297496976.34400004
-3.74,297996970.08400005
-32.98,298496993.06400007
-56.89,298997019.95400006
-5.54,299496955.4940001
-74.25,299997019.7440001
2.7,300496952.44400007
-0.008,300996942.4520001
-378.73,301497321.1820001
1.25,301996942.4320001
4.3,302496926.7320001
-22.38,302996939.1120001
-25.79,303496934.9020001
-52.26,303996947.1620001
-35.62,304496922.7820001
-28.4,304996911.1820001
-30.67,305496901.8520001
-38.66,305996900.51200014
-13.52,306496894.0320001
-32.04,306996886.07200015
-32.54,307496878.61200017
-12.07,307996860.68200016
-4.69,308496845.37200016
-6.97,308996842.3420002
-0.792,309496843.1340002
-8.62,309996831.7540002
-3.17,310496824.9240002
-2.3,310996827.2240002
-0.136,311496817.3600002
-4.12,311996811.4800002
0.184,312496811.6640002
-17.08,312996828.7440002
-2.72,313496811.4640002
-4.87,313996816.33400023
-16.9,314496813.2340002
-11.18,314996804.4140002
-7.79,315496802.20400023
-6.91,315996789.11400026
45.74,316496824.8540003
-3.95,316996778.80400026
-10.76,317496779.56400025
-1.02,317996770.58400023
7.9,318496768.4840002
9.54,318996758.0240002
0.96,319496748.9840002
11.22,319996750.20400023
9.92,320496740.12400025
17.95,320996738.07400024
13.74,321496731.81400025
20.71,321996732.5240002
10.58,322496713.1040002
35.78,322996718.8840002
32.83,323496701.71400017
36.22,323996687.9340002
37.34,324496695.27400017
7.75,324996683.02400017
40.6,325496673.6240002
41.22,325996674.8440002
50.5,326496665.3440002
42.7,326996658.0440002
46.25,327496664.2940002
73.5,327996647.7940002
77.86,328496635.6540002
77.18,328996632.83400023
70.98,329496623.81400025
82.99,329996616.80400026
82.7,330496619.50400025
87.94,330996607.44400024
91.85,331496599.29400027
94.22,331996603.5140003
97.62,332496591.1340003
-18.8,332996609.9340003
-16.14,333496596.0740003
-24.93,333996591.0040003
-34.24,334496595.2440003
-28.38,334996593.6240003
-38.96,335496592.5840003
-41.1,335996593.6840003
-39.83,336496593.5140003
-44.02,336996587.5340003
-49.06,337496586.5940003
-20.4,337996556.99400026
-27.42,338496544.4140003
-35.34,338996539.75400025
-34.76,339496544.51400024
-33.93,339996528.44400024
-38.51,340496526.95400023
-40.23,340996527.18400025
-24.47,341496511.6540003
-34.07,341996505.7240003
-43.26,342496518.98400027
-70.35,342996539.3340003
-97.14,343496526.4740003
-94.36,343996520.8340003
-113.82,344496524.6540003
-113.56,344996518.2140003
-106.41,345496514.6240003
-113.83,345996508.4540003
-109.01,346496497.4640003
-118.92,346996506.3840003
-122.7,347496499.0840003
-97.45,347996466.5340003
-5.51,348496462.04400027
-4.9,348996456.94400024
-7.32,349496454.26400024
2.13,349996456.39400023
6.79,350496443.18400025
10.36,350996443.54400027
14.95,351496448.49400026
20.16,351996438.6540003
15.7,352496424.3540003
25.09,352996429.44400024
-99.15,353496388.5940002
-103.34,353996381.9340002
-105.34,354496387.27400017
-112.71,354996369.98400015
-115.58,355496355.5640001
-118.74,355996364.30400014
-127.16,356496351.46400017
-127.5,356996338.96400017
-127.9,357496336.86400014
-114.94,357996301.80400014
38.3,358496320.10400015
50.68,358996330.78400016
38.64,359496309.42400014
52.98,359996312.40400016
62.82,360496325.22400016
62.89,360996308.11400014
66.15,361496304.2640001
81.97,361996316.23400015
82.69,362496298.92400014
1.18,362996300.10400015
-19.86,363496299.96400017
-58.92,363996318.8840002
-39.58,364496288.46400017
-24.93,364996283.3940002
-31.15,365496274.54400015
-44.41,365996278.9540002
-25.38,366496274.3340002
-32.28,366996266.61400014
-35.41,367496262.02400017
16.1,367996238.1240002
0.776,368496208.9000002
6.63,368996205.5300002
6.82,369496212.3500002
6.53,369996188.8800002
4.74,370496183.6200002
12.66,370996186.2800002
11.03,371496167.3100002
9.12,371996156.4300002
15.37,372496161.8000002
0.064,372996141.8640002
1.19,373496143.0540002
8.01,373996151.0640002
-1.98,374496133.0440002
2.16,374996125.20400023
6.86,375496132.06400025
9.09,375996121.1540002
7.54,376496118.69400024
16.21,376996124.9040002
8.97,377496103.87400025
-17.56,377996111.43400025
-15.85,378496107.2840003
-21.87,378996099.1540003
-28.87,379496098.0240003
-16.71,379996094.73400027
-16.93,380496081.6640003
-7.98,380996069.6440003
-12.59,381496082.23400027
-12.62,381996064.8540003
-23.92,382496058.7740003
-17.7,382996066.4740003
34.31,383495990.7840003
-5.85,383995946.6340003
23.39,384495970.0240003
-5.26,384995935.2840003
4.72,385495920.0040003
27.7,385995947.7040003
10.94,386495918.6440003
5.03,386995903.67400026
31.88,387495925.55400026
-109.93,387995995.48400027
20.71,388496006.19400024
16.58,388996002.7740002
14.19,389495996.9640002
12.38,389995989.3440002
13.99,390495993.33400023
16.92,390995990.25400025
17.23,391495987.48400027
12.84,391995980.32400024
20.84,392495981.1640002
-0.88,392995972.0440002
27.43,393495959.4740002
34.55,393995944.0240002
19.5,394495933.5240002
18.85,394995932.37400025
33.76,395495936.13400024
34.98,395995921.11400026
30.77,396495921.88400024
37.16,396995919.04400027
34.23,397495913.2740003
24.1,397995907.3740003
11.44,398495898.8140003
8.66,398995887.47400033
-0.016,399495877.4900003
17.06,399995874.5500003
15.34,400495869.8900003
3.46,400995863.35000026
19.53,401495862.88000023
13.96,401995846.8400002
4.72,402495841.56000024
10.32,402995851.88000023
-25.96,403495787.8400002
-30.63,403995778.4700002
-33.61,404495772.0800002
-33.47,404995755.55000025
-39.7,405495755.25000024
-29.65,405995744.9000002
-23.5,406495738.4000002
-40.83,406995739.2300002
-34.78,407495724.01000017
-34.73,407995718.7400002
41.42,408495760.1600002
48.0,408995758.1600002
33.07,409495751.2300002
45.62,409995746.8500002
51.98,410495748.8300002
56.82,410995735.6500002
52.31,411495727.9600002
66.38,411995734.3400002
61.52,412495725.8600002
63.23,412995719.0900002
-46.1,413495725.19000024
-52.15,413995717.3400002
-65.76,414495723.1000002
-58.91,414995712.0100002
-63.4,415495705.4100002
-75.03,415995710.4400002
-64.41,416495704.8500002
-70.58,416995705.4300002
-85.26,417495710.6900002
-75.66,417995696.3500002
-8.45,418495674.8000002
-10.08,418995664.8800002
-60.05,419495714.9300002
-6.93,419995651.8600002
-9.66,420495651.5200002
3.38,420995644.9000002
-7.47,421495642.37000024
-3.04,421995635.41000026
4.46,422495629.87000024
10.22,422995630.0900003
25.36,423495595.4500003
-5.26,423995590.7100003
13.79,424495574.5000003
18.86,424995573.3600003
29.97,425495573.33000034
21.78,425995565.1100003
28.17,426495563.2800003
37.1,426995560.38000035
35.97,427495546.3500004
27.0,427995543.3500004
-46.66,428495580.0100004
-54.36,428995574.3700004
-52.86,429495577.23000044
-49.49,429995566.72000045
-57.74,430495564.46000046
-68.69,430995573.15000045
-60.25,431495563.40000045
-62.71,431995556.11000043
-77.7,432495563.8100004
-67.08,432995550.8900004
-1.57,433495502.4600004
-9.19,433995501.6500004
-5.66,434495497.3100004
0.14400000000000002,434995487.4540004
-0.112,435495487.5660004
14.88,435995482.4460004
10.02,436495472.4660004
-1.9,436995464.36600035
13.02,437495457.38600034
12.11,437995449.49600035
2.06,438495441.55600035
9.31,438995440.86600035
5.75,439495426.61600035
5.04,439995431.6560004
12.18,440495423.8360004
12.9,440995416.73600036
2.5,441495409.23600036
19.5,441995408.73600036
13.04,442495391.7760004
7.23,442995389.0060004
-41.18,443495430.1860004
-23.59,443995423.7760004
-41.28,444495425.05600035
-22.77,444995417.82600033
-29.08,445495406.9060003
-26.87,445995403.7760003
-23.63,446495397.4060003
-24.88,446995392.2860003
-38.06,447495400.3460003
-19.84,447995380.1860003
-2.34,448495342.52600026
-2.58,448995335.10600024
-0.368,449495325.4740002
1.45,449995316.9240002
-5.62,450495312.5440002
7.85,450995310.39400023
4.7,451495305.0940002
-2.82,451995297.9140002
7.99,452495295.9040002
9.9,452995285.8040002
3.21,453495289.0140002
11.49,453995280.5040002
3.92,454495274.4240002
1.7,454995266.1240002
14.56,455495260.6840002
11.74,455995252.4240002
6.99,456495249.4140002
16.52,456995245.9340002
15.97,457495241.9040002
5.1,457995237.00400025
-21.59,458495258.5940002
-34.61,458995253.20400023
-36.51,459495249.7140002
-31.82,459995241.5340002
-37.3,460495228.83400023
-47.45,460995236.2840002
-35.98,461495222.26400024
-40.85,461995213.11400026
-45.82,462495208.93400025
-48.02,462995216.95400023
-21.81,463495178.76400024
3.24,463995182.00400025
1.22,464495173.2240003
6.99,464995170.2140003
1.26,465495161.4740003
16.02,465995157.49400026
21.9,466495149.39400023
10.82,466995140.2140002
-54.59,467495194.8040002
22.48,467995137.2840002
-8.23,468495135.51400024
20.64,468995156.1540002
18.61,469495144.76400024
21.14,469995145.9040002
31.78,470495147.6840002
29.38,470995137.0640002
23.22,471495130.2840002
35.76,471995126.0440002
25.67,472495121.7140002
24.91,472995116.62400025
9.85,473495116.4740003
-26.69,473995093.1640003
-43.82,474495096.98400027
-34.85,474995091.8340003
-39.05,475495080.8840003
-45.34,475995086.2240003
-38.43,476495074.6540003
-42.73,476995067.3840003
-54.61,477495071.9940003
-42.78,477995054.7740003
-47.82,478495052.5940003
-3.41,478995046.0040003
-5.7,479495041.7040003
1.14,479995032.8440003
-13.22,480495036.0640003
1.98,480995028.0440003
0.84,481495018.8840003
-5.94,481995014.8240003
4.86,482495009.6840003
0.448,482995000.1320003
9.73,483494999.86200035
-104.35,483995034.21200037
-58.12,484494972.3320004
-55.33,484994957.66200036
-45.98,485494943.6420004
-59.53,485994943.17200035
-58.62,486494941.79200035
-51.54,486994933.3320004
-57.03,487494930.36200035
-65.61,487994935.97200036
-97.76,488494963.73200035
-57.64,488994951.37200034
-67.37,489494948.74200034
-58.08,489994936.8220003
-66.02,490494932.8420003
-69.66,490994932.50200033
-61.07,491494923.5720003
-63.36,491994916.93200034
-77.43,492494924.36200035
-64.79,492994909.15200037
-80.1,493494919.2520004
-15.54,493994864.7920004
-13.82,494494858.6120004
-8.86,494994847.4720004
-14.5,495494851.9720004
-0.8,495994842.77200043
1.69,496494834.4620004
-8.91,496994833.37200046
3.52,497494816.89200044
1.82,497994808.7120004
-29.14,498494827.8520004
-124.4,498994812.2520004
-137.75,499494810.0020004
-133.02,499994803.0220004
-132.84,500494795.86200035
-137.83,500994793.6920003
-158.25,501494801.9420003
-143.81,501994785.75200033
-157.93,502494783.68200034
-173.79,502994787.47200036
-177.1,503494784.5720004
-28.33,503994782.90200037
-30.11,504494783.0120004
-23.34,504994776.35200036
-15.51,505494761.86200035
-18.33,505994760.1920003
-1.42,506494751.61200035
-2.46,506994744.0720003
-7.43,507494741.50200033
3.52,507994735.0220003
8.19,508494733.2120003
-16.79,508994720.00200033
-17.97,509494707.97200036
-11.87,509994689.84200037
-28.3,510494698.1420004
-14.15,510994682.29200035
-13.94,511494676.23200035
-24.15,511994680.3820003
-10.99,512494671.37200034
-14.78,512994666.1520003
-37.93,513494684.0820003
-33.89,513994677.9720003
-35.5,514494673.4720003
-42.13,514994675.6020003
-20.06,515494655.6620003
-26.09,515994651.7520003
-17.82,516494659.57200027
-34.68,516994674.2520003
-13.1,517494637.3520003
13.08,517994660.4320003
-448.55,518495128.9820003
28.02,518994657.0020003
28.86,519494645.8620003
41.98,519994647.8420003
80.58,520494678.4220003
75.17,520994673.5920003
86.54,521494670.1320003
70.22,521994660.35200036
78.14,522494658.49200034
102.6,522994681.09200037
42.62,523494603.71200037
-8.83,523994562.54200035
-11.03,524494563.5720003
-9.02,524994552.5920003
-11.78,525494554.3720003
-10.06,525994544.4320003
0.6960000000000001,526494535.12800026
-16.11,526994541.2380003
-6.0,527494527.2380003
-12.04,527994519.2780003
-19.63,528494518.9080003
7.98,528994516.8880003
11.79,529494508.67800033
9.78,529994498.4580003
25.97,530494504.42800033
21.18,530994495.60800034
17.23,531494492.83800036
31.0,531994493.83800036
36.67,532494490.5080004
20.36,532994480.8680004
34.5,533494475.3680004
-9.14,533994474.5080004
-12.08,534494476.58800036
-2.34,534994458.92800033
-6.27,535494455.1980003
-16.3,535994461.4980003
-2.93,536494444.42800033
-12.23,536994436.6580003
-21.93,537494438.5880003
-15.16,537994423.7480003
-10.67,538494414.4180002
-637.26,538994411.6780002
-659.5,539494411.1780002
-692.43,539994403.6080002
-720.99,540494394.5980002
-741.46,540994386.0580002
-774.68,541494380.7380002
-811.14,541994381.8780001
-822.48,542494364.3580002
-849.74,542994364.0980002
-899.42,543494373.5180001
-7.85,543994351.3680001
45.18,544494366.5480001
62.49,544994379.0380001
105.75,545494404.7880001
101.82,545994406.6080002
136.24,546494432.8480002
147.05,546994439.8980001
184.26,547494454.1580001
191.78,547994465.9380001
232.5,548494488.4380001
-22.01,548994290.4480001
-20.89,549494281.338
-20.0,549994271.338
-9.62,550494260.9580001
-17.99,550994258.9480001
0.656,551494249.6040001
-6.45,551994246.0540001
-15.58,552494251.6340002
-3.18,552994234.8140001
-2.13,553494226.9440001
325.59,553994492.5340002
60.15,554494222.6840001
64.31,554994216.9940001
58.22,555494205.2140001
81.98,555994217.1940001
86.74,556494213.9340001
80.25,556994204.1840001
99.34,557494203.5240002
93.36,557994186.8840002
93.14,558494180.0240002
64.76,558994164.7840002
63.38,559494158.1640002
61.46,559994149.6240002
76.77,560494146.3940002
75.27,560994141.6640002
65.58,561494137.2440002
134.06,561994191.3040001
83.71,562494135.0140002
78.39,562994133.4040002
93.42,563494136.8240001
