network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025668453.731212,1507628955.302395,1025668448.709172,1507628950.280086,1.0000535749149762,1.0000602696827947,1.0000575917756673
1025668458.754256,1507628960.325704,1025668453.731212,1507628955.302395,1.0000527573023832,1.00005726473063,1.0000554617593314
1025668463.776262,1507628965.348336,1025668458.754256,1507628960.325704,1.000124621270026,1.0000842073463885,1.0001003729158435
1025668468.798269,1507628970.370355,1025668463.776262,1507628965.348336,1.000002373738026,1.0000514739030435,1.0000318338370364
1025668473.820559,1507628975.392882,1025668468.798269,1507628970.370355,1.000047234724919,1.0000497782317936,1.0000487608290438
1025668478.842933,1507628980.415596,1025668473.820559,1507628975.392882,1.000067670325271,1.0000569350691846,1.000061229171619
1025668483.865093,1507628985.438059,1025668478.842933,1507628980.415596,1.0000603623196611,1.0000583059693753,1.0000591285094895
1025668488.889512,1507628990.462787,1025668483.865093,1507628985.438059,1.000061474027603,1.0000595731926665,1.0000603335266411
1025668493.910756,1507628995.484334,1025668488.889512,1507628990.462787,1.000060349588882,1.0000598837511527,1.0000600700862443
1025668498.933557,1507629000.507449,1025668493.910756,1507628995.484334,1.0000624906415339,1.000060926507305,1.0000615521609966
1025668503.955841,1507629005.52996,1025668498.933557,1507629000.507449,1.000045217216029,1.0000546427907946,1.0000508725608883
1025668508.97797,1507629010.552453,1025668503.955841,1507629005.52996,1.000072492197238,1.000061782553372,1.0000660664109184
1025668513.99601,1507629015.570992,1025668508.97797,1507629010.552453,1.000099443227206,1.0000768468229055,1.0000858853846255
1025668519.017807,1507629020.592901,1025668513.99601,1507629015.570992,1.0000222903318332,1.0000550242264765,1.0000419306686192
1025668524.041493,1507629025.616886,1025668519.017807,1507629020.592901,1.0000594897224564,1.0000568104248684,1.0000578821439037
1025668529.066033,1507629030.641762,1025668524.041493,1507629025.616886,1.0000669056669953,1.000060848521719,1.0000632713798296
1025668534.086394,1507629035.662406,1025668529.066033,1507629030.641762,1.0000563710172239,1.000059057519921,1.0000579829188423
1025668539.108462,1507629040.684732,1025668534.086394,1507629035.662406,1.0000513670665891,1.0000559813385883,1.0000541356297887
1025668544.130408,1507629045.707158,1025668539.108462,1507629040.684732,1.0000955915898107,1.0000718254390772,1.0000813318993707
1025668549.152385,1507629050.729279,1025668544.130408,1507629045.707158,1.0000286749268814,1.000054565234199,1.000044209111272
1025668554.174517,1507629055.751659,1025668549.152385,1507629050.729279,1.0000493487847488,1.000052478654419,1.0000512267065509
1025668559.196188,1507629060.773959,1025668554.174517,1507629055.751659,1.0001252705381902,1.0000815954079274,1.0000990654600326
1025668564.218225,1507629065.796033,1025668559.196188,1507629060.773959,1.000007358543863,1.0000519006623017,1.000034083814926
1025668569.240174,1507629070.818314,1025668564.218225,1507629065.796033,1.0000661331043377,1.000057593639116,1.0000610094252047
1025668574.261571,1507629075.839936,1025668569.240174,1507629070.818314,1.0000447978778864,1.0000524753346243,1.000049404351929
1025668579.283608,1507629080.862347,1025668574.261571,1507629075.839936,1.000074463718212,1.0000612706880594,1.0000665479001205
1025668584.30562,1507629085.884658,1025668579.283608,1507629080.862347,1.0000595807650503,1.0000605947188559,1.0000601891373337
1025668589.327779,1507629090.907087,1025668584.30562,1507629085.884658,1.0000537398011875,1.0000578527517885,1.000056207571548
1025668594.349817,1507629095.929479,1025668589.327779,1507629090.907087,1.0000704521097985,1.0000628924949924,1.000065916340915
1025668599.371826,1507629100.951792,1025668594.349817,1507629095.929479,1.0000605540326055,1.0000619571100375,1.0000613958790647
1025668604.393864,1507629105.974101,1025668599.371826,1507629100.951792,1.0000539784695694,1.0000587656538502,1.0000568507801377
1025668609.415871,1507629110.996431,1025668604.393864,1507629105.974101,1.0000643283005024,1.000060990712511,1.0000623257477077
1025668614.437909,1507629116.01875,1025668609.415871,1507629110.996431,1.0000559249227376,1.0000589643966018,1.000057748607056
1025668619.459794,1507629121.041101,1025668614.437909,1507629116.01875,1.0000927916727247,1.000072495307051,1.0000806138533205
1025668624.481588,1507629126.06307,1025668619.459794,1507629121.041101,1.0000348716908125,1.0000574458605556,1.0000484161926582
1025668629.503658,1507629131.085441,1025668624.481588,1507629126.06307,1.000059936132532,1.0000584419693461,1.0000590396346205
1025668634.525635,1507629136.107715,1025668629.503658,1507629131.085441,1.0000591064304094,1.0000587077537715,1.0000588672244266
1025668639.547673,1507629141.130051,1025668634.525635,1507629136.107715,1.0000593430843991,1.0000589618860225,1.0000591143653732
1025668644.569711,1507629146.152377,1025668639.547673,1507629141.130051,1.0000573491567633,1.000058316794319,1.0000579297392966
1025668649.591751,1507629151.174729,1025668644.569711,1507629146.152377,1.0000621677901298,1.0000598571926433,1.000060781431638
1025668654.614491,1507629156.197831,1025668649.591751,1507629151.174729,1.0000720324351493,1.0000647272896457,1.000067649347847
1025668659.63653,1507629161.220153,1025668654.614491,1507629156.197831,1.0000563759181353,1.0000613867410415,1.000059382411879
1025668664.658203,1507629166.242394,1025668659.63653,1507629161.220153,1.0001130924015722,1.0000820690052539,1.0000944783637813
1025668669.679967,1507629171.264217,1025668664.658203,1507629166.242394,1.0000117268331545,1.0000539321364141,1.0000370500151103
1025668674.702005,1507629176.286563,1025668669.679967,1507629171.264217,1.0000613370120348,1.0000568940866623,1.0000586712568111
1025668679.724225,1507629181.309061,1025668674.702005,1507629176.286563,1.000055376959126,1.0000562872356478,1.0000559231250392
1025668684.746294,1507629186.331383,1025668679.724225,1507629181.309061,1.0000503700991699,1.0000539203810566,1.0000525002683018
1025668689.768302,1507629191.353714,1025668684.746294,1507629186.331383,1.0000643282882864,1.0000580835439485,1.0000605814416836
1025668694.790281,1507629196.376043,1025668689.768302,1507629191.353714,1.0000696933355557,1.0000627274605915,1.0000655138105772
1025668699.81229,1507629201.398373,1025668694.790281,1507629196.376043,1.0000639010033883,1.0000631968777103,1.0000634785279814
1025668704.83442,1507629206.420642,1025668699.81229,1507629201.398373,1.0000276771073768,1.000048988969577,1.0000404642246967
1025668709.856487,1507629211.443198,1025668704.83442,1507629206.420642,1.0000973695689286,1.0000683412093174,1.0000799525531618
1025668714.878464,1507629216.465466,1025668709.856487,1507629211.443198,1.0000579670293412,1.000064191537327,1.0000617017341327
1025668719.900472,1507629221.487743,1025668714.878464,1507629216.465466,1.000053527781049,1.0000599260348157,1.000057366733309
1025668724.92251,1507629226.510416,1025668719.900472,1507629221.487743,1.0001264719814713,1.0000865444134779,1.0001025154406753
1025668729.945923,1507629231.533863,1025668724.92251,1507629226.510416,1.0000067869906772,1.0000546414443576,1.0000354996628855
1025668734.967992,1507629236.556208,1025668729.945923,1507629231.533863,1.000054927619924,1.0000547559145843,1.0000548245967202
1025668739.990091,1507629241.578615,1025668734.967992,1507629236.556208,1.0000613362665869,1.0000573880553854,1.000058967339866
1025668745.012344,1507629246.601066,1025668739.990091,1507629241.578615,1.0000394495931992,1.0000502126705109,1.0000459074395862
1025668750.034536,1507629251.623679,1025668745.012344,1507629246.601066,1.0000837898654615,1.000063643548491,1.0000717020752794
1025668755.056635,1507629256.646094,1025668750.034536,1507629251.623679,1.0000629503788654,1.0000633662806409,1.0000631999199308
1025668760.078797,1507629261.66852,1025668755.056635,1507629256.646094,1.000052552938184,1.000059040943658,1.0000564457414685
1025668765.101019,1507629266.691005,1025668760.078797,1507629261.66852,1.000052362418576,1.0000563695336253,1.0000547666876056
1025668770.117993,1507629271.708693,1025668765.101019,1507629266.691005,1.0001423295493157,1.0000907535399015,1.0001113839436673
1025668775.139907,1507629276.730528,1025668770.117993,1507629271.708693,0.9999842855633132,1.0000481663492662,1.000022614034885
1025668780.161976,1507629281.753,1025668775.139907,1507629276.730528,1.0000802313549453,1.0000609923515378,1.0000686879529008
1025668785.184045,1507629286.775341,1025668780.161976,1507629281.753,1.0000541680331316,1.0000582626241754,1.0000566247877578
1025668790.206116,1507629291.797737,1025668785.184045,1507629286.775341,1.0000646835366869,1.00006083098918,1.0000623720081827
1025668795.228246,1507629296.820198,1025668790.206116,1507629291.797737,1.0000659408270092,1.0000628749243117,1.0000641012853906
1025668800.250285,1507629301.842507,1025668795.228246,1507629296.820198,1.0000537173485222,1.000059211893996,1.0000570140758065
1025668805.269363,1507629306.86186,1025668800.250285,1507629301.842507,1.0000548178449091,1.0000574542743612,1.0000563997025804
1025668810.291402,1507629311.884278,1025668805.269363,1507629306.86186,1.0000754843890214,1.0000646663202253,1.0000689935477438
1025668815.313441,1507629316.906605,1025668810.291402,1507629311.884278,1.0000573254072829,1.0000617299550483,1.0000599681359421
