delay_us,accumulated_us
78.76,144998596.5999999
35.6,145498542.1999999
41.08,145998543.2799999
3.8,146498487.07999992
-1.52,146998478.59999993
100.4,147498568.99999994
266.76,147998735.75999993
460.44,148498916.19999993
635.88,148999082.07999992
954.16,149499246.23999992
1370.0,149999406.23999992
1800.0,150499576.23999992
2190.0,150999726.23999992
1210.0,151498476.23999992
1510.0,151998536.23999992
1730.0,152498596.23999992
1830.0,152998666.23999992
1990.0,153498716.23999992
271.6,153998807.8399999
429.04,154498816.8799999
487.64,154998874.5199999
551.52,155498916.0399999
610.84,155998966.8799999
64.24,156498411.11999992
84.36,156998415.47999993
103.04,157498428.51999992
118.48,157998446.9999999
133.84,158498450.8399999
77.6,158998448.4399999
103.76,159498462.1999999
105.72,159998457.9199999
120.48,160498458.3999999
249.56,160998587.9599999
3.88,161498341.83999988
-4.64,161998336.47999987
-6.24,162498342.71999988
-142.92,162998465.63999987
-33.28,163498348.91999987
37.2,163998306.11999986
33.8,164498289.91999987
17.56,164998267.47999987
10.24,165498257.71999988
-17.24,165998244.9599999
40.4,166498285.3599999
16.36,166998261.7199999
0.92,167498242.6399999
-23.48,167998246.1199999
-45.48,168498261.59999987
-99.88,168998281.47999987
-113.96,169498285.43999988
-156.4,169998301.83999988
-190.56,170498302.3999999
-237.12,170998319.5199999
-91.0,171498330.5199999
-131.32,171998341.83999988
-160.52,172498352.3599999
-196.52,172998368.8799999
-238.0,173498386.8799999
-82.32,173998209.1999999
-107.48,174498216.6799999
-145.8,174998222.4799999
-174.2,175498226.6799999
-213.68,175998240.3599999
-96.32,176498246.6799999
-136.6,176998253.27999988
-172.2,177498275.47999987
-216.92,177998292.39999986
-243.4,178498295.79999986
-122.88,178998148.67999986
-153.48,179498152.15999985
-204.64,179998166.79999983
-231.76,180498168.55999982
-274.76,180998173.3199998
-65.04,181498178.3599998
-70.56,181998198.9199998
-74.4,182498203.3199998
-80.36,182998213.67999983
-82.24,183498235.91999984
61.28,183998147.19999984
68.56,184498155.75999984
60.04,184998165.79999983
52.68,185498168.47999984
59.6,185998188.07999983
87.16,186498255.23999983
-141.48,186998216.71999982
-205.68,187498262.39999983
-272.28,187998324.67999983
-339.88,188498374.55999982
-57.56,188998072.11999983
-136.48,189498098.59999982
-256.92,189998125.5199998
-380.72,190498156.2399998
-500.68,190998196.9199998
-105.4,191498222.3199998
-335.24,191998257.55999982
-432.2,192498299.7599998
-530.76,192998330.5199998
-629.08,193498359.59999982
-331.64,193998001.2399998
-404.64,194498005.8799998
-486.36,194998022.2399998
-554.92,195498037.1599998
-634.44,195998051.5999998
-700.44,196498062.03999978
-114.12,196998086.1599998
-158.12,197498094.2799998
-193.96,197998108.2399998
-232.8,198498121.0399998
-119.88,198997970.9199998
-146.28,199497967.1999998
-175.16,199997972.3599998
-210.96,200497973.3199998
-245.92,200997979.2399998
-94.72,201497983.9599998
-126.6,201997990.5599998
-153.56,202497994.1199998
-182.56,202998006.6799998
-209.6,203498006.2799998
-126.32,203997902.5999998
-143.48,204497906.07999977
-170.0,204997906.07999977
-192.56,205497908.63999978
-214.44,205997913.07999977
-231.72,206497904.79999977
-33.36,206997908.1599998
-46.08,207497914.2399998
-68.36,207997912.59999982
-74.08,208497906.67999983
-29.36,208997856.03999984
-39.44,209497845.47999984
-49.84,209997845.31999984
-52.24,210497847.55999985
-66.8,210997844.35999987
147.2,211497991.55999985
13.76,211997855.31999984
5.76,212497841.07999983
-2.88,212997833.95999983
-9.24,213497833.19999984
119.56,213997932.75999984
0.52,214497803.27999985
-15.84,214997809.11999986
-23.0,215497802.11999986
-32.88,215997794.99999985
-29.32,216497794.31999984
-85.72,216997790.03999984
-98.88,217497788.91999984
-106.88,217997795.79999983
-114.6,218497790.39999983
-98.36,218997758.75999984
-99.16,219497747.91999984
-108.84,219997736.75999984
-113.36,220497730.11999986
-122.52,220997732.63999987
143.76,221497866.39999986
17.0,221997733.39999986
16.8,222497730.19999987
13.6,222997723.79999986
23.88,223497727.67999986
29.04,223997716.71999985
161.2,224497837.91999984
30.72,224997708.63999984
38.2,225497716.83999982
31.2,225997708.0399998
39.88,226497707.9199998
-9.92,226997667.8399998
-9.04,227497656.8799998
-18.4,227997655.2799998
-18.76,228497654.03999978
-51.56,228997665.5999998
-49.72,229497655.31999978
-52.56,229997657.8799998
-55.2,230497653.07999977
-60.56,230997643.63999978
-65.76,231497649.39999977
-71.44,231997640.83999977
-73.96,232497634.79999977
-79.4,232997634.19999978
-82.56,233497626.75999978
-58.64,233997595.39999977
-48.92,234497584.31999975
-64.6,234997588.91999975
-61.08,235497579.99999976
-57.8,235997577.79999977
-52.44,236497560.23999977
0.4,236997560.63999978
4.72,237497565.35999978
-5.16,237997560.51999977
4.96,238497545.47999978
7.72,238997543.19999978
13.68,239497536.8799998
1.04,239997527.91999978
17.8,240497535.7199998
14.16,240997519.8799998
18.08,241497517.9599998
37.76,241997535.7199998
164.24,242497649.9599998
34.6,242997514.5599998
43.0,243497517.5599998
20.08,243997507.6399998
27.4,244497505.0399998
29.96,244997504.99999982
23.56,245497498.55999982
23.76,245997492.3199998
36.12,246497498.43999982
-43.52,246997451.95999983
-48.24,247497450.19999984
-54.84,247997455.03999984
-56.24,248497441.27999985
-57.88,248997429.15999985
-49.68,249497418.83999985
-56.32,249997405.15999985
-57.56,250497392.71999985
-62.88,250997395.59999985
-65.36,251497390.95999986
132.52,251997513.47999987
5.04,252497378.51999986
5.72,252997364.23999986
8.44,253497362.67999986
17.08,253997369.75999987
20.4,254497360.15999988
146.56,254997486.71999988
22.44,255497359.15999988
22.12,255997351.27999988
25.36,256497346.6399999
16.8,256997343.4399999
19.96,257497333.39999992
14.64,257997328.0399999
19.92,258497327.9599999
-10.4,258997328.3599999
-4.92,259497313.27999988
-6.0,259997319.27999988
122.16,260497431.43999988
-8.24,260997309.6799999
-4.32,261497313.99999988
-0.92,261997304.91999987
1.08,262497295.99999988
-5.84,262997301.83999988
-4.08,263497285.9199999
-16.76,263997292.6799999
-8.68,264497281.3599999
-16.8,264997278.1599999
-13.2,265497271.3599999
-11.72,265997273.0799999
-10.72,266497263.7999999
-21.4,266997265.1999999
-21.84,267497267.0399999
99.32,267997356.3599999
-28.6,268497254.9599999
9.88,268997224.8399999
12.52,269497217.3599999
10.6,269997207.9599999
16.2,270497214.1599999
10.64,270997204.7999999
18.4,271497203.19999987
19.12,271997202.3199999
22.36,272497194.6799999
17.4,272997182.07999986
19.84,273497181.91999984
-21.12,273997193.03999984
-15.64,274497178.6799998
-17.24,274997175.91999984
-22.4,275497168.3199998
-26.08,275997164.3999998
-20.12,276497164.5199998
-26.96,276997161.4799998
-29.6,277497151.0799998
-31.48,277997152.5599998
-34.08,278497146.6399998
-17.28,278997123.9199998
-6.8,279497120.7199998
-14.96,279997115.67999977
-13.6,280497109.2799998
-9.76,280997109.0399998
-12.08,281497101.11999977
19.4,281997120.51999974
26.44,282497126.95999974
21.28,282997118.2399997
154.44,283497242.6799997
17.72,283997120.39999974
19.32,284497109.71999973
17.56,284997107.27999973
22.8,285497110.07999974
17.76,285997097.83999974
22.2,286497090.0399997
-6.0,286997066.0399997
-7.88,287497053.9199997
-12.04,287997045.95999974
-9.4,288497045.3599997
-19.84,288997045.1999997
-22.92,289497038.1199997
-6.88,289997034.9999997
-21.92,290497026.9199997
-24.0,290997020.9199997
-18.96,291497019.8799997
10.08,291997019.9599997
8.88,292497008.8399997
10.24,292997009.0799997
8.08,293496997.15999967
-9.6,293997006.7599997
-0.76,294496997.5199997
-6.72,294996994.2399997
-7.68,295496991.9199997
-2.32,295996994.2399997
3.12,296496987.3599997
-47.36,296996984.71999973
-52.12,297496986.83999974
-66.88,297996983.71999973
-57.84,298496971.5599997
-64.24,298996975.7999997
-27.6,299496923.39999974
-39.44,299996922.83999974
-25.24,300496908.07999974
-31.56,300996899.63999975
-30.6,301496890.2399998
28.08,301996918.31999975
37.68,302496915.99999976
32.04,302996898.0399998
39.08,303496907.11999977
-12.8,303996909.9199998
-4.72,304496904.6399998
-2.0,304996906.6399998
-6.2,305496902.8399998
-9.56,305996902.3999998
-1.0,306496903.3999998
-46.04,306996889.4399998
-54.64,307496884.0799998
-55.56,307996889.6399998
-68.56,308496888.1999998
-74.28,308996882.4799998
-52.32,309496864.7999998
-47.56,309996842.3599998
-49.8,310496832.1599998
-46.8,310996828.9599998
-49.48,311496818.4399998
-20.48,311996808.91999984
-21.28,312496810.1999998
-26.72,312996806.91999984
-23.52,313496800.4399998
-10.96,313996791.3999998
-4.0,314496775.3999998
-7.44,314996772.8399998
-3.4,315496766.2399998
122.12,315996878.3599998
-3.56,316496751.9199998
20.8,316996772.7199998
8.6,317496761.3199998
20.52,317996751.8399998
23.88,318496755.7199998
18.2,318996743.9199998
-6.72,319496740.6399998
4.28,319996744.9199998
1.84,320496736.75999975
1.44,320996728.19999975
2.28,321496730.4799997
-14.64,321996725.1199997
-18.52,322496723.6399997
-13.08,322996726.7199997
-19.32,323496716.03999966
-20.08,323996706.11999965
-6.6,324496692.7199997
-8.96,324996681.67999965
-0.08,325496671.75999963
-6.64,325996668.3999996
-9.16,326496657.55999964
-60.4,326996647.9599996
-68.28,327496646.2399996
-73.28,327996629.51999956
-76.6,328496626.1199996
-91.76,328996637.8799996
-73.32,329496601.1999996
-72.32,329996593.51999956
-70.88,330496594.39999956
-77.24,330996581.63999957
-81.48,331496573.1199996
0.88,331996573.9999996
-1.76,332496565.7599996
5.0,332996560.7599996
8.64,333496559.39999956
135.08,333996674.47999954
132.28,334496666.7599995
17.76,334996544.5199995
16.72,335496531.23999953
20.72,335996521.95999956
25.72,336496527.6799996
16.32,336996503.9999996
12.0,337496495.9999996
21.8,337996507.7999996
16.52,338496494.3199996
15.92,338996490.2399996
12.52,339496502.7599996
9.32,339996482.07999957
10.76,340496472.83999956
22.12,340996484.95999956
14.84,341496469.79999954
-5.96,341996445.7599995
-3.92,342496449.67999953
-8.04,342996437.71999955
-9.96,343496427.67999953
-3.8,343996431.47999954
-31.12,344496442.59999955
-23.08,344996425.67999953
-11.72,345496417.39999956
-22.4,345996409.79999954
-26.72,346496406.51999956
20.04,346996426.5599996
10.0,347496406.5599996
10.56,347996397.1199996
22.12,348496409.2399996
15.2,348996394.4399996
-9.36,349496393.7999996
7.48,349996391.2799996
0.52,350496371.7999996
5.52,350996367.3199996
6.44,351496373.7599996
-3.2,351996356.95999956
-8.88,352496355.83999956
0.68,352996356.51999956
-5.04,353496341.5599996
-8.72,353996340.2799996
10.36,354496340.6399996
5.32,354996325.9599996
8.0,355496323.9599996
16.16,355996330.11999965
13.92,356496314.03999966
9.32,356996303.35999966
9.76,357496303.11999965
-2.12,357996285.23999965
8.2,358496283.43999964
13.48,358996286.91999966
21.56,359496268.47999966
7.96,359996266.43999964
17.4,360496273.8399996
13.08,360996266.9199996
-5.96,361496252.8799996
-16.6,361996259.4799996
-29.28,362496258.7599996
-49.2,362996267.95999956
-49.52,363496267.47999954
-59.56,363996267.03999954
13.36,364496210.39999956
21.0,364996211.39999956
5.52,365496196.91999954
-3.6,365996190.51999956
5.84,366496196.35999954
-28.16,366996184.51999956
-36.84,367496181.35999954
-38.28,367996189.6399995
-48.0,368496177.6399995
-59.36,368996176.9999995
-32.4,369496159.3999995
85.44,369996234.8399995
-53.64,370496148.4799995
-40.48,370996148.9599995
-52.64,371496141.5999995
-32.0,371996143.5999995
-28.16,372496151.7599995
-46.16,372996147.91999954
-49.68,373496147.59999955
-29.16,373996146.7599996
-23.72,374496110.4799996
-23.68,374996104.1599996
-4.44,375496108.5999996
-25.68,375996094.2799996
-26.24,376496090.5199996
-2.36,376996092.87999964
-22.6,377496085.47999966
-27.08,377996082.55999964
-8.92,378496091.47999966
-28.6,378996080.0799997
-30.36,379496070.4399997
-25.24,379996065.6799997
-22.2,380496057.8799997
-29.76,380996057.6399997
-29.84,381496057.47999966
-18.92,381996046.3999997
-22.96,382496039.35999966
-28.24,382996037.59999967
-21.88,383496029.47999966
-23.92,383996023.3999997
-27.56,384496020.9599997
-19.32,384996010.2799997
-21.64,385496001.91999966
-30.12,385996002.03999966
-20.56,386495992.59999967
-16.2,386995988.79999965
-28.96,387495987.75999963
-22.2,387995979.9599996
-25.16,388495975.11999965
-31.84,388995976.9599996
-23.36,389495970.31999964
-22.28,389995962.5999996
-29.44,390495962.0399996
-20.04,390995952.0799996
-21.64,391495943.7199996
4.4,391995948.1199996
11.52,392495939.63999957
13.08,392995932.71999955
6.04,393495928.7599996
13.04,393995931.7999996
35.6,394495927.3999996
35.4,394995922.7999996
49.0,395495921.7999996
48.24,395995920.0399996
52.24,396495922.2799996
19.16,396995871.43999964
14.84,397495856.2799996
7.6,397995843.87999964
143.4,398495967.2799996
14.96,398995832.2399996
-13.48,399495835.7199996
-4.68,399995820.3999996
-9.72,400495810.11999965
-18.88,400995808.99999964
-8.12,401495797.11999965
2.84,401995789.9599996
-8.96,402495788.9199996
0.16,402995779.0799996
-5.44,403495774.5199996
-9.8,403995774.31999964
-10.6,404495774.91999966
-7.92,404995762.8399997
-12.52,405495765.35999966
-2.4,405995757.75999963
-7.56,406495755.31999964
12.32,406995767.6399996
19.76,407495767.3999996
15.0,407995752.3999996
11.24,408495753.6399996
21.36,408995754.99999964
-14.12,409495759.11999965
-14.56,409995753.67999965
-4.88,410495748.55999964
-12.88,410995741.43999964
-15.44,411495736.87999964
-33.72,411995730.59999967
-40.84,412495731.43999964
-45.12,412995726.55999964
-43.84,413495720.3999996
-46.24,413995716.6399996
-35.56,414495702.19999963
-24.2,414995686.3999996
-30.24,415495686.6399996
-31.48,415995678.11999965
-25.32,416495663.43999964
-24.4,416995657.8399996
17.32,417495675.1599996
16.24,417995671.3999996
28.32,418495669.7199996
22.36,418995662.0799996
22.68,419495664.75999963
14.04,419995658.79999965
21.52,420495650.31999964
34.4,420995654.7199996
34.24,421495648.9599996
20.24,421995639.19999963
20.2,422495629.3999996
15.48,422995614.87999964
16.72,423495611.59999967
22.36,423995603.9599997
22.48,424495596.4399997
22.96,424995589.3999997
28.52,425495587.91999966
24.08,425995581.99999964
27.96,426495579.9599996
34.76,426995574.7199996
31.88,427495566.5999996
25.0,427995561.5999996
34.96,428495556.5599996
31.8,428995548.3599996
152.96,429495671.3199996
32.84,429995544.15999955
39.92,430495544.07999957
29.2,430995533.27999955
40.16,431495533.4399996
41.52,431995534.95999956
34.84,432495529.79999954
41.28,432995531.0799995
41.52,433495522.5999995
31.2,433995513.7999995
7.32,434495511.11999947
7.76,434995498.87999946
3.8,435495492.6799995
11.0,435995493.6799995
10.84,436495484.51999944
5.48,436995479.99999946
10.0,437495469.99999946
10.16,437995460.1599995
0.36,438495450.5199995
6.48,438995446.9999995
152.36,439495569.35999954
154.4,439995563.7599995
41.04,440495434.79999954
36.84,440995421.6399995
34.8,441495416.4399995
9.44,441995385.8799995
6.88,442495372.7599995
1.6,442995364.35999954
10.84,443495355.1999995
4.4,443995339.5999995
18.24,444495327.8399995
29.24,444995327.0799995
25.92,445495312.9999995
22.12,445995305.1199995
32.44,446495307.5599995
32.8,446995300.35999954
52.24,447495312.59999955
60.0,447995312.59999955
63.08,448495305.67999953
54.48,448995300.15999955
2.16,449495302.3199996
-3.2,449995295.51999956
-4.52,450495290.03999954
2.96,450995282.9999995
-1.08,451495274.0799995
2.08,451995276.1599995
3.12,452495269.2799995
4.12,452995263.3999995
-4.2,453495257.5999995
1.48,453995249.0799995
-10.6,454495249.67999953
-13.52,454995243.1999995
-1.44,455495234.6399995
-5.8,455995230.4399995
-13.12,456495233.5599995
-1.88,456995225.4399995
-4.76,457495220.1999995
-14.36,457995224.5599995
-6.04,458495210.59999955
-11.92,458995202.51999956
24.08,459495186.59999955
35.08,459995191.67999953
34.96,460495186.6399995
32.6,460995179.23999953
44.72,461495173.95999956
45.96,461995169.91999954
46.48,462495166.39999956
55.96,462995162.35999954
58.56,463495150.91999954
54.36,463995145.27999955
-10.32,464495155.59999955
114.04,464995259.63999957
-19.44,465495149.07999957
-11.92,465995140.9999996
-13.92,466495134.9199996
-23.52,466995138.4399996
-14.0,467495122.4399996
106.0,467995228.4399996
-27.04,468495125.4799996
-20.6,468995116.0799996
-17.88,469495103.9599996
-19.24,469995103.19999963
-7.6,470495090.79999965
-11.0,470995081.79999965
-17.12,471495078.91999966
-7.24,471995066.15999967
-41.64,472495057.79999965
-55.84,472995063.6399996
-47.08,473495050.7199996
-51.84,473995042.5599996
-12.68,474494995.2399996
-9.36,474994984.5999996
-7.72,475494972.31999964
-8.56,475994970.87999964
2.04,476494962.91999966
-7.72,476994960.6399997
50.56,477495011.1999997
48.96,477995010.15999967
68.6,478495008.7599997
59.08,478994997.8399997
-11.52,479495009.35999966
-21.16,479995010.5199997
106.84,480495117.35999966
-13.04,480995000.3999997
-11.4,481494991.79999965
-21.6,481994993.3999997
-27.64,482494991.03999966
-33.4,482994984.43999964
87.0,483495071.43999964
-33.64,483994975.0799996
-19.84,484494954.9199996
-19.52,484994944.4399996
-13.0,485494937.4399996
-19.04,485994936.4799996
-17.88,486494934.3599996
-8.12,486994922.4799996
-8.8,487494911.2799996
-21.64,487994912.9199996
-10.44,488494903.3599996
-16.36,488994899.7199996
32.56,489494882.2799996
37.76,489994880.0399996
42.96,490494872.9999996
40.6,490994863.5999996
55.12,491494868.7199996
51.8,491994860.5199996
59.28,492494859.7999996
61.6,492994851.3999996
72.8,493494844.19999963
67.16,493994841.35999966
17.12,494494838.47999966
16.12,494994834.59999967
11.24,495494825.8399997
146.12,495994951.9599997
17.24,496494819.1999997
10.96,496994810.15999967
-40.16,497494790.3199997
-46.88,497994787.1999997
-55.64,498494782.8399997
77.68,498994850.5199997
-83.24,499494793.7599997
-91.52,499994795.2799997
-85.16,500494780.4399997
-92.52,500994772.9599997
-103.8,501494776.7599997
-99.08,501994765.8399997
-28.4,502494764.23999965
-40.2,502994764.43999964
-29.12,503494753.55999964
-36.96,503994750.5199996
-9.56,504494720.0799996
1.88,504994711.9599996
2.24,505494704.19999963
10.2,506494694.3999996
12.56,506994686.9599996
22.4,507494699.3599996
32.2,507994691.5599996
35.8,508494687.3599996
27.72,508994675.0799996
33.88,509494678.9599996
105.28,509994674.2399996
110.64,510494674.8799996
127.8,510994672.6799996
131.96,511494664.63999957
129.52,511994654.15999955
82.52,512494596.67999953
87.2,512994583.8799995
85.0,513494578.8799995
97.16,513994576.03999954
-56.2,514494622.23999953
-66.28,514994618.5199995
-65.56,515494614.0799995
-75.68,515994609.7599995
38.6,516494658.35999954
-83.68,516994612.03999954
-16.0,517494608.03999954
-26.04,517994614.07999957
-19.28,518494603.35999954
-32.92,518994606.27999955
-40.4,519494606.67999953
29.64,519994566.3199995
33.4,520494559.7199995
23.36,520994553.0799995
42.32,521494555.3999995
34.36,521994549.7599995
16.32,522494526.0799995
21.88,522994517.9599995
19.6,523494507.5599995
8.88,523994506.4399995
-4.8,524494511.23999953
-4.4,524994505.6399995
-12.32,525494507.9599995
-0.32,525994498.2799995
-6.56,526494494.8399995
-20.24,526994505.0799995
-47.0,527494492.0799995
-50.64,527994482.7199995
-65.68,528494488.3999995
-58.76,528994477.1599995
53.36,529494530.5199995
-52.12,529994452.6399995
-41.68,530494444.3199995
-46.24,530994440.5599995
-56.2,531494436.7599995
78.64,531994505.3999995
22.52,532494437.9199995
13.36,532994431.2799995
28.56,533494429.8399995
29.16,533994428.9999995
32.76,534494421.7599995
44.24,534994425.9999995
47.0,535494422.9999995
48.72,535994421.71999955
61.24,536494422.95999956
55.16,536994408.1199995
-2.16,537494350.2799995
-2.4,537994342.6799995
9.4,538494332.0799994
-6.16,538994318.2399994
123.12,539494441.3599994
-54.44,539994355.7999995
-52.56,540494348.3599994
-44.36,540994342.7199994
-52.04,541494334.7599994
-62.56,541994337.3199993
-47.32,542494324.6399994
-55.52,542994320.1599994
-61.44,543494321.5999994
-55.2,543994316.7999995
-103.68,544494350.4799994
85.4,544994365.8799994
-33.96,545494269.8399994
-29.08,545994258.9199995
-37.8,546494256.7199994
-33.12,546994249.8399994
-3.64,547494243.4799994
116.6,547994360.0799994
-2.0,548494232.0799994
-4.04,548994226.1199994
-6.76,549494222.8799994
129.4,549994342.2799994
7.64,550494209.9199994
-4.68,550994214.5999993
1.88,551494206.4799993
-10.44,551994206.9199994
-25.56,552494212.4799993
-25.88,552994208.3599993
-32.76,553494211.1199993
-49.92,553994221.0399992
-44.64,554494215.6799992
-18.96,554994174.6399993
-13.12,555494167.7599993
-11.44,555994169.1999993
-6.04,556494165.2399993
-24.92,556994170.1599993
-32.92,557494163.0799992
-43.8,557994166.8799992
-48.64,558494165.5199991
-49.84,558994165.3599992
-55.92,559494161.2799991
-34.4,559994135.6799991
-23.52,560494119.1999991
-35.72,560994114.9199991
-39.56,561494114.4799991
