delay_us,accumulated_us
28.71,154996381.84
58.32,155496390.16
51.41,155996371.57
46.54,156496358.10999998
40.11,156996338.22
54.67,157496342.89
29.79,157996322.67999998
40.06,158496312.73999998
53.18,158996315.92
39.3,159496295.22
48.4,159996283.62
12.66,160496256.28
3.47,160996239.75
8.21,161496227.96
8.71,161996226.67000002
4.3,162496200.97000003
3.67,162996184.64000002
10.58,163496185.22000003
3.03,163996168.25000003
2.24,164496150.49000004
14.01,164996144.50000003
1.42,165496125.92000002
0.768,165996116.68800002
8.87,166496105.55800003
-6.12,166996101.67800003
-1.24,167496082.91800004
13.66,167996086.57800004
4.16,168496070.73800004
-0.488,168996061.22600004
7.62,169496058.84600005
0.36,169996049.20600006
0.8160000000000001,170496050.02200007
12.16,170996052.18200007
4.03,171496036.21200007
-3.58,171996029.7920001
7.02,172496016.8120001
-6.34,172996013.1520001
1.89,173495995.0420001
10.72,173995995.76200008
2.34,174495978.1020001
-1.1,174995969.20200008
12.59,175495961.7920001
-4.32,175995946.11200008
4.07,176495930.18200007
16.03,176995936.21200007
5.66,177495911.87200007
4.95,177995896.82200006
11.32,178495888.14200005
1.13,178995869.27200004
0.136,179495859.40800005
14.21,179995863.61800006
56.36,180495849.97800007
48.56,180995838.53800008
59.54,181495838.07800007
53.03,181995821.10800007
53.89,182495804.99800006
64.61,182995799.60800007
52.78,183495782.38800007
57.06,183995769.44800007
63.58,184495763.0280001
53.64,184995746.66800007
57.77,185495734.43800008
65.93,185995740.3680001
58.47,186495718.8380001
55.65,186995704.4880001
69.67,187495694.15800008
54.66,187995678.81800008
69.64,188495668.45800006
80.04,188995668.49800006
62.76,189495651.25800005
73.13,189995644.38800004
-3.47,190495587.85800004
-10.63,190995578.48800004
-9.24,191495557.72800004
-0.8240000000000001,191995548.55200005
-13.02,192495541.57200006
-12.34,192995533.91200006
-7.24,193495521.15200007
-24.98,193995526.13200006
-11.58,194495497.71200007
-10.5,194995498.21200007
-20.7,195495478.91200006
-22.28,195995471.19200006
-14.95,196495456.14200005
-28.0,196995454.14200005
-21.4,197495435.54200006
-8.38,197995423.92200005
-20.21,198495414.13200006
-21.66,198995405.79200006
-19.02,199495394.81200007
-34.09,199995388.90200007
-18.02,200495386.92200008
-11.61,200995378.5320001
-18.12,201495366.6520001
-30.44,201995367.0920001
-32.56,202495359.6520001
-18.89,202995328.5420001
-17.05,203495315.5920001
-9.78,203995305.3720001
-18.02,204495293.3920001
-11.5,204995284.8920001
-13.12,205495268.0120001
-23.37,205995261.38200012
-19.64,206495241.0220001
-10.66,206995231.6820001
-20.28,207495221.9620001
-33.78,207995225.7420001
-15.08,208495200.82200012
-24.38,208995195.2020001
-26.93,209495182.13200012
-12.81,209995164.94200012
35.62,210495160.56200013
39.23,210995149.79200011
51.24,211495151.03200012
29.91,211995130.94200012
42.45,212495123.3920001
56.29,212995119.6820001
45.34,213495095.0220001
49.67,213995084.6920001
57.01,214495081.70200008
36.26,214995057.96200007
53.11,215495051.0720001
62.01,215995053.08200008
48.97,216495032.05200008
41.11,216995023.1620001
59.34,217495022.5020001
49.87,217995002.3720001
49.22,218494981.5920001
71.33,218994992.9220001
48.66,219494961.5820001
53.05,219994954.63200012
6.22,220494910.85200012
-8.54,220994899.3920001
-3.32,221494882.7120001
9.42,221994882.1320001
-8.1,222494860.23200008
-11.13,222994851.36200008
-1.57,223494832.93200007
-14.97,223994827.90200007
-14.0,224494811.90200007
-3.62,224994805.52200007
-11.62,225494787.14200008
-17.62,225994774.76200008
-4.27,226494759.0320001
-28.97,226994758.0020001
-14.02,227494732.0220001
4.32,227994726.3420001
-14.9,228494711.2420001
-19.88,228994701.1220001
-8.48,229494689.6020001
-17.09,229994686.6920001
2.72,230494689.4120001
17.62,230994697.0320001
5.01,231494672.0420001
0.024,231994662.06600007
18.98,232494661.04600006
-2.94,232994643.98600006
4.27,233494628.25600007
19.55,233994637.80600008
3.01,234494610.81600007
-2.46,234994603.27600008
13.22,235494596.49600008
1.3,235994577.7960001
4.46,236494562.2560001
24.84,236994577.0960001
2.7,237494549.7960001
-1.47,237994531.2660001
21.28,238494542.5460001
-7.22,238994529.7660001
-0.784,239494510.5500001
41.55,239994532.1000001
45.35,240494487.4500001
41.34,240994468.7900001
72.73,241494481.5200001
38.17,241994449.6900001
46.16,242494435.85000008
87.09,242994472.9400001
43.45,243494416.39000008
45.88,243994402.27000007
58.14,244494400.41000006
46.59,244994387.00000006
46.88,245494373.88000005
46.55,245994370.43000007
55.94,246494356.37000006
50.06,246994346.43000007
48.18,247494334.61000007
49.98,247994334.59000006
48.93,248494313.52000007
55.94,248994309.46000007
50.42,249494299.88000005
53.9,249994283.78000006
-7.95,250494241.73000005
-7.25,250994238.98000005
-7.75,251494216.73000005
-12.83,251994209.56000006
-9.59,252494199.15000007
-12.83,252994181.98000008
-12.44,253494164.42000008
-16.52,253994160.9400001
-15.1,254494146.04000008
-16.61,254994132.6500001
-14.23,255494126.88000008
-21.59,255994118.4700001
-19.13,256494107.60000008
-19.66,256994107.26000008
-18.7,257494095.96000007
-21.5,257994087.46000007
-18.13,258494075.59000006
-24.78,258994070.37000006
-23.34,259494063.71000007
-31.26,259994064.97000006
-17.19,260494052.16000006
-22.3,260994044.46000007
-18.39,261494032.85000005
-27.91,261994030.76000005
-48.8,262494039.56000006
-18.49,262993998.05000007
-20.5,263493988.55000007
-25.42,263993983.97000006
-31.65,264493975.62000006
-20.02,264993965.64000008
-22.82,265493948.46000007
-24.91,265993943.37000006
-22.41,266493925.78000006
-26.57,266993912.35000005
-26.41,267493898.76000005
-29.34,267993888.10000005
-28.11,268493876.21000004
-28.22,268993874.43000007
-31.82,269493866.25000006
-28.03,269993854.28000003
-5.71,270493809.99
-3.45,270993793.44
-2.52,271493775.96
-2.68,271993768.64
15.35,272493763.99
4.44,272993748.43
-0.976,273493729.406
4.43,273993723.836
6.69,274493710.526
-10.69,274993711.216
3.86,275493685.07600003
-4.51,275993669.586
1.6,276493661.18600005
-2.55,276993643.73600006
1.22,277493624.9560001
-1.18,277993616.1360001
-0.584,278493596.7200001
-3.22,278993589.9400001
-3.35,279493583.29000014
-5.1,279993568.39000016
0.24,280493568.6300002
-2.44,280993561.0700002
3.44,281493544.51000017
-0.904,281993535.41400015
-1.49,282493526.90400016
-2.97,282993509.8740002
-1.29,283493501.1640002
-7.74,283993498.9040002
2.94,284493471.8440002
-0.672,284993462.5160002
1.43,285493443.9460002
-2.93,285993436.8760002
0.8320000000000001,286493427.70800024
-11.54,286993429.24800026
-2.72,287493401.9680003
-5.02,287993386.9880003
1.53,288493378.51800025
-3.1,288993361.61800027
-3.99,289493355.6080003
1.37,289993346.9780003
-2.61,290493349.5880003
0.248,290993339.8360003
2.6,291493332.43600035
1.54,291993313.97600037
-1.05,292493305.0260004
-9.71,292993304.73600036
-1.26,293493275.99600035
-1.18,293993267.17600036
1.16,294493258.3360004
-0.616,294993248.9520004
0.41600000000000004,295493229.3680004
-0.07200000000000001,295993219.4400004
1.88,296493201.3200004
-7.46,296993188.7800004
0.10400000000000001,297493178.88400036
-10.11,297993168.9940004
2.9,298493151.89400035
-2.47,298993144.3640004
-7.18,299493131.5440004
-2.61,299993114.1540004
-5.76,300493059.9140004
-3.26,300993053.1740004
-1.0,301493034.1740004
-4.45,301993028.6240004
-4.2,302493012.82400036
-4.88,302993007.70400035
-3.46,303492991.16400033
-6.1,303992977.26400036
1.62,304492958.88400036
-3.34,304992952.22400033
-2.35,305492934.57400036
-6.07,305992930.64400035
0.84,306492921.4840003
-0.76,306992912.2440003
1.38,307492893.6240003
-1.9,307992885.5240003
-2.29,308492867.8140003
-3.59,308992861.4040003
-2.95,309492854.3540003
-0.6880000000000001,309992835.0420003
0.904,310492835.9460003
-2.8,310992828.7460003
2.74,311492811.4860003
-9.78,311992811.2660003
-0.52,312492791.78600025
-1.02,312992782.80600023
0.456,313492773.2620002
-2.63,313992765.8920002
0.92,314492746.8120002
2.29,314992739.10200024
-1.29,315492730.39200026
-13.95,315992724.34200025
-5.62,316492699.96200025
1.12,316992701.08200026
-0.528,317492681.61000025
-7.99,317992679.60000026
-0.368,318492659.96800023
-1.9,318992641.8680002
-4.53,319492636.3980002
1.22,319992627.6180002
-14.99,320492622.6080002
-23.57,320992616.1780002
-15.52,321492601.6980002
-22.14,321992593.8380002
-46.29,322492600.1280002
-16.86,322992566.9880002
-15.45,323492552.4380002
-17.88,323992540.3180002
-13.48,324492523.7980002
-14.93,324992518.7280002
-15.67,325492504.39800024
-19.31,325992503.70800024
-21.11,326492484.81800026
-22.94,326992477.75800025
-23.12,327492470.87800026
-24.79,327992465.6680003
-21.48,328492447.1480003
-21.42,328992438.5680003
-26.72,329492425.28800035
-21.78,329992407.0680003
3.27,330492370.3380003
-8.03,330992358.36800027
3.36,331492341.7280003
-1.55,331992333.2780003
398.98,332492712.2580003
6.9,332992309.1580003
3.12,333492292.2780003
8.05,333992280.3280003
10.51,334492270.8380003
2.53,334992253.36800027
6.9,335492240.26800025
4.38,335992224.64800024
10.94,336492215.58800024
-3.24,336992198.82800025
8.62,337492187.44800025
6.14,337992183.58800024
5.91,338492169.49800026
4.72,338992154.2180003
0.584,339492144.8020003
10.05,339992134.8520003
11.4,340492136.2520003
6.31,340992122.5620003
7.2,341492109.76200026
7.19,341992096.95200026
1.28,342492078.23200023
5.39,342992073.6220002
6.02,343492059.6420002
9.62,343992059.2620002
7.17,344492046.4320002
1.24,344992037.6720002
6.81,345492024.48200023
6.32,345992010.8020002
7.28,346491998.0820002
8.86,346991996.9420002
7.99,347491984.9320002
7.7,347991972.6320002
9.78,348491962.4120002
6.83,348991949.24200016
5.35,349491934.5920002
14.67,349991929.2620002
4.99,350491924.2520002
3.54,350991917.79200023
2.77,351491900.5620002
-0.784,351991891.3460002
-1.26,352491872.6060002
0.44,352991873.0460002
-2.32,353491855.3660002
-4.06,353991849.4260002
-0.232,354491829.6580002
1.35,354991821.0080002
-0.184,355491811.1920002
-3.57,355991804.7620002
0.616,356491785.3780002
-7.14,356991782.5180002
-1.78,357491774.29800016
-9.31,357991763.60800016
1.31,358491744.91800016
-0.888,358991745.8060002
-7.18,359491732.9860002
-4.66,359991717.6460002
-0.984,360491668.63000023
-3.38,360991652.0100002
-0.296,361491632.30600023
-3.78,361991626.0860002
-0.712,362491606.7980002
-5.52,362991602.3180002
-3.02,363491585.3380002
-7.76,363991573.09800017
-1.08,364491554.17800015
-2.46,364991546.63800013
-4.03,365491530.6680001
-9.01,365991519.6780001
-4.87,366491504.5480001
-2.98,366991487.5280001
-1.66,367491479.18800014
-4.18,367991473.36800015
-10.28,368491453.6480001
-12.95,368991446.5980001
-11.47,369491438.06800014
-9.1,369991427.16800016
7.07,370491434.23800015
11.29,370991435.5280002
8.08,371491413.60800016
4.42,371991398.0280002
1.07,372491389.09800017
4.02,372991373.11800015
7.48,373491360.59800017
2.58,373991353.17800015
5.18,374491338.35800016
4.98,374991323.3380002
5.5,375491318.8380002
5.33,375991304.16800016
9.7,376491293.86800015
4.34,376991288.2080001
6.73,377491274.93800014
3.1,377991258.03800017
3.62,378491251.6580002
5.89,378991247.54800016
3.68,379491231.22800016
7.89,379991229.11800015
-12.77,380491211.88800013
-14.9,380991206.7880001
-13.53,381491190.3180001
-19.05,381991179.3680001
-54.1,382491203.4680001
-14.64,382991158.1080001
-11.36,383491139.4680001
-14.56,383991134.0280001
-23.12,384491137.1480001
-7.87,384991115.0180001
-27.95,385491112.9680001
-26.37,385991109.3380001
-23.72,386491093.05800015
-26.5,386991079.55800015
-14.8,387491064.35800016
-17.66,387991052.0180002
-8.23,388491030.2480002
-18.77,388991029.0180002
-20.59,389491019.60800016
-22.74,389991012.34800017
-0.52,390490972.86800015
1.78,390990964.6480001
-0.512,391490945.16000015
0.6960000000000001,391990935.8560001
13.26,392490929.1160001
5.74,392990914.8560001
0.84,393490895.6960001
12.8,393990888.4960001
5.46,394490873.9560001
3.24,394990867.1960001
16.01,395490863.2060001
0.648,395990833.8540001
15.6,396490839.4540001
3.24,396990812.6940001
2.58,397490795.2740001
1.71,397990786.9840001
1.38,398490768.3640001
0.424,398990758.7880001
-2.26,399490751.0480001
8.42,399990739.4680001
12.7,400490742.1680001
14.26,400990736.4280001
10.89,401490717.3180001
14.52,401990701.83800006
17.03,402490688.86800003
14.95,402990673.818
9.5,403490653.318
15.43,403990648.748
8.97,404490627.71800005
10.73,404990618.4480001
13.61,405490612.0580001
12.39,405990594.4480001
13.98,406490578.4280001
14.34,406990572.76800007
10.58,407490553.34800005
11.56,407990544.90800005
17.22,408490542.1280001
16.5,408990528.6280001
9.94,409490518.5680001
14.19,409990512.7580001
-8.39,410490511.14800006
-3.02,410990504.16800004
-5.43,411490489.59800005
-9.19,411990478.78800005
-6.09,412490464.878
-4.1,412990458.97800004
-6.18,413490445.15800005
-4.94,413990430.09800005
-6.58,414490426.67800003
-8.33,414990415.008
-7.5,415490402.508
-8.03,415990400.538
-9.24,416490389.778
-9.1,416990378.878
-11.5,417490370.378
-10.78,417990351.158
-12.58,418490343.738
-10.34,418990334.07799995
-13.97,419490328.048
-12.25,419990310.298
-3.31,420490253.608
18.18,420990251.788
4.38,421490226.168
1.79,421990217.958
0.776,422490198.734
1.86,422990180.59400004
1.13,423490171.72400004
2.54,423990154.26400006
3.74,424490138.00400007
3.46,424990131.46400005
2.55,425490114.01400006
2.42,425990106.4340001
1.86,426490098.2940001
3.78,426990082.07400006
3.25,427490075.32400006
3.1,427990068.4240001
6.16,428490054.5840001
0.28800000000000003,428990044.8720001
0.856,429490035.7280001
3.81,429990019.5380001
5.47,430490025.00800014
21.73,430990036.73800015
7.08,431490003.81800014
7.12,431989990.93800014
4.73,432489985.66800016
7.36,432989973.0280002
5.66,433489958.6880002
4.92,433989953.6080002
5.88,434489939.4880002
4.52,434989924.0080002
6.5,435489920.5080002
3.14,435989903.6480002
5.34,436489888.98800015
3.99,436989882.97800016
3.99,437489866.9680002
3.62,437989850.5880002
3.39,438489843.97800016
4.09,438989828.06800014
3.68,439489821.74800014
3.95,439989815.69800013
-5.78,440489801.4780001
-7.79,440989799.2680001
-11.74,441489781.00800014
-15.04,441989776.04800016
-95.06,442489841.10800016
-16.58,442989757.68800014
-24.51,443489742.19800013
-22.58,443989724.7780001
-22.54,444489717.31800014
-10.07,444989697.38800013
-23.78,445489691.1680001
-17.01,445989678.1780001
-29.88,446489668.0580001
-15.11,446989643.1680001
-13.67,447489636.8380001
-13.34,447989620.1780001
-13.05,448489613.2280001
-15.46,448989608.6880001
-21.89,449489600.57800007
-15.49,449989586.0680001
8.55,450489554.6180001
18.06,450989552.6780001
6.72,451489529.3980001
6.68,451989526.0780001
125.63,452489631.7080001
11.62,452989503.3280001
8.1,453489491.42800015
15.16,453989486.5880002
19.7,454489476.28800017
6.41,454989462.6980002
9.06,455489441.7580002
9.22,455989430.9780002
4.31,456489415.2880002
9.09,456989404.3780002
8.01,457489392.3880002
6.49,457989388.8780002
6.65,458489375.5280002
11.38,458989366.9080002
5.39,459489352.29800016
8.94,459989341.23800015
1.5,460489342.73800015
11.14,460989353.87800014
0.096,461489323.97400016
0.8320000000000001,461989314.8060002
2.22,462489307.0260002
-1.09,462989288.1160002
1.11,463489279.2260002
-1.45,463989270.6760002
0.456,464489251.13200015
-0.136,464989241.2680001
-2.93,465489234.19800013
-4.82,465989219.0180001
-1.89,466489200.9080001
-4.8,466989195.7080001
-3.96,467489179.6680001
-2.48,467989172.1480001
-2.37,468489164.5180001
-0.41600000000000004,468989144.93400013
-6.52,469489141.4540001
-4.8,469989136.2540001
6.42,470489142.67400014
19.18,470989141.85400015
7.14,471489118.99400014
6.01,471989105.0040001
2.2,472489087.2040001
6.45,472989093.6540001
10.83,473489074.4840001
10.42,473989064.9040001
11.41,474489056.3140001
10.52,474989046.8340001
14.68,475489041.5140001
11.74,475989033.2540001
12.74,476489015.99400014
10.87,476989006.86400014
12.35,477488999.21400017
12.78,477988991.99400014
9.63,478488971.62400013
11.88,478988963.5040001
10.72,479488954.22400016
12.15,479988936.37400013
14.47,480488890.84400016
61.32,480988932.16400015
11.72,481488863.8840002
5.2,481988859.0840002
9.41,482488838.4940002
11.1,482988829.5940002
9.67,483488819.26400024
11.58,483988810.8440002
10.14,484488800.9840002
10.98,484988791.9640002
20.23,485488782.19400024
11.02,485988763.2140002
11.12,486488754.33400023
6.87,486988731.20400023
9.7,487488720.9040002
5.74,487988716.64400023
9.61,488488696.25400025
8.82,488988685.07400024
6.54,489488681.61400026
8.77,489988670.38400024
1.27,490488671.6540002
53.57,490988725.2240002
4.41,491488649.63400024
-2.7,491988632.33400023
6.18,492488628.51400024
-4.86,492988613.37400025
-2.66,493488596.0340003
-3.92,493988599.9540003
1.82,494488581.7740003
4.67,494988576.4440003
-0.648,495488567.0920003
-2.85,495988549.9420003
-1.69,496488541.6320003
-4.6,496988546.23200035
-0.904,497488527.13600034
-1.09,497988518.2260003
-8.38,498488516.6060003
-5.29,498988501.8960003
-10.2,499488492.0960003
-4.82,499988486.9160003
-13.3,500488480.2160003
35.39,500988515.6060003
-14.58,501488470.1860003
-21.2,501988461.3860003
-46.38,502488477.7660003
-18.79,502988446.5560003
-19.42,503488425.9760003
-21.18,503988417.1560003
-14.42,504488411.57600033
-17.42,504988398.99600035
-21.57,505488380.56600034
-16.53,505988377.0960003
-10.09,506488357.1860003
-23.91,506988351.0960003
-18.96,507488340.0560003
-24.6,507988324.6560003
-25.18,508488309.8360003
-20.98,508988310.81600034
-26.06,509488296.87600034
-22.73,509988279.60600036
6.34,510488245.94600034
59.61,510988285.55600035
6.94,511488222.49600035
3.79,511988216.2860004
39.02,512488225.30600035
6.94,512988182.24600035
6.34,513488168.5860003
13.03,513988161.6160003
21.36,514488152.9760003
6.2,514988139.1760003
6.79,515488115.9660003
0.176,515988096.1420003
9.47,516488095.61200035
4.71,516988080.3220003
1.78,517488062.1020003
3.35,517988065.4520003
6.92,518488042.37200034
4.46,518988026.8320003
6.3,519488023.1320003
1.27,519988004.4020003
1.38,520488005.7820003
65.3,520988061.0820003
5.84,521487986.9220003
-2.31,521987969.2320003
9.83,522487969.0620003
-1.67,522987940.7320003
4.26,523487934.9920003
1.78,523987936.77200025
-3.23,524487920.0020003
1.92,524987911.9220003
3.62,525487905.5420003
1.95,525987887.4920003
3.26,526487870.7520003
5.75,526987866.5020003
5.9,527487852.40200025
4.28,527987836.6820002
3.49,528487830.1720002
3.98,528987814.15200025
1.0,529487805.15200025
5.93,529987811.08200026
-12.01,530487823.09200025
87.43,530987900.52200025
-0.888,531487811.41000026
-8.9,531987790.31000024
-7.95,532487778.2600002
-11.91,532987780.17000026
-11.15,533487761.32000023
-10.55,533987751.87000024
-10.31,534487752.18000025
-12.38,534987734.56000024
-11.77,535487716.3300002
33.22,535987749.55000025
-12.82,536487702.37000024
26.77,536987719.1400002
32.46,537487721.6000003
30.1,537987701.7000003
31.05,538487692.7500002
33.14,538987695.8900002
29.29,539487675.1800002
29.54,539987664.7200001
58.82,540487633.5400002
102.3,540987665.8400002
63.1,541487608.9400002
53.25,541987602.1900002
55.42,542487587.6100001
56.52,542987574.1300001
64.58,543487578.7100002
57.74,543987556.4500002
70.18,544487546.6300001
59.76,544987536.3900001
64.27,545487520.6600001
60.73,545987501.3900001
71.3,546487502.69
90.7,546987503.3900001
69.05,547487472.44
115.18,547987517.62
75.85,548487463.47
82.75,548987456.22
73.91,549487440.13
73.84,549987423.97
109.62,550487473.59
100.13,550987463.72
72.07,551487415.7900001
43.43,551987369.22
41.84,552487361.0600001
40.36,552987341.4200001
39.3,553487330.72
44.71,553987325.4300001
48.22,554487313.6500001
38.72,554987292.3700001
42.46,555487284.8300002
40.17,555987265.0000001
43.84,556487258.8400002
41.7,556987250.5400002
38.9,557487229.4400002
39.74,557987219.1800002
51.55,558487220.7300001
38.86,558987199.5900002
35.51,559487185.1000001
43.99,559987189.0900002
-11.08,560487150.1700002
-27.26,560987147.4300002
99.12,561487236.5500002
-30.14,561987126.6900002
-49.73,562487136.4200002
-25.37,562987101.7900002
-24.89,563487086.6800002
-32.66,563987079.3400002
-24.48,564487073.8200002
-26.24,564987060.0600002
-29.53,565487039.5900002
-32.85,565987042.4400002
-35.84,566487028.2800002
