Sample#,group1,SampleTime,units
396,1,1.43,ms
397,3,498.54,ms
398,2,1.44,ms
399,0,498.55,ms
400,1,1.44,ms
401,3,498.55,ms
402,2,1.45,ms
403,0,498.53,ms
404,1,1.46,ms
405,3,498.53,ms
406,2,1.47,ms
407,0,498.53,ms
408,1,1.47,ms
409,3,498.50,ms
410,2,1.48,ms
411,0,498.50,ms
412,1,1.49,ms
413,3,498.51,ms
414,2,1.51,ms
415,0,498.47,ms
416,1,1.49,ms
417,3,498.49,ms
418,2,1.52,ms
419,0,498.48,ms
420,1,1.51,ms
421,3,498.46,ms
422,2,1.54,ms
423,0,498.45,ms
424,1,1.53,ms
425,3,498.46,ms
426,2,1.54,ms
427,0,498.44,ms
428,1,1.54,ms
429,3,498.44,ms
430,2,1.55,ms
431,0,498.44,ms
432,1,1.56,ms
433,3,498.42,ms
434,2,1.57,ms
435,0,498.42,ms
436,1,1.58,ms
437,3,498.41,ms
438,2,1.61,ms
439,0,498.38,ms
440,1,1.55,ms
441,3,498.43,ms
442,2,1.61,ms
443,0,498.39,ms
444,1,1.60,ms
445,3,498.38,ms
446,2,1.63,ms
447,0,498.35,ms
448,1,1.62,ms
449,3,498.38,ms
450,2,1.64,ms
451,0,498.34,ms
452,1,1.63,ms
453,3,498.35,ms
454,2,1.65,ms
455,0,498.35,ms
456,1,1.64,ms
457,3,498.33,ms
458,2,1.65,ms
459,0,498.33,ms
460,1,1.66,ms
461,3,498.34,ms
462,2,1.67,ms
463,0,498.31,ms
464,1,1.68,ms
465,3,498.31,ms
466,2,1.68,ms
467,0,498.32,ms
468,1,1.68,ms
469,3,498.29,ms
470,2,1.70,ms
471,0,498.30,ms
472,1,1.69,ms
473,3,498.29,ms
474,2,1.72,ms
475,0,498.32,ms
476,1,1.66,ms
477,3,498.28,ms
478,2,1.71,ms
479,0,498.27,ms
480,1,1.73,ms
481,3,498.24,ms
482,2,1.74,ms
483,0,498.25,ms
484,1,1.74,ms
485,3,498.25,ms
486,2,1.76,ms
487,0,498.22,ms
488,1,1.76,ms
489,3,498.22,ms
490,2,1.77,ms
491,0,498.23,ms
492,1,1.77,ms
493,3,498.20,ms
494,2,1.79,ms
495,0,498.21,ms
496,1,1.78,ms
497,3,498.21,ms
498,2,1.80,ms
499,0,498.18,ms
500,1,1.80,ms
501,3,498.18,ms
502,2,1.82,ms
503,0,498.19,ms
504,1,1.81,ms
505,3,498.16,ms
506,2,1.83,ms
507,0,498.16,ms
508,1,1.83,ms
509,3,498.17,ms
510,2,1.84,ms
511,0,498.13,ms
512,1,1.84,ms
513,3,498.14,ms
514,2,1.86,ms
515,0,498.14,ms
516,1,1.86,ms
517,3,498.12,ms
518,2,1.87,ms
519,0,498.11,ms
520,1,1.88,ms
521,3,498.12,ms
522,2,1.89,ms
523,0,498.09,ms
524,1,1.89,ms
525,3,498.10,ms
526,2,1.90,ms
527,0,498.10,ms
528,1,1.91,ms
529,3,498.08,ms
530,2,1.91,ms
531,0,498.07,ms
532,1,1.92,ms
533,3,498.08,ms
534,2,1.93,ms
535,0,498.05,ms
536,1,1.93,ms
537,3,498.05,ms
538,2,1.94,ms
539,0,498.06,ms
540,1,1.95,ms
541,3,498.02,ms
542,2,1.96,ms
543,0,498.03,ms
544,1,1.96,ms
545,3,498.03,ms
546,2,1.98,ms
547,0,498.00,ms
548,1,1.98,ms
549,3,498.01,ms
550,2,1.98,ms
551,0,498.01,ms
552,1,1.99,ms
553,3,497.98,ms
554,2,2.00,ms
555,0,497.99,ms
556,1,2.01,ms
557,3,497.99,ms
558,2,2.03,ms
559,0,497.95,ms
560,1,2.02,ms
561,3,497.96,ms
562,2,2.03,ms
563,0,497.97,ms
564,1,2.03,ms
565,3,497.95,ms
566,2,2.05,ms
567,0,497.94,ms
568,1,2.04,ms
569,3,497.95,ms
570,2,2.06,ms
571,0,497.92,ms
