delay_us,accumulated_us
-42.46,233494832.29200003
-30.33,233994812.62200004
-30.91,234494803.53200004
-33.92,234994797.45200002
-28.79,235494776.242
-28.79,235994765.032
-21.26,236494756.292
-24.49,236994740.782
-50.0,237494740.782
-89.34,237994770.122
-50.88,238494711.002
-49.98,238994700.982
-49.14,239494700.12199998
-56.25,239994686.37199998
-50.0,240494666.37199998
-64.26,240994670.63199997
-56.72,241494647.35199997
-68.89,241994646.24199995
-61.2,242494627.44199994
-65.14,242994612.58199993
-67.58,243494600.16199994
-66.52,243994586.68199995
-71.48,244494578.16199994
-69.07,244994567.23199993
-75.56,245494562.79199994
-37.57,245994510.36199993
-70.23,246494530.59199992
-75.04,246994525.6319999
-11.9,247494487.53199992
-16.01,247994473.5419999
-11.93,248494465.4719999
-9.78,248994455.2519999
-9.75,249494445.0019999
-11.32,249994436.3219999
-9.71,250494426.03199992
-7.69,250994413.7219999
-7.8,251494411.52199993
-9.29,251994400.81199992
-27.02,252494377.83199993
-27.87,252994365.70199993
-36.53,253494362.23199993
-30.46,253994342.69199994
-30.7,254494333.39199993
-29.26,254994322.65199992
-68.7,255494351.3519999
-31.52,255994302.87199992
-71.41,256494324.28199992
-81.56,256994325.84199992
-10.29,257494266.1319999
-57.16,257994293.2919999
-45.41,258494268.7019999
-56.7,258994275.4019999
-6.73,259494252.13199988
-43.99,259994246.1219999
-41.18,260494247.3019999
-36.51,260994223.8119999
-34.6,261494208.41199988
-50.41,261994208.82199988
-52.55,262494181.3719999
-53.89,262994175.26199988
-53.98,263494169.24199986
-52.22,263994151.46199986
-40.41,264494131.87199986
-50.92,264994132.79199985
-54.27,265494117.06199986
-46.5,265994103.56199986
-57.75,266494111.31199986
-48.01,266994089.32199985
-64.78,267494084.10199985
-11.82,267994025.92199984
-67.46,268494063.3819998
-14.9,268993998.28199977
-14.7,269493992.98199975
-15.19,269993978.17199975
-17.63,270493965.80199975
-14.06,270993959.86199975
-15.38,271493945.24199975
-17.35,271993932.59199977
-22.52,272493935.11199975
-71.66,272993966.7719998
-63.9,273493950.67199975
-18.18,273993898.85199976
-23.15,274493892.00199974
-27.14,274993879.1419997
-27.38,275493876.5219997
-70.54,275993907.06199974
-30.8,276493857.86199975
-32.62,276993850.48199975
2.53,277493833.0119997
3.11,277993816.12199974
6.78,278493812.9019997
2.27,278993795.1719997
3.9,279493779.07199967
9.3,279993778.3719997
10.18,280493768.5519997
8.07,280993756.6219997
12.92,281493749.5419997
9.63,281993739.1719997
-3.52,282493722.6919997
-5.4,282993708.09199965
-6.2,283493694.29199964
-4.71,283993689.0019996
-2.92,284493681.92199963
-8.1,284993670.02199966
-7.03,285493657.0519996
-7.82,285993654.8719996
-6.79,286493641.66199964
-2.95,286993644.61199963
-37.72,287493682.33199966
-26.02,287993668.35199964
-36.7,288493665.0519996
-29.89,288993654.9419996
-33.07,289493638.0119996
-32.98,289993630.9919996
-32.38,290493623.3719996
-29.17,290993602.54199964
-37.42,291493599.96199965
-28.19,291993588.15199965
3.69,292493521.84199965
2.88,292993504.72199965
3.37,293493498.09199965
4.58,293993482.67199963
7.1,294493469.77199966
11.62,294993461.39199966
11.0,295493452.39199966
8.19,295993440.58199966
11.98,296493432.5619997
13.77,296993416.33199966
1.77,297493398.10199964
1.27,297993389.3719996
-1.43,298493370.8019996
-6.34,298993357.1419996
0.704,299493347.8459996
-1.8,299993329.6459996
7.1,300493326.74599963
4.06,300993310.80599964
9.1,301493299.90599966
-3.37,301993283.27599967
-6.93,302493280.2059997
-6.18,302993266.3859997
-6.38,303493252.7659997
-6.77,303993249.53599966
-4.45,304493233.98599964
-6.44,304993220.42599964
-7.73,305493218.15599966
-8.48,305993206.6359997
-7.83,306493194.46599966
-5.04,306993189.5059997
8.14,307493187.64599967
10.04,307993177.6859997
5.17,308493162.8559997
10.78,308993153.6359997
8.74,309493142.3759997
10.49,309993132.8659997
14.87,310493127.7359997
16.14,310993113.8759997
11.02,311493104.89599967
10.77,311993095.66599965
-3.61,312493069.27599967
-1.3,312993060.5759997
-1.46,313493052.03599966
-4.33,313993036.36599964
-5.82,314493032.18599963
-5.55,314993017.73599964
-3.94,315493011.67599964
-5.48,315992997.15599966
-5.13,316492982.28599966
-5.96,316992968.24599963
-0.184,317492948.42999965
-3.47,317992931.8999997
-2.7,318492924.59999967
0.704,318992915.30399966
1.86,319492897.1639997
0.376,319992887.53999966
-1.0,320492878.53999966
-1.78,320992860.31999964
-3.38,321492853.69999963
-2.94,321992846.6399996
8.2,322492864.8399996
5.37,322992850.2099996
7.97,323492838.17999965
9.1,323992827.2799997
10.34,324492817.61999965
9.97,324992807.5899997
12.89,325492790.47999966
9.91,325992780.3899997
10.36,326492770.7499997
9.51,326992760.2599997
-6.73,327492736.9899997
-4.53,327992721.5199997
-8.3,328492709.8199997
-4.29,328992694.1099997
-6.78,329492690.8899997
-6.37,329992677.2599997
-6.79,330492664.0499997
-4.59,330992658.6399997
-5.29,331492643.9299997
-4.7,331992628.6299997
8.86,332492607.4899997
8.6,332992596.08999974
8.93,333492585.01999974
18.02,333992583.0399997
14.7,334492567.7399997
12.76,334992550.4999997
10.26,335492540.7599997
12.18,335992522.9399997
12.3,336492515.2399997
12.52,336992507.7599997
14.11,337492521.8699997
9.68,337992511.5499997
13.62,338492505.1699997
11.59,338992486.7599997
12.71,339492479.4699997
14.59,339992474.05999964
15.43,340492459.48999965
11.68,340992451.16999966
14.57,341492445.73999965
15.04,341992430.7799997
-5.35,342492396.1299997
-4.68,342992390.8099997
-5.2,343492376.0099997
-8.64,343992364.6499997
-6.88,344492351.5299997
-15.61,344992347.1399997
-13.47,345492330.6099997
-9.85,345992320.45999974
-8.74,346492299.19999975
-6.07,346992295.26999974
-58.79,347492354.05999976
-19.26,347992313.31999975
-30.33,348492303.64999974
-22.14,348992295.7899997
-31.21,349492286.9999997
-27.5,349992274.4999997
-26.84,350492271.3399997
-30.83,350992262.16999966
-32.66,351492254.8299997
-33.0,351992247.8299997
4.81,352492182.6399997
3.86,352992166.4999997
4.09,353492160.5899997
5.11,353992145.6999997
7.22,354492132.9199997
9.22,354992122.13999975
9.42,355492111.55999976
10.67,355992102.2299998
10.75,356492092.9799998
13.78,356992076.75999975
-3.46,357492060.21999973
-5.0,357992055.21999973
-5.1,358492040.31999975
-6.78,358992027.0999997
-1.88,359492018.9799997
-3.1,359992002.07999974
-3.58,360491995.6599997
-1.7,360991987.3599997
-4.98,361491972.33999974
-10.1,361991962.43999976
-5.98,362491948.4199998
-2.14,362991930.55999976
-2.51,363491923.06999975
-4.89,363991917.95999974
-5.34,364491903.2999997
-4.52,364991887.8199997
-7.19,365491875.0099997
0.984,365991865.9939997
-7.63,366491853.6239997
-6.1,366991849.72399974
24.01,367491893.7339997
-8.72,367991862.45399976
-4.75,368491857.20399976
-9.02,368991846.22399974
-7.23,369491833.45399976
-3.72,369991827.1739998
-5.7,370491812.8739998
-3.83,370991796.70399976
-5.63,371491792.33399975
-3.14,371991785.47399974
-6.78,372491752.2539997
-3.3,372991745.5539997
-6.51,373491732.0639997
-4.84,373991716.9039997
-4.81,374491711.7139997
-5.65,374991697.36399966
-1.87,375491689.23399967
-2.01,375991681.24399966
-5.78,376491667.02399963
-6.88,376991653.9039996
-0.888,377491634.79199964
-2.07,377991616.86199963
-2.98,378491609.84199965
-0.544,378991600.3859997
-0.176,379491580.5619997
-0.936,379991571.49799967
-1.33,380491562.82799965
-1.22,380991544.0479997
-0.624,381491534.6719997
-1.35,381991526.0219997
16.18,382491542.2019997
16.08,382991528.2819997
16.71,383491524.9919997
16.65,383991511.64199966
16.45,384491498.09199965
19.7,384991497.79199964
19.43,385491477.22199965
20.18,385991467.40199965
19.3,386491456.70199966
20.24,386991446.9419997
-2.36,387491419.3019997
1.07,387991410.3719997
-5.18,388491395.5519997
-2.18,388991387.7319997
-1.62,389491379.3519997
-3.26,389991362.6119997
-3.86,390491356.4719997
1.78,390991348.2519997
-0.496,391491328.74799967
-3.21,391991321.95799965
-0.712,392491302.66999966
0.232,392991282.90199965
2.34,393491275.2419996
3.21,393991268.4519996
3.67,394491252.1219996
1.46,394991243.5819996
3.5,395491237.0819996
2.39,395991219.4719996
1.67,396491211.1419996
2.88,396991204.0219996
0.376,397491224.3979996
-3.85,397991208.2479996
-3.9,398491202.1479996
-6.89,398991189.0379996
-3.82,399491172.85799956
-4.23,399991167.0879996
-3.88,400491150.9679996
-4.79,400991135.7579996
-4.85,401491130.6079996
-9.81,401991120.4179996
-3.53,402491073.9479996
-7.23,402991071.1779996
-8.03,403491049.2079996
-6.61,403991035.8179996
-8.58,404491024.3979996
-10.47,404991014.8679996
-7.67,405491002.53799963
-8.62,405991001.15799963
-6.9,406490988.0579996
-0.44,406990988.4979996
-35.86,407491024.3579996
-21.56,407991005.9179996
-27.56,408490993.4779996
-18.86,408990992.33799964
-35.41,409490977.74799967
-34.38,409990962.12799966
-37.67,410490959.7979997
-34.54,410990944.3379997
-39.33,411490933.6679997
-39.83,411990933.49799967
-3.61,412490877.1079997
-6.77,412990863.87799966
-4.38,413490848.25799966
-3.92,413990832.1779997
-3.59,414490815.76799965
0.8320000000000001,414990806.59999967
7.98,415490804.5799997
-0.304,415990784.8839997
-0.928,416490775.8119997
2.51,416990758.32199967
0.592,417490728.9139997
0.9520000000000001,417990719.8659997
-0.192,418490710.0579997
-1.69,418990691.74799967
-1.31,419490683.0579997
-1.06,419990664.1179997
0.336,420490654.4539997
4.67,420990649.1239997
3.7,421490632.8239997
-3.38,421990616.2039997
-10.71,422490616.9139997
-7.83,422990604.74399966
-8.64,423490593.38399965
-4.9,423990588.2839996
-9.1,424490577.38399965
-9.42,424990566.80399966
-9.54,425490556.3439997
-9.7,425990546.0439997
-12.98,426490539.0239997
-9.59,426990528.61399966
6.54,427490525.1539997
10.26,427990515.4139997
6.22,428490501.6339997
12.86,428990494.4939997
12.64,429490477.1339997
16.66,429990473.79399973
11.06,430490454.85399973
14.98,430990449.83399975
12.44,431490442.27399975
16.54,431990428.8139998
-3.78,432490402.59399974
4.34,432990396.9339997
-0.744,433490377.67799973
-2.91,433990370.58799976
-1.15,434490361.73799974
-0.608,434990342.3459997
-4.67,435490337.01599973
1.55,435990328.56599975
-4.58,436490313.1459997
-4.08,436990307.2259997
-1.5,437490298.7259997
-3.7,437990282.4259997
-5.51,438490267.9359997
-1.26,438990259.1959997
-3.14,439490242.33599967
-5.84,439990228.17599964
-3.28,440490221.4559996
-7.1,440990208.55599964
-6.54,441490195.09599966
-5.78,441990190.8759996
-6.4,442490207.2759996
-11.25,442990198.5259996
-5.27,443490183.7959996
2.71,443990176.50599957
3.85,444490170.3559996
-0.76,444990161.1159996
-0.184,445490151.2999996
-5.65,445990136.9499996
-9.5,446490126.4499996
-10.03,446990116.47999954
-3.39,447490069.8699995
2.86,447990062.72999954
-7.77,448490050.4999995
-3.38,448990033.8799995
-4.72,449490028.59999955
-1.66,449990010.2599996
-3.27,450489993.52999955
-1.77,450989985.29999954
-6.9,451489972.1999995
-7.18,451989959.3799995
12.36,452489961.73999953
13.95,452989945.6899995
15.94,453489931.6299995
28.7,453989940.3299995
20.89,454489921.2199995
17.33,454989908.5499995
18.16,455489896.7099995
17.06,455989883.7699995
16.71,456489870.4799995
28.22,456989878.6999995
16.95,457489885.6499995
16.18,457989871.8299995
16.83,458489868.6599995
14.98,458989853.6399995
29.22,459489852.85999954
23.26,459989836.1199995
19.14,460489815.2599995
18.61,460989803.8699995
24.75,461489798.6199995
20.12,461989778.73999953
8.53,462489727.2699995
16.02,462989723.2899995
9.06,463489702.3499995
8.54,463989690.8899995
10.59,464489681.4799995
5.31,464989666.7899995
6.79,465489653.5799995
8.42,465989651.9999995
7.21,466489629.2099995
17.18,466989636.3899995
-13.97,467489660.35999954
-1.38,467989641.73999953
-10.1,468489631.83999956
-2.14,468989623.97999954
-15.62,469489619.59999955
-16.66,469989606.2599996
-9.48,470489605.7399996
-13.82,470989589.5599996
-20.64,471489580.1999996
-18.5,471989578.6999996
-159.59,472489678.28999954
-167.05,472989675.33999956
-174.77,473489680.10999954
-180.47,473989670.57999957
-188.6,474489669.1799996
-184.1,474989673.2799996
-200.73,475489664.00999963
-205.9,475989659.9099996
-219.82,476489659.7299996
-223.2,476989652.9299996
16.12,477489399.0499996
26.89,477989395.9399996
32.11,478489378.0499996
32.24,478989360.2899996
42.26,479489352.5499996
44.6,479989337.1499996
50.61,480489327.75999963
64.04,480989331.79999965
62.73,481489314.5299997
58.68,481989303.2099997
-19.84,482489303.04999965
-23.82,482989296.86999965
-22.37,483489279.23999965
-18.45,483989267.68999964
-21.06,484489248.74999964
-22.07,484989240.81999964
-22.95,485489233.7699996
-19.26,485989223.0299996
-24.34,486489207.3699996
-14.62,486989201.9899996
6.49,487489218.4799996
7.75,487989206.2299996
9.48,488489195.7099996
14.61,488989190.31999964
11.3,489489171.61999965
24.38,489989175.99999964
16.11,490489152.10999966
20.18,490989142.28999966
20.09,491489132.37999964
20.69,491989123.06999964
-5.39,492489078.4599996
0.10400000000000001,492989068.5639996
-1.34,493489049.90399957
-4.1,493989044.0039996
-4.87,494489038.8739996
-2.76,494989021.6339996
-7.16,495489008.7939996
2.5,495989001.2939996
-5.03,496488986.3239996
-3.36,496988969.6839996
-41.76,497489001.4439996
-48.66,497988990.1039996
-46.23,498488976.33399963
-62.42,498988988.75399965
-46.71,499488955.4639996
-68.09,499988963.5539996
-49.69,500488943.2439996
-69.63,500988942.8739996
-57.34,501488920.21399957
-50.42,501988910.6339996
-37.85,502488908.4839996
-37.71,502988896.1939996
-36.95,503488893.1439996
-41.84,503988884.98399955
-41.9,504488876.8839995
-37.3,504988874.18399954
-42.21,505488856.3939995
-41.94,505988848.3339995
-41.42,506488839.75399953
-43.82,506988833.5739995
-46.62,507488790.1939995
-38.18,507988778.37399954
-44.52,508488762.8939995
-46.95,508988749.8439995
-47.3,509488737.1439995
-47.62,509988724.7639995
-53.1,510488717.86399955
-47.68,510988715.54399955
-48.28,511488693.8239995
-51.34,511988685.1639995
-46.7,512488681.8639995
-52.18,512988674.0439995
-91.9,513488705.94399947
-97.74,513988703.6839995
-89.78,514488683.46399945
-84.25,514988667.71399945
-96.31,515488674.02399945
-93.55,515988657.57399946
-126.76,516488674.33399945
-91.07,516988635.40399945
26.26,517488551.66399944
29.77,517988541.4339994
28.45,518488529.8839994
32.93,518988512.8139994
35.34,519488498.1539994
42.75,519988490.9039994
39.86,520488470.7639994
48.08,520988458.8439994
47.02,521488455.86399937
60.38,521988446.24399936
6.1,522488402.3439994
13.05,522988395.3939994
9.27,523488374.6639994
7.73,523988362.3939994
9.07,524488361.4639994
5.95,524988347.4139994
6.62,525488334.0339994
8.07,525988332.1039994
6.59,526488308.69399935
14.19,526988312.88399935
16.78,527488319.6639993
15.74,527988315.4039993
18.9,528488304.3039993
16.21,528988300.5139993
29.68,529488290.1939993
7.73,529988277.9239993
25.74,530488273.6639993
18.0,530988251.6639993
23.5,531488235.1639993
23.29,531988238.45399934
32.16,532488220.61399937
34.68,532988205.2939994
31.38,533488196.67399937
35.04,533988181.7139994
73.02,534488204.7339994
43.46,534988168.19399935
36.53,535488144.7239993
42.24,535988136.96399933
40.1,536488127.06399935
44.5,536988111.5639994
3.34,537488064.9039994
5.7,537988060.6039995
4.74,538488045.3439995
-0.512,538988025.8559995
-0.368,539488016.2239995
0.76,539987996.9839995
-3.66,540487990.6439995
2.07,540987982.7139995
-5.69,541487968.4039996
-7.9,541987956.3039995
9.81,542487956.1139995
7.67,542987943.7839994
8.29,543487932.0739994
13.68,543987925.7539994
10.38,544487906.1339993
12.24,544987898.3739994
13.42,545487891.7939993
12.42,545987874.2139993
11.34,546487865.5539993
17.8,546987863.3539993
15.07,547487868.4239993
21.12,547987859.5439993
19.12,548487848.6639993
17.42,548987836.0839993
12.86,549487818.9439993
25.48,549987824.4239993
14.47,550487798.8939993
17.65,550987786.5439993
18.85,551487775.3939993
18.47,551987763.8639994
1.86,552487735.7239994
9.13,552987724.8539994
5.85,553487710.7039994
3.04,553987693.7439994
3.56,554487687.3039993
2.99,554987670.2939993
-1.82,555487662.1139994
6.37,555987658.4839994
0.16,556487638.6439993
-0.496,556987629.1399994
5.3,557487614.4399993
5.93,557987600.3699993
6.46,558487586.8299993
9.88,558987576.7099993
2.78,559487559.4899993
4.94,559987544.4299994
9.07,560487543.4999994
3.54,560987527.0399994
4.09,561487521.1299994
11.78,561987522.9099994
11.62,562487544.5299994
