Sample#,SampleTime,units,arduino,gps
1112,399.11,ms,3,0
1113,100.00,ms,3,1
1114,843.85,us,3,0
1115,37.68,us,2,0
1116,499.95,ms,0,0
1117,37.91,us,1,0
1118,399.10,ms,3,0
1119,100.00,ms,3,1
1120,851.85,us,3,0
1121,38.13,us,2,0
1122,499.95,ms,0,0
1123,38.31,us,1,0
1124,399.10,ms,3,0
1125,100.00,ms,3,1
1126,859.89,us,3,0
1127,38.55,us,2,0
1128,499.95,ms,0,0
1129,38.77,us,1,0
1130,399.09,ms,3,0
1131,100.00,ms,3,1
1132,867.94,us,3,0
1133,38.94,us,2,0
1134,499.95,ms,0,0
1135,39.17,us,1,0
1136,399.08,ms,3,0
1137,100.00,ms,3,1
1138,875.98,us,3,0
1139,39.34,us,2,0
1140,499.95,ms,0,0
1141,39.54,us,1,0
1142,399.07,ms,3,0
1143,100.00,ms,3,1
1144,884.02,us,3,0
1145,39.74,us,2,0
1146,499.95,ms,0,0
1147,39.94,us,1,0
1148,399.06,ms,3,0
1149,100.00,ms,3,1
1150,892.06,us,3,0
1151,40.14,us,2,0
1152,499.95,ms,0,0
1153,40.37,us,1,0
1154,399.05,ms,3,0
1155,100.00,ms,3,1
1156,900.10,us,3,0
1157,40.54,us,2,0
1158,499.95,ms,0,0
1159,40.70,us,1,0
1160,399.05,ms,3,0
1161,100.00,ms,3,1
1162,908.17,us,3,0
1163,40.95,us,2,0
1164,499.95,ms,0,0
1165,41.15,us,1,0
1166,399.04,ms,3,0
1167,100.00,ms,3,1
1168,916.22,us,3,0
1169,41.32,us,2,0
1170,499.95,ms,0,0
1171,41.51,us,1,0
1172,399.03,ms,3,0
1173,100.00,ms,3,1
1174,924.25,us,3,0
1175,41.74,us,2,0
1176,499.95,ms,0,0
1177,41.94,us,1,0
1178,399.02,ms,3,0
1179,100.00,ms,3,1
1180,932.31,us,3,0
1181,42.11,us,2,0
1182,499.95,ms,0,0
1183,42.35,us,1,0
1184,399.01,ms,3,0
1185,100.00,ms,3,1
1186,940.34,us,3,0
1187,42.54,us,2,0
1188,499.95,ms,0,0
1189,42.76,us,1,0
1190,399.00,ms,3,0
1191,100.00,ms,3,1
1192,948.36,us,3,0
1193,42.95,us,2,0
1194,499.95,ms,0,0
1195,43.16,us,1,0
1196,398.99,ms,3,0
1197,100.00,ms,3,1
1198,956.40,us,3,0
1199,43.35,us,2,0
1200,499.95,ms,0,0
1201,43.55,us,1,0
1202,398.99,ms,3,0
1203,100.00,ms,3,1
1204,964.50,us,3,0
1205,43.75,us,2,0
1206,499.95,ms,0,0
1207,43.96,us,1,0
1208,398.98,ms,3,0
1209,100.00,ms,3,1
1210,972.51,us,3,0
1211,44.15,us,2,0
1212,499.95,ms,0,0
1213,44.33,us,1,0
1214,398.97,ms,3,0
1215,100.00,ms,3,1
1216,980.57,us,3,0
1217,44.57,us,2,0
1218,499.95,ms,0,0
1219,44.75,us,1,0
1220,398.96,ms,3,0
1221,100.00,ms,3,1
1222,988.58,us,3,0
1223,44.97,us,2,0
1224,499.95,ms,0,0
1225,45.14,us,1,0
1226,398.95,ms,3,0
1227,100.00,ms,3,1
1228,996.64,us,3,0
1229,45.36,us,2,0
1230,499.95,ms,0,0
1231,45.55,us,1,0
1232,398.94,ms,3,0
1233,100.00,ms,3,1
1234,1.00,ms,3,0
1235,45.73,us,2,0
1236,499.95,ms,0,0
1237,45.94,us,1,0
1238,398.94,ms,3,0
1239,100.00,ms,3,1
1240,1.01,ms,3,0
1241,46.19,us,2,0
1242,499.95,ms,0,0
1243,46.36,us,1,0
1244,398.93,ms,3,0
1245,100.00,ms,3,1
1246,1.02,ms,3,0
1247,46.54,us,2,0
1248,499.95,ms,0,0
1249,46.76,us,1,0
1250,398.92,ms,3,0
1251,100.00,ms,3,1
1252,1.03,ms,3,0
1253,46.98,us,2,0
1254,499.94,ms,0,0
1255,47.18,us,1,0
1256,398.91,ms,3,0
1257,100.00,ms,3,1
1258,1.04,ms,3,0
1259,47.37,us,2,0
1260,499.94,ms,0,0
1261,47.55,us,1,0
1262,398.90,ms,3,0
1263,100.00,ms,3,1
1264,1.04,ms,3,0
1265,47.78,us,2,0
1266,499.94,ms,0,0
1267,47.93,us,1,0
1268,398.89,ms,3,0
1269,100.00,ms,3,1
1270,1.05,ms,3,0
1271,48.18,us,2,0
1272,499.94,ms,0,0
1273,48.35,us,1,0
1274,398.88,ms,3,0
1275,100.00,ms,3,1
1276,1.06,ms,3,0
1277,48.55,us,2,0
1278,499.94,ms,0,0
1279,48.73,us,1,0
1280,398.88,ms,3,0
1281,100.00,ms,3,1
1282,1.07,ms,3,0
1283,48.96,us,2,0
1284,499.94,ms,0,0
1285,49.15,us,1,0
1286,398.87,ms,3,0
1287,100.00,ms,3,1
1288,1.08,ms,3,0
1289,49.32,us,2,0
1290,499.94,ms,0,0
1291,49.45,us,1,0
1292,398.86,ms,3,0
1293,100.00,ms,3,1
1294,1.09,ms,3,0
1295,49.76,us,2,0
1296,499.94,ms,0,0
1297,49.93,us,1,0
1298,398.85,ms,3,0
1299,100.00,ms,3,1
1300,1.09,ms,3,0
1301,50.14,us,2,0
1302,499.94,ms,0,0
1303,50.34,us,1,0
1304,398.84,ms,3,0
1305,100.00,ms,3,1
1306,1.10,ms,3,0
1307,50.54,us,2,0
1308,499.94,ms,0,0
1309,50.70,us,1,0
1310,398.83,ms,3,0
1311,100.00,ms,3,1
1312,1.11,ms,3,0
1313,50.95,us,2,0
1314,499.94,ms,0,0
1315,51.12,us,1,0
1316,398.83,ms,3,0
1317,100.00,ms,3,1
1318,1.12,ms,3,0
1319,51.31,us,2,0
1320,499.94,ms,0,0
1321,51.55,us,1,0
1322,398.82,ms,3,0
1323,100.00,ms,3,1
1324,1.13,ms,3,0
1325,51.70,us,2,0
1326,499.94,ms,0,0
1327,51.89,us,1,0
1328,398.81,ms,3,0
1329,100.00,ms,3,1
1330,1.13,ms,3,0
1331,52.12,us,2,0
1332,499.94,ms,0,0
1333,52.35,us,1,0
1334,398.80,ms,3,0
1335,100.00,ms,3,1
1336,1.14,ms,3,0
1337,52.52,us,2,0
1338,499.94,ms,0,0
1339,52.74,us,1,0
1340,398.79,ms,3,0
1341,100.00,ms,3,1
1342,1.15,ms,3,0
1343,52.90,us,2,0
1344,499.94,ms,0,0
1345,53.10,us,1,0
1346,398.78,ms,3,0
1347,100.00,ms,3,1
1348,1.16,ms,3,0
1349,53.27,us,2,0
1350,499.94,ms,0,0
1351,53.54,us,1,0
1352,398.78,ms,3,0
1353,100.00,ms,3,1
1354,1.17,ms,3,0
1355,53.71,us,2,0
1356,499.94,ms,0,0
1357,53.91,us,1,0
1358,398.77,ms,3,0
1359,100.00,ms,3,1
1360,1.17,ms,3,0
1361,54.10,us,2,0
1362,499.94,ms,0,0
1363,54.34,us,1,0
1364,398.76,ms,3,0
1365,100.00,ms,3,1
1366,1.18,ms,3,0
1367,54.51,us,2,0
1368,499.94,ms,0,0
1369,54.66,us,1,0
1370,398.75,ms,3,0
1371,100.00,ms,3,1
1372,1.19,ms,3,0
1373,54.91,us,2,0
1374,499.94,ms,0,0
1375,55.08,us,1,0
1376,398.74,ms,3,0
1377,100.00,ms,3,1
1378,1.20,ms,3,0
1379,55.29,us,2,0
1380,499.94,ms,0,0
1381,55.48,us,1,0
1382,398.73,ms,3,0
1383,100.00,ms,3,1
1384,1.21,ms,3,0
1385,55.70,us,2,0
1386,499.94,ms,0,0
1387,55.86,us,1,0
1388,398.72,ms,3,0
1389,100.00,ms,3,1
1390,1.21,ms,3,0
1391,56.06,us,2,0
1392,499.94,ms,0,0
1393,56.26,us,1,0
1394,398.72,ms,3,0
1395,100.00,ms,3,1
1396,1.22,ms,3,0
1397,56.47,us,2,0
1398,499.94,ms,0,0
1399,56.63,us,1,0
1400,398.71,ms,3,0
1401,100.00,ms,3,1
1402,1.23,ms,3,0
1403,56.86,us,2,0
1404,499.94,ms,0,0
1405,57.03,us,1,0
1406,398.70,ms,3,0
1407,100.00,ms,3,1
1408,1.24,ms,3,0
1409,57.25,us,2,0
1410,499.93,ms,0,0
1411,57.47,us,1,0
1412,398.69,ms,3,0
1413,100.00,ms,3,1
1414,1.25,ms,3,0
1415,57.62,us,2,0
1416,499.93,ms,0,0
1417,57.85,us,1,0
1418,398.68,ms,3,0
1419,100.00,ms,3,1
1420,1.25,ms,3,0
1421,58.03,us,2,0
1422,499.93,ms,0,0
1423,58.22,us,1,0
1424,398.67,ms,3,0
1425,100.00,ms,3,1
1426,1.26,ms,3,0
1427,58.42,us,2,0
1428,499.93,ms,0,0
1429,58.62,us,1,0
1430,398.67,ms,3,0
1431,100.00,ms,3,1
1432,1.27,ms,3,0
1433,58.80,us,2,0
1434,499.93,ms,0,0
1435,59.03,us,1,0
1436,398.66,ms,3,0
1437,100.00,ms,3,1
1438,1.28,ms,3,0
1439,59.17,us,2,0
1440,499.93,ms,0,0
1441,59.39,us,1,0
1442,398.65,ms,3,0
1443,100.00,ms,3,1
1444,1.29,ms,3,0
1445,59.60,us,2,0
1446,499.93,ms,0,0
1447,59.79,us,1,0
1448,398.64,ms,3,0
1449,100.00,ms,3,1
1450,1.29,ms,3,0
1451,60.01,us,2,0
1452,499.93,ms,0,0
1453,60.18,us,1,0
1454,398.63,ms,3,0
1455,100.00,ms,3,1
1456,1.30,ms,3,0
1457,60.38,us,2,0
1458,499.93,ms,0,0
1459,60.54,us,1,0
1460,398.62,ms,3,0
1461,100.00,ms,3,1
1462,1.31,ms,3,0
1463,60.77,us,2,0
1464,499.93,ms,0,0
1465,60.98,us,1,0
1466,398.61,ms,3,0
1467,100.00,ms,3,1
1468,1.32,ms,3,0
1469,61.16,us,2,0
1470,499.93,ms,0,0
1471,61.35,us,1,0
1472,398.61,ms,3,0
1473,100.00,ms,3,1
1474,1.33,ms,3,0
1475,61.52,us,2,0
1476,499.93,ms,0,0
1477,61.76,us,1,0
1478,398.60,ms,3,0
1479,100.00,ms,3,1
1480,1.33,ms,3,0
1481,61.97,us,2,0
1482,499.93,ms,0,0
1483,62.13,us,1,0
1484,398.59,ms,3,0
1485,100.00,ms,3,1
1486,1.34,ms,3,0
1487,62.34,us,2,0
1488,499.93,ms,0,0
1489,62.50,us,1,0
1490,398.58,ms,3,0
1491,100.00,ms,3,1
1492,1.35,ms,3,0
1493,62.73,us,2,0
1494,499.93,ms,0,0
1495,62.89,us,1,0
1496,398.57,ms,3,0
1497,100.00,ms,3,1
1498,1.36,ms,3,0
1499,63.12,us,2,0
1500,499.93,ms,0,0
1501,63.35,us,1,0
1502,398.56,ms,3,0
1503,100.00,ms,3,1
1504,1.37,ms,3,0
1505,63.51,us,2,0
1506,499.93,ms,0,0
1507,63.73,us,1,0
1508,398.56,ms,3,0
1509,100.00,ms,3,1
1510,1.38,ms,3,0
1511,63.91,us,2,0
1512,499.93,ms,0,0
1513,64.10,us,1,0
1514,398.55,ms,3,0
1515,100.00,ms,3,1
1516,1.38,ms,3,0
1517,64.32,us,2,0
1518,499.93,ms,0,0
1519,64.50,us,1,0
1520,398.54,ms,3,0
1521,100.00,ms,3,1
1522,1.39,ms,3,0
1523,64.73,us,2,0
1524,499.93,ms,0,0
1525,64.89,us,1,0
1526,398.53,ms,3,0
1527,100.00,ms,3,1
1528,1.40,ms,3,0
1529,65.10,us,2,0
1530,499.93,ms,0,0
1531,65.28,us,1,0
1532,398.52,ms,3,0
1533,100.00,ms,3,1
1534,1.41,ms,3,0
1535,65.46,us,2,0
1536,499.93,ms,0,0
1537,65.67,us,1,0
1538,398.51,ms,3,0
1539,100.00,ms,3,1
1540,1.42,ms,3,0
1541,65.86,us,2,0
1542,499.93,ms,0,0
1543,66.06,us,1,0
1544,398.50,ms,3,0
1545,100.00,ms,3,1
1546,1.42,ms,3,0
1547,66.26,us,2,0
1548,499.93,ms,0,0
1549,66.46,us,1,0
1550,398.50,ms,3,0
1551,100.00,ms,3,1
1552,1.43,ms,3,0
1553,66.66,us,2,0
1554,499.93,ms,0,0
1555,66.87,us,1,0
1556,398.49,ms,3,0
1557,100.00,ms,3,1
1558,1.44,ms,3,0
1559,67.04,us,2,0
1560,499.92,ms,0,0
1561,67.22,us,1,0
1562,398.48,ms,3,0
1563,100.00,ms,3,1
1564,1.45,ms,3,0
1565,67.44,us,2,0
1566,499.92,ms,0,0
1567,67.59,us,1,0
1568,398.47,ms,3,0
1569,100.00,ms,3,1
1570,1.46,ms,3,0
1571,67.81,us,2,0
1572,499.92,ms,0,0
1573,68.00,us,1,0
1574,398.46,ms,3,0
1575,100.00,ms,3,1
1576,1.46,ms,3,0
1577,68.18,us,2,0
1578,499.92,ms,0,0
1579,68.39,us,1,0
1580,398.45,ms,3,0
1581,100.00,ms,3,1
1582,1.47,ms,3,0
1583,68.58,us,2,0
1584,499.92,ms,0,0
1585,68.78,us,1,0
1586,398.45,ms,3,0
1587,100.00,ms,3,1
1588,1.48,ms,3,0
1589,69.01,us,2,0
1590,499.92,ms,0,0
1591,69.21,us,1,0
1592,398.44,ms,3,0
1593,100.00,ms,3,1
1594,1.49,ms,3,0
1595,69.42,us,2,0
1596,499.92,ms,0,0
1597,69.62,us,1,0
1598,398.43,ms,3,0
1599,100.00,ms,3,1
1600,1.50,ms,3,0
1601,69.78,us,2,0
1602,499.92,ms,0,0
1603,70.01,us,1,0
1604,398.42,ms,3,0
1605,100.00,ms,3,1
1606,1.50,ms,3,0
1607,70.18,us,2,0
1608,499.92,ms,0,0
1609,70.38,us,1,0
1610,398.41,ms,3,0
1611,100.00,ms,3,1
1612,1.51,ms,3,0
1613,70.54,us,2,0
1614,499.92,ms,0,0
1615,70.78,us,1,0
1616,398.40,ms,3,0
1617,100.00,ms,3,1
1618,1.52,ms,3,0
1619,71.01,us,2,0
1620,499.92,ms,0,0
1621,71.18,us,1,0
1622,398.39,ms,3,0
1623,100.00,ms,3,1
1624,1.53,ms,3,0
1625,71.38,us,2,0
1626,499.92,ms,0,0
1627,71.58,us,1,0
1628,398.39,ms,3,0
1629,100.00,ms,3,1
1630,1.54,ms,3,0
1631,71.74,us,2,0
1632,499.92,ms,0,0
1633,71.95,us,1,0
1634,398.38,ms,3,0
1635,100.00,ms,3,1
1636,1.54,ms,3,0
1637,72.15,us,2,0
1638,499.92,ms,0,0
1639,72.33,us,1,0
1640,398.37,ms,3,0
1641,100.00,ms,3,1
1642,1.55,ms,3,0
1643,72.50,us,2,0
1644,499.92,ms,0,0
1645,72.74,us,1,0
1646,398.36,ms,3,0
1647,100.00,ms,3,1
1648,1.56,ms,3,0
1649,72.95,us,2,0
1650,499.92,ms,0,0
1651,73.14,us,1,0
1652,398.35,ms,3,0
1653,100.00,ms,3,1
1654,1.57,ms,3,0
1655,73.37,us,2,0
1656,499.92,ms,0,0
1657,73.56,us,1,0
1658,398.34,ms,3,0
1659,100.00,ms,3,1
1660,1.58,ms,3,0
1661,73.71,us,2,0
1662,499.92,ms,0,0
1663,73.94,us,1,0
1664,398.34,ms,3,0
1665,100.00,ms,3,1
1666,1.58,ms,3,0
1667,74.14,us,2,0
1668,499.92,ms,0,0
1669,74.32,us,1,0
1670,398.33,ms,3,0
1671,100.00,ms,3,1
1672,1.59,ms,3,0
1673,74.52,us,2,0
1674,499.92,ms,0,0
1675,74.71,us,1,0
1676,398.32,ms,3,0
1677,100.00,ms,3,1
1678,1.60,ms,3,0
1679,74.91,us,2,0
1680,499.92,ms,0,0
1681,75.14,us,1,0
1682,398.31,ms,3,0
1683,100.00,ms,3,1
1684,1.61,ms,3,0
1685,75.31,us,2,0
1686,499.92,ms,0,0
1687,75.46,us,1,0
1688,398.30,ms,3,0
1689,100.00,ms,3,1
1690,1.62,ms,3,0
1691,75.70,us,2,0
1692,499.92,ms,0,0
1693,75.91,us,1,0
1694,398.29,ms,3,0
1695,100.00,ms,3,1
1696,1.62,ms,3,0
1697,76.08,us,2,0
1698,499.92,ms,0,0
1699,76.29,us,1,0
1700,398.29,ms,3,0
1701,100.00,ms,3,1
1702,1.63,ms,3,0
1703,76.50,us,2,0
1704,499.92,ms,0,0
1705,76.72,us,1,0
1706,398.28,ms,3,0
1707,100.00,ms,3,1
1708,1.64,ms,3,0
1709,76.90,us,2,0
1710,499.92,ms,0,0
1711,77.06,us,1,0
1712,398.27,ms,3,0
1713,100.00,ms,3,1
1714,1.65,ms,3,0
1715,77.27,us,2,0
1716,499.91,ms,0,0
1717,77.47,us,1,0
1718,398.26,ms,3,0
1719,100.00,ms,3,1
1720,1.66,ms,3,0
1721,77.63,us,2,0
1722,499.91,ms,0,0
1723,77.85,us,1,0
1724,398.25,ms,3,0
1725,100.00,ms,3,1
1726,1.67,ms,3,0
1727,78.06,us,2,0
1728,499.91,ms,0,0
1729,78.23,us,1,0
1730,398.24,ms,3,0
1731,100.00,ms,3,1
1732,1.67,ms,3,0
1733,78.42,us,2,0
1734,499.91,ms,0,0
1735,78.64,us,1,0
1736,398.23,ms,3,0
1737,100.00,ms,3,1
1738,1.68,ms,3,0
1739,78.80,us,2,0
1740,499.91,ms,0,0
1741,79.02,us,1,0
1742,398.23,ms,3,0
1743,100.00,ms,3,1
1744,1.69,ms,3,0
1745,79.22,us,2,0
1746,499.91,ms,0,0
1747,79.42,us,1,0
1748,398.22,ms,3,0
1749,100.00,ms,3,1
1750,1.70,ms,3,0
1751,79.61,us,2,0
1752,499.91,ms,0,0
1753,79.80,us,1,0
1754,398.21,ms,3,0
1755,100.00,ms,3,1
1756,1.71,ms,3,0
1757,80.02,us,2,0
1758,499.91,ms,0,0
1759,80.23,us,1,0
1760,398.20,ms,3,0
1761,100.00,ms,3,1
1762,1.71,ms,3,0
1763,80.40,us,2,0
1764,499.91,ms,0,0
1765,80.58,us,1,0
1766,398.19,ms,3,0
1767,100.00,ms,3,1
1768,1.72,ms,3,0
1769,80.78,us,2,0
1770,499.91,ms,0,0
1771,81.00,us,1,0
1772,398.18,ms,3,0
1773,100.00,ms,3,1
1774,1.73,ms,3,0
1775,81.13,us,2,0
1776,499.91,ms,0,0
1777,81.40,us,1,0
1778,398.18,ms,3,0
1779,100.00,ms,3,1
1780,1.74,ms,3,0
1781,81.53,us,2,0
1782,499.91,ms,0,0
1783,81.76,us,1,0
1784,398.17,ms,3,0
1785,100.00,ms,3,1
1786,1.75,ms,3,0
1787,81.97,us,2,0
1788,499.91,ms,0,0
1789,82.14,us,1,0
1790,398.16,ms,3,0
1791,100.00,ms,3,1
1792,1.75,ms,3,0
1793,82.33,us,2,0
1794,499.91,ms,0,0
1795,82.53,us,1,0
1796,398.15,ms,3,0
1797,100.00,ms,3,1
1798,1.76,ms,3,0
1799,82.72,us,2,0
1800,499.91,ms,0,0
1801,82.89,us,1,0
1802,398.14,ms,3,0
1803,100.00,ms,3,1
1804,1.77,ms,3,0
1805,83.09,us,2,0
1806,499.91,ms,0,0
1807,83.31,us,1,0
1808,398.13,ms,3,0
1809,100.00,ms,3,1
1810,1.78,ms,3,0
1811,83.49,us,2,0
1812,499.91,ms,0,0
1813,83.70,us,1,0
1814,398.12,ms,3,0
1815,100.00,ms,3,1
1816,1.79,ms,3,0
1817,83.91,us,2,0
1818,499.91,ms,0,0
1819,84.07,us,1,0
1820,398.12,ms,3,0
1821,100.00,ms,3,1
1822,1.79,ms,3,0
1823,84.26,us,2,0
1824,499.91,ms,0,0
1825,84.46,us,1,0
1826,398.11,ms,3,0
1827,100.00,ms,3,1
1828,1.80,ms,3,0
1829,84.65,us,2,0
1830,499.91,ms,0,0
1831,84.85,us,1,0
1832,398.10,ms,3,0
1833,100.00,ms,3,1
1834,1.81,ms,3,0
1835,85.03,us,2,0
1836,499.91,ms,0,0
1837,85.22,us,1,0
1838,398.09,ms,3,0
1839,100.00,ms,3,1
1840,1.82,ms,3,0
1841,85.42,us,2,0
1842,499.91,ms,0,0
1843,85.62,us,1,0
1844,398.08,ms,3,0
1845,100.00,ms,3,1
1846,1.83,ms,3,0
1847,85.79,us,2,0
1848,499.91,ms,0,0
1849,85.99,us,1,0
1850,398.07,ms,3,0
1851,100.00,ms,3,1
1852,1.83,ms,3,0
1853,86.19,us,2,0
1854,499.91,ms,0,0
1855,86.34,us,1,0
1856,398.07,ms,3,0
1857,100.00,ms,3,1
1858,1.84,ms,3,0
1859,86.61,us,2,0
1860,499.91,ms,0,0
1861,86.77,us,1,0
1862,398.06,ms,3,0
1863,100.00,ms,3,1
1864,1.85,ms,3,0
1865,86.98,us,2,0
1866,499.90,ms,0,0
1867,87.11,us,1,0
1868,398.05,ms,3,0
1869,100.00,ms,3,1
1870,1.86,ms,3,0
1871,87.34,us,2,0
1872,499.90,ms,0,0
1873,87.51,us,1,0
1874,398.04,ms,3,0
1875,100.00,ms,3,1
1876,1.87,ms,3,0
1877,87.73,us,2,0
1878,499.90,ms,0,0
1879,87.92,us,1,0
1880,398.03,ms,3,0
1881,100.00,ms,3,1
1882,1.87,ms,3,0
1883,88.14,us,2,0
1884,499.90,ms,0,0
1885,88.30,us,1,0
1886,398.02,ms,3,0
1887,100.00,ms,3,1
1888,1.88,ms,3,0
1889,88.50,us,2,0
1890,499.90,ms,0,0
1891,88.69,us,1,0
1892,398.01,ms,3,0
1893,100.00,ms,3,1
1894,1.89,ms,3,0
1895,88.88,us,2,0
1896,499.90,ms,0,0
1897,89.06,us,1,0
1898,398.01,ms,3,0
1899,100.00,ms,3,1
1900,1.90,ms,3,0
1901,89.26,us,2,0
1902,499.90,ms,0,0
1903,89.45,us,1,0
1904,398.00,ms,3,0
1905,100.00,ms,3,1
1906,1.91,ms,3,0
1907,89.69,us,2,0
1908,499.90,ms,0,0
1909,89.82,us,1,0
1910,397.99,ms,3,0
1911,100.00,ms,3,1
1912,1.92,ms,3,0
1913,90.03,us,2,0
1914,499.90,ms,0,0
1915,90.22,us,1,0
1916,397.98,ms,3,0
1917,100.00,ms,3,1
1918,1.92,ms,3,0
1919,90.42,us,2,0
1920,499.90,ms,0,0
1921,90.61,us,1,0
1922,397.97,ms,3,0
1923,100.00,ms,3,1
1924,1.93,ms,3,0
1925,90.78,us,2,0
1926,499.90,ms,0,0
1927,91.01,us,1,0
1928,397.96,ms,3,0
1929,100.00,ms,3,1
1930,1.94,ms,3,0
1931,91.18,us,2,0
1932,499.90,ms,0,0
1933,91.38,us,1,0
1934,397.96,ms,3,0
1935,100.00,ms,3,1
1936,1.95,ms,3,0
1937,91.58,us,2,0
1938,499.90,ms,0,0
1939,91.79,us,1,0
1940,397.95,ms,3,0
1941,100.00,ms,3,1
1942,1.96,ms,3,0
1943,91.94,us,2,0
1944,499.90,ms,0,0
1945,92.15,us,1,0
1946,397.94,ms,3,0
1947,100.00,ms,3,1
1948,1.96,ms,3,0
1949,92.34,us,2,0
1950,499.90,ms,0,0
1951,92.56,us,1,0
1952,397.93,ms,3,0
1953,100.00,ms,3,1
1954,1.97,ms,3,0
1955,92.73,us,2,0
1956,499.90,ms,0,0
1957,92.93,us,1,0
1958,397.92,ms,3,0
1959,100.00,ms,3,1
1960,1.98,ms,3,0
1961,93.08,us,2,0
1962,499.90,ms,0,0
1963,93.28,us,1,0
1964,397.91,ms,3,0
1965,100.00,ms,3,1
1966,1.99,ms,3,0
1967,93.48,us,2,0
1968,499.90,ms,0,0
1969,93.69,us,1,0
1970,397.90,ms,3,0
1971,100.00,ms,3,1
1972,2.00,ms,3,0
1973,93.88,us,2,0
1974,499.90,ms,0,0
1975,94.08,us,1,0
1976,397.90,ms,3,0
1977,100.00,ms,3,1
1978,2.00,ms,3,0
1979,94.27,us,2,0
1980,499.90,ms,0,0
1981,94.50,us,1,0
1982,397.89,ms,3,0
1983,100.00,ms,3,1
1984,2.01,ms,3,0
1985,94.66,us,2,0
1986,499.90,ms,0,0
1987,94.85,us,1,0
1988,397.88,ms,3,0
1989,100.00,ms,3,1
1990,2.02,ms,3,0
1991,95.06,us,2,0
1992,499.90,ms,0,0
1993,95.26,us,1,0
1994,397.87,ms,3,0
1995,100.00,ms,3,1
1996,2.03,ms,3,0
1997,95.38,us,2,0
1998,499.90,ms,0,0
1999,95.62,us,1,0
2000,397.86,ms,3,0
2001,100.00,ms,3,1
2002,2.04,ms,3,0
2003,95.84,us,2,0
2004,499.90,ms,0,0
2005,96.01,us,1,0
2006,397.85,ms,3,0
2007,100.00,ms,3,1
2008,2.04,ms,3,0
2009,96.16,us,2,0
2010,499.90,ms,0,0
2011,96.37,us,1,0
2012,397.85,ms,3,0
2013,100.00,ms,3,1
2014,2.05,ms,3,0
2015,96.59,us,2,0
2016,499.90,ms,0,0
2017,96.79,us,1,0
2018,397.84,ms,3,0
2019,100.00,ms,3,1
2020,2.06,ms,3,0
2021,96.98,us,2,0
2022,499.89,ms,0,0
2023,97.19,us,1,0
2024,397.83,ms,3,0
2025,100.00,ms,3,1
2026,2.07,ms,3,0
2027,97.36,us,2,0
2028,499.89,ms,0,0
2029,97.55,us,1,0
2030,397.82,ms,3,0
2031,100.00,ms,3,1
2032,2.08,ms,3,0
2033,97.76,us,2,0
2034,499.89,ms,0,0
2035,97.90,us,1,0
2036,397.81,ms,3,0
2037,100.00,ms,3,1
2038,2.08,ms,3,0
2039,98.13,us,2,0
2040,499.89,ms,0,0
2041,98.32,us,1,0
2042,397.80,ms,3,0
2043,100.00,ms,3,1
2044,2.09,ms,3,0
2045,98.48,us,2,0
2046,499.89,ms,0,0
2047,98.68,us,1,0
2048,397.79,ms,3,0
2049,100.00,ms,3,1
2050,2.10,ms,3,0
2051,98.87,us,2,0
2052,499.89,ms,0,0
2053,99.10,us,1,0
2054,397.79,ms,3,0
2055,100.00,ms,3,1
2056,2.11,ms,3,0
2057,99.31,us,2,0
2058,499.89,ms,0,0
2059,99.50,us,1,0
2060,397.78,ms,3,0
2061,100.00,ms,3,1
2062,2.12,ms,3,0
2063,99.64,us,2,0
2064,499.89,ms,0,0
2065,99.88,us,1,0
2066,397.77,ms,3,0
2067,100.00,ms,3,1
2068,2.13,ms,3,0
2069,100.06,us,2,0
2070,499.89,ms,0,0
2071,100.24,us,1,0
2072,397.76,ms,3,0
2073,100.00,ms,3,1
2074,2.13,ms,3,0
2075,100.43,us,2,0
2076,499.89,ms,0,0
2077,100.63,us,1,0
2078,397.75,ms,3,0
2079,100.00,ms,3,1
2080,2.14,ms,3,0
2081,100.82,us,2,0
2082,499.89,ms,0,0
2083,101.02,us,1,0
2084,397.74,ms,3,0
2085,100.00,ms,3,1
2086,2.15,ms,3,0
2087,101.17,us,2,0
2088,499.89,ms,0,0
2089,101.37,us,1,0
2090,397.74,ms,3,0
2091,100.00,ms,3,1
2092,2.16,ms,3,0
2093,101.58,us,2,0
2094,499.89,ms,0,0
2095,101.79,us,1,0
2096,397.73,ms,3,0
2097,100.00,ms,3,1
2098,2.17,ms,3,0
2099,101.98,us,2,0
2100,499.89,ms,0,0
2101,102.16,us,1,0
2102,397.72,ms,3,0
2103,100.00,ms,3,1
2104,2.17,ms,3,0
2105,102.35,us,2,0
2106,499.89,ms,0,0
2107,102.54,us,1,0
2108,397.71,ms,3,0
2109,100.00,ms,3,1
2110,2.18,ms,3,0
2111,102.72,us,2,0
2112,499.89,ms,0,0
2113,102.92,us,1,0
2114,397.70,ms,3,0
2115,100.00,ms,3,1
2116,2.19,ms,3,0
2117,103.09,us,2,0
2118,499.89,ms,0,0
2119,103.30,us,1,0
2120,397.69,ms,3,0
2121,100.00,ms,3,1
2122,2.20,ms,3,0
2123,103.48,us,2,0
2124,499.89,ms,0,0
2125,103.69,us,1,0
2126,397.68,ms,3,0
2127,100.00,ms,3,1
2128,2.21,ms,3,0
2129,103.88,us,2,0
2130,499.89,ms,0,0
2131,104.10,us,1,0
2132,397.68,ms,3,0
2133,100.00,ms,3,1
2134,2.21,ms,3,0
2135,104.26,us,2,0
